sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
9	2184103978	5000.0	0.0004	0.0002	0.006	0.462168	0.001407638472305539,0.017592041591681665,0.05064527094581084,0.08255520895820836,0.08898144371125775,0.10876428714257148,0.12494637072585484,0.14496660667866426,0.12420995800839832,0.09816040791841632,0.05906630673865227,0.03794573085382923,0.021879264147170566,0.013379004199160167,0.010125974805038991,0.005121855628874225,0.005498420315936813,0.002424755048990202,0.0006416716656668666,0.0001358528294341132,0.0009328134373125375,0.0005567286542691462,6.17876424715057e-05,5.99880023995201e-07
1	1184585737	5000.0	0.0004	0.0002	0.006	0.456359	0.0035192961407718455,0.022276024795040993,0.07853137372525495,0.1085246550689862,0.10029750049990002,0.10924319136172765,0.12078896220755848,0.11044311137772446,0.0974009198160368,0.08196052789442111,0.05621923615276945,0.03819216156768646,0.022256508698260347,0.016218396320735854,0.012920295940811838,0.007809918016396721,0.003806518696260748,0.0046094781043791245,0.002272385522895421,0.001680743851229754,0.0009818036392721455,4.507098580283943e-05,1.839632073585283e-06,7.998400319936013e-08
14	4059369537	5000.0	0.0004	0.0002	0.006	0.448100	0.0010223555288942211,0.005536812637472506,0.021385282943411316,0.04904363127374525,0.10499788042391521,0.14285102979404118,0.15594217156568685,0.14816888622275545,0.11677676464707058,0.07915776844631074,0.05224591081783643,0.04474305138972205,0.035122975404919016,0.01977288542291542,0.014244751049790042,0.006266026794641072,0.0015560487902419517,0.0007615276944611078,0.00033049390121975606,6.830633873225354e-05,5.358928214357128e-06,7.998400319936013e-08
0	2394490888	5000.0	0.0004	0.0002	0.006	0.394399	0.009834873025394921,0.0510495100979804,0.09939056188762248,0.12255200959808038,0.14227906418716257,0.1275126574685063,0.10574805038992202,0.10243519296140771,0.08297156568686263,0.05515116976604679,0.04073509298140372,0.028292381523695263,0.017487142571485703,0.008031553689262148,0.002861787642471506,0.0013188562287542492,0.0010943011397720455,0.000803999200159968,0.00025182963407318536,0.00017996400719856028,1.5996800639872025e-05,2.1595680863827235e-06,2.7994401119776043e-07
2	2651961362	5000.0	0.0004	0.0002	0.006	0.447857	0.0040801039792041595,0.006282383523295341,0.023497100579884023,0.07085122975404919,0.1229373325334933,0.14377124575084982,0.14285766846630674,0.11633913217356529,0.08417960407918416,0.07347994401119776,0.06420867826434713,0.054450949810037994,0.035529294141171765,0.022304339132173567,0.014600439912017597,0.008960247950409918,0.005599720055988802,0.0024811437712457507,0.001149130173965207,0.0003602879424115177,0.0007914817036592681,0.0005457308538292341,0.0003312137572485503,0.00034913017396520694,5.9028194361127776e-05,3.4393121375724856e-06
3	705826836	5000.0	0.0004	0.0002	0.006	0.631979	0.00032941411717656466,0.005424755048990202,0.019390841831633674,0.040511577684463104,0.09403163367326535,0.13470365926814637,0.15468510297940413,0.15224039192161568,0.12581447710457908,0.10120455908818236,0.06832701459708058,0.049130533893221355,0.029670345930813836,0.011771045790841832,0.0048363527294541095,0.003717656468706259,0.002767606478704259,0.0010537892421515697,0.00023939212157568485,9.874025194961008e-05,4.99500099980004e-05,1.159768046390722e-06
10	1390630960	5000.0	0.0004	0.0002	0.006	0.444565	0.0012552289542091582,0.009085062987402519,0.034090861827634475,0.07382715456908619,0.10548034393121376,0.13795508898220357,0.14640731853629274,0.13732045590881822,0.12322103579284144,0.08960727854429114,0.06409342131573685,0.039700979804039194,0.01723367326534693,0.009633513297340532,0.006174205158968206,0.003442711457708458,0.0010774645070985803,0.0003093381323735253,8.40631873625275e-05,7.998400319936013e-07
16	3216253002	5000.0	0.0004	0.0002	0.006	0.406710	0.003695620875824835,0.014244111177764448,0.04564023195360928,0.09594733053389322,0.14114441111777645,0.1656257948410318,0.14530489902019597,0.09398020395920816,0.07112005598880224,0.06079320135972805,0.057112057588482305,0.04382839432113577,0.02642023595280944,0.0159622875424915,0.009757928414317137,0.005349210157968407,0.002324015196960608,0.0012633873225354928,0.000354369126174765,8.326334733053389e-05,4.8670265946810635e-05,3.199360127974405e-07
12	3939041336	5000.0	0.0004	0.0002	0.006	0.370013	0.003160527894421116,0.008964007198560288,0.020974925014997002,0.053717736452709455,0.07667102579484103,0.10140351929614078,0.1317003399320136,0.12831405718856229,0.10663555288942211,0.10134053189362127,0.08316348730253949,0.05795688862227554,0.0435379324135173,0.027217956408718255,0.016980963807238552,0.0149874825034993,0.010387922415516896,0.006547930413917217,0.0035847230553889223,0.0019572885422915417,0.0006266746650669866,0.00012445510897820435,4.359128174365127e-05,4.799040191961608e-07
19	615753813	5000.0	0.0004	0.0002	0.006	0.477359	0.001945370925814837,0.004192761447710458,0.021664667066586683,0.0732996600679864,0.0960119176164767,0.1155859628074385,0.11564351129774045,0.12644803039392122,0.12115712857428514,0.09883503299340132,0.08043175364927015,0.052042911417716456,0.028335292941411717,0.0259126174765047,0.02224115176964607,0.010546690661867626,0.004117216556688662,0.0013263347330533892,0.0002361127774445111,2.5594881023795242e-05,2.7994401119776043e-07
17	2221862987	5000.0	0.0004	0.0002	0.006	0.407380	0.00030401919616076785,0.0005258948210357928,0.003996720655868826,0.026151929614077186,0.043860547890421916,0.09585822835432914,0.1392901419716057,0.14737920415916816,0.14615632873425316,0.12058892221555689,0.09110761847630473,0.06966550689862028,0.04630501899620076,0.031426034793041395,0.016585282943411318,0.01056364727054589,0.00539752049590082,0.00313249350129974,0.0011291741651669666,0.00031301739652069585,0.00017768446310737854,7.6624675064987e-05,8.038392321535693e-06,3.9992001599680065e-07
7	2468665379	5000.0	0.0004	0.0002	0.006	0.418840	0.004868426314737053,0.0242876624675065,0.06461987602479505,0.11235140971805639,0.13951021795640872,0.13284087182563487,0.12821859628074386,0.10685474905018996,0.08061995600879825,0.06097064587082583,0.04725282943411318,0.036256828634273146,0.025905098980203958,0.013118016396720656,0.009238472305538892,0.005015996800639872,0.005083983203359328,0.002258588282343531,0.0005672865426914617,0.0001552889422115577,5.038992201559688e-06,1.5996800639872026e-07
