sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
19	3795165262	5000.0	0.0004	0.000156	0.006	0.593633	0.0019775244951009798,0.014770765846830633,0.026947210557888422,0.04342983403319336,0.06316048790241952,0.09862679464107178,0.13231677664467106,0.17275160967806438,0.1557482903419316,0.10167650469906019,0.06251049790041992,0.048546370725854826,0.043016796640671866,0.01935832833433313,0.009463147370525895,0.003584083183363327,0.0015967206558688263,0.00037696460707858427,2.46750649870026e-05,9.9500099980004e-05,1.6996600679864028e-05,1.199760047990402e-07
1	3990923270	5000.0	0.0004	0.000156	0.006	0.580185	0.0012823435312937412,0.013061867626474705,0.029383443311337732,0.0690873425314937,0.12013209358128374,0.12689138172365527,0.10844747050589883,0.1125866026794641,0.10723431313737253,0.09763423315336933,0.08278904219156169,0.0575249350129974,0.033002679464107176,0.01933349330133973,0.010792721455708858,0.0060123575284943016,0.0035614077184563087,0.0009496100779844032,0.00019908018396320735,5.142971405718856e-05,4.119176164767046e-05,7.598480303939212e-07,1.9996000799840033e-07
4	2325170188	5000.0	0.0004	0.000156	0.006	0.352481	0.0010613477304539092,0.010948490301939612,0.023409678064387124,0.037718496300739854,0.054835832833433316,0.07159132173565287,0.08991517696460707,0.10380803839232154,0.1183868426314737,0.11800903819236153,0.09474257148570286,0.07832185562887423,0.05961563687262547,0.047854029194161166,0.03228934213157369,0.027842671465706858,0.01400643871225755,0.007199680063987203,0.0048110377924415115,0.002231713657268546,0.0010125574885022995,0.00025882823435312936,9.538092381523695e-05,3.107378524295141e-05,2.8794241151769645e-06,3.9992001599680065e-08
13	1360212013	5000.0	0.0004	0.000156	0.006	0.423073	0.005985322935412918,0.02978856228754249,0.062394001199760046,0.07851641671665667,0.09720603879224154,0.10212313537292542,0.09973785242951409,0.11253529294141172,0.10351405718856228,0.08978588282343532,0.06823971205758848,0.05137620475904819,0.03640759848030394,0.02217644471105779,0.0150500699860028,0.010816636672665468,0.006023355328934213,0.003601479704059188,0.0024763047390521896,0.0005943211357728454,0.00034349130173965206,0.0005862027594481104,0.00033549290141971606,0.00026382723455308936,9.978004399120176e-05,2.2315536892621475e-05,1.9996000799840033e-07
12	2407446564	5000.0	0.0004	0.000156	0.006	0.376445	0.008920495900819836,0.05306362727454509,0.09587250549890022,0.12454613077384523,0.13393265346930613,0.13498328334333135,0.13382847430513897,0.09892829434113178,0.0719133373325335,0.04710181963607279,0.0330377524495101,0.020633993201359727,0.01163999200159968,0.007586122775444911,0.004767166566686663,0.005076424715056989,0.004001759648070386,0.00428122375524895,0.0031765646870625876,0.0014411917616476704,0.0005131773645270946,0.0005276144771045791,0.00015128974205158967,6.07878424315137e-05,1.4277144571085782e-05,3.9992001599680065e-08
6	3042832399	5000.0	0.0004	0.000156	0.006	0.522023	0.0018943411317736453,0.01751869626074785,0.02256128774245151,0.043076584683063385,0.09408162367526494,0.13845354929014198,0.13112209558088384,0.11917248550289943,0.10417880423915217,0.08298092381523696,0.08261907618476305,0.06474017196560689,0.03909302139572086,0.024693421315736853,0.012824275144971005,0.007142611477704459,0.004115776844631074,0.0040443111377724454,0.0022295940811837634,0.0011560887822435514,0.0013224155168966207,0.0005170565886822635,9.686062787442512e-05,0.000167126574685063,0.00015472905418916218,5.038992201559688e-06,3.719256148770246e-05,8.398320335932813e-07
7	1185892368	5000.0	0.0004	0.000156	0.006	0.404181	0.0010299140171965606,0.014165526894621076,0.041419796040791844,0.09296456708658268,0.15318140371925615,0.16075392921415718,0.1388506298740252,0.10488514297140572,0.08629574085182963,0.07389614077184563,0.05540823835232953,0.035756528694261144,0.018158408318336334,0.01275372925414917,0.004427274545090982,0.001976884623075385,0.002237752449510098,0.0011275344931013797,0.0004674265146970606,0.00019316136772645472,4.65506898620276e-05,3.639272145570886e-06,7.998400319936013e-08
17	2667049037	5000.0	0.0004	0.000156	0.006	0.248725	0.0034165566886622677,0.03868298340331933,0.08115052989402119,0.10799436112777444,0.11487566486702659,0.12672037592481503,0.11829298140371926,0.11169662067586483,0.08279436112777444,0.06035900819836033,0.04667630473905219,0.027610837832433514,0.019635672865426914,0.015285262947410517,0.010236432713457309,0.010266746650669865,0.0048215156968606275,0.004525774845030994,0.004836472705458908,0.005728534293141372,0.0022971805638872227,0.0009685662867426515,0.0005122175564887023,0.0005149770045990801,9.614077184563088e-05,3.919216156768646e-06
3	1057232906	5000.0	0.0004	0.000156	0.006	0.578947	0.0003867626474705059,0.0015507698460307938,0.005213557288542291,0.018034193161367725,0.03295128974205159,0.05425650869826035,0.09180623875224955,0.13757320535892822,0.16205514897020595,0.17069518096380723,0.1400241551689662,0.09573661267746451,0.05096096780643871,0.022839432113577286,0.006523135372925415,0.003939652069586083,0.002075144971005799,0.0015696860627874426,0.0014850629874025194,0.00030797840431913615,1.5196960607878425e-05,1.199760047990402e-07
15	768124993	5000.0	0.0004	0.000156	0.006	0.472291	0.0025959608078384325,0.015147130573885222,0.041039592081583684,0.060922855428914215,0.08902083583283343,0.13779260147970407,0.1499757648470306,0.142022875424915,0.12140603879224156,0.08755736852629474,0.05695368926214757,0.04024367126574685,0.023191601679664067,0.014662747450509899,0.0090874225154969,0.005773645270945811,0.002108978204359128,0.0003473305338932214,0.00012729454109178164,2.2555488902219558e-05,3.9992001599680065e-08
