sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
17	1138253882	5000.0	0.004	0.00208	0.006	0.065238	0.07380999800039992,0.21415736852629474,0.25588258348330334,0.21358604279144172,0.13400943811237753,0.06604483103379324,0.028680463907218557,0.010024595080983804,0.0030846630673865227,0.0005610877824435113,0.0001550889822035593,3.839232153569286e-06
13	1316726823	5000.0	0.004	0.00208	0.006	0.028274	0.04873881223755249,0.16333445310937814,0.23568682263547291,0.23824591081783644,0.1554491901619676,0.09020659868026394,0.04422255548890222,0.01723883223355329,0.005597760447910418,0.0010080383923215357,0.0002457108578284343,2.499500099980004e-05,3.199360127974405e-07
3	2171400200	5000.0	0.004	0.00208	0.006	0.107067	0.019832913417316536,0.1712137172565487,0.2931994801039792,0.25279240151969606,0.15807030593881224,0.06719288142371525,0.027341771645670865,0.007582323535292941,0.0019973205358928213,0.0005580883823235353,0.00019352129574085183,2.1115776844631073e-05,4.159168166366727e-06
19	4174430273	5000.0	0.004	0.00208	0.006	0.301713	0.01405370925814837,0.12302175564887023,0.23841675664867026,0.25553189362127576,0.19082471505698861,0.09560383923215357,0.04832377524495101,0.02324747050589882,0.006862107578484303,0.0021915616876624676,0.0011363327334533093,0.0006393921215756849,0.00011305738852229554,3.3033393321335734e-05,5.99880023995201e-07
4	3468122129	5000.0	0.004	0.00208	0.006	0.175394	0.01577360527894421,0.08260887822435513,0.1620002399520096,0.201001199760048,0.2128728654269146,0.15662739452109578,0.09541151769646071,0.04686058788242352,0.019470705858828236,0.004895300939812037,0.0020669466106778642,0.0003288142371525695,6.966606678664267e-05,1.219756048790242e-05,7.998400319936013e-08
11	1118412837	5000.0	0.004	0.00208	0.006	0.214805	0.011541611677664466,0.04356880623875225,0.1476657068586283,0.2686795440911818,0.2560507898420316,0.16347062587482503,0.0738869826034793,0.023808558288342333,0.008415196960607878,0.002605278944211158,0.00027014597080583883,3.3273345330933816e-05,3.359328134373125e-06,1.199760047990402e-07
1	3509432323	5000.0	0.004	0.00208	0.006	0.116213	0.03221955608878224,0.15602923415316935,0.3008125174965007,0.26038128374325137,0.1509000599880024,0.06700383923215357,0.02349598080383923,0.00705994801039792,0.0014974605078984203,0.00047750449910018,7.034593081383723e-05,4.679064187162567e-06,3.119376124775045e-06,4.175164967006599e-05,2.7194561087782445e-06
7	1787084822	5000.0	0.004	0.00208	0.006	0.029544	0.11436512697460507,0.2771133773245351,0.27517820435912815,0.18592237552489502,0.08781903619276145,0.038798240351929615,0.01428270345930814,0.004906578684263147,0.0011753249350129973,0.0003242951409718056,9.9500099980004e-05,1.3397320535892822e-05,1.799640071985603e-06,3.9992001599680065e-08
0	1170821123	5000.0	0.004	0.00208	0.006	0.193183	0.024888102379524095,0.12121103779244151,0.22628378324335133,0.26376608678264346,0.19136988602279545,0.10436812637472505,0.04448250349930014,0.018926774645070987,0.0041062987402519496,0.00048578284343131376,7.418516296740652e-05,3.615276944611078e-05,1.279744051189762e-06
15	1055936559	5000.0	0.004	0.00208	0.006	0.140011	0.0011659268146370725,0.01377004599080184,0.10265386922615477,0.21649386122775444,0.23433425314937012,0.19346690661867627,0.13833189362127574,0.06674201159768046,0.023009558088382325,0.007951529694061188,0.0019105378924215157,0.00016060787842431514,8.958208358328334e-06,3.9992001599680065e-08
16	3820345391	5000.0	0.004	0.00208	0.006	0.059161	0.11629710057988402,0.24180851829634073,0.24934829034193162,0.1731392921415717,0.10626066786642671,0.05893873225354929,0.034134173165366925,0.015054029194161168,0.003910217956408718,0.0009319336132773445,0.00015576884623075385,1.955608878224355e-05,1.7196560687862428e-06
5	1950916626	5000.0	0.004	0.00208	0.006	0.199502	0.02019516096780644,0.05281631673665267,0.16910105978804238,0.27037980403919215,0.22936104779044192,0.13239068186362726,0.07006678664267146,0.033094501099780044,0.014953649270145971,0.005818076384723056,0.0014942211557688462,0.00022315536892621475,9.338132373525295e-05,1.2117576484703059e-05,3.9992001599680065e-08
9	3785670688	5000.0	0.004	0.00208	0.006	0.161830	0.02720111977604479,0.12848046390721857,0.23385574885022994,0.249722575484903,0.167051549690062,0.10533509298140371,0.057120575884823034,0.021579244151169765,0.007138612277544491,0.002093981203759248,0.00036656668666266745,3.875224955008998e-05,1.3557288542291542e-05,2.1595680863827235e-06
14	3794317357	5000.0	0.004	0.00208	0.006	0.138187	0.004803399320135973,0.0413499700059988,0.19575476904619077,0.2942348330333933,0.22708190361927613,0.12563195360927815,0.0667752449510098,0.02938244351129774,0.010187722455508898,0.003808278344331134,0.0007760047990401919,0.0001560887822435513,5.3429314137172566e-05,3.759248150369926e-06,1.9996000799840033e-07
8	3366748188	5000.0	0.004	0.00208	0.006	0.097840	0.059654709058188364,0.1835252949410118,0.25064607078584283,0.23419196160767847,0.14661915616876625,0.08016324735052989,0.03164499100179964,0.010770605878824235,0.0020985802839432115,0.0004957008598280344,0.00016416716656668666,1.275744851029794e-05,1.239752049590082e-05,3.5992801439712056e-07
10	304521248	5000.0	0.004	0.00208	0.006	0.065255	0.00344627074585083,0.12458552289542092,0.2729594081183763,0.263203199360128,0.1918126374725055,0.09752969406118776,0.033923095380923814,0.010110137972405519,0.0020681863627274545,0.00030945810837832436,5.09498100379924e-05,1.4397120575884822e-06
6	2099529747	5000.0	0.004	0.00208	0.006	0.141293	0.024581803639272145,0.14027862427514498,0.23884571085782844,0.25507758448310336,0.18348994201159768,0.09721439712057589,0.0427750449910018,0.01232257548490302,0.0040289142171565685,0.0009512097580483903,0.00037300539892021596,5.9388122375524896e-05,1.799640071985603e-06
18	579764285	5000.0	0.004	0.00208	0.006	0.081743	0.04198164367126574,0.18052213557288543,0.26991725654869025,0.24203503299340132,0.15163611277744451,0.0696614677064587,0.02821499700059988,0.009271825634873025,0.004556448710257948,0.001621875624875025,0.0005038992201559688,7.666466706658668e-05,6.39872025594881e-07
12	2774964262	5000.0	0.004	0.00208	0.006	0.129687	0.07891705658868227,0.232223475304939,0.27159264147170564,0.20804775044991003,0.12177240551889622,0.05367274545090982,0.02131741651669666,0.008148250349930015,0.003161847630473905,0.0009347730453909218,0.00014353129374125175,6.65866826634673e-05,1.5196960607878424e-06
