sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
6	1064749078	5000.0	0.001	0.00074	0.006	0.201841	0.009824755048990202,0.04192773445310938,0.06696752649470106,0.08743903219356129,0.09739228154369126,0.09593105378924215,0.0920501899620076,0.10909550089982004,0.11408634273145371,0.08222875424915017,0.06743495300939813,0.054579524095180965,0.03040883823235353,0.021081623675264945,0.0151749650069986,0.00901891621675665,0.003757368526294741,0.0011963207358528295,0.00036980603879224153,3.435312937412518e-05,1.5996800639872026e-07
18	3062243386	5000.0	0.001	0.00074	0.006	0.515377	0.0023739652069586083,0.013291381723655269,0.0409881623675265,0.05230757848430314,0.059657028594281146,0.09711033793241351,0.13393597280543892,0.14758600279944012,0.13724167166566686,0.11104591081783644,0.08953521295740852,0.06020151969606079,0.02956720655868826,0.011916576684663067,0.003931733653269346,0.003329134173165367,0.003158168366326735,0.0017288142371525695,0.0008650269946010797,0.00021859628074385123,9.118176364727055e-06,4.399120175964807e-07,4.399120175964807e-07
14	775733283	5000.0	0.001	0.00074	0.006	0.318826	0.0021002999400119974,0.020550289942011597,0.06410857828434313,0.1284113177364527,0.1692751049790042,0.193198800239952,0.15176968606278743,0.10219480103979205,0.06417180563887223,0.04281435712857429,0.027828354329134174,0.015900899820035994,0.009597000599880024,0.005462987402519496,0.0021039392121575684,0.0004657868426314737,4.2871425714857026e-05,3.079384123175365e-06,3.9992001599680065e-08
13	3799400479	5000.0	0.001	0.00074	0.006	0.485157	0.008163527294541091,0.03166510697860428,0.056574805038992204,0.13614001199760048,0.20416920615876824,0.19460659868026395,0.1520271145770846,0.09902387522495501,0.05703271345730854,0.035034513097380524,0.015311337732453509,0.006085502899420116,0.0026395920815836835,0.0011645670865826835,0.00033489302139572087,2.471505698860228e-05,1.879624075184963e-06,3.9992001599680065e-08
15	1179566118	5000.0	0.001	0.00074	0.006	0.526487	0.004959288142371526,0.025011397720455908,0.08774397120575884,0.17640395920815838,0.20195500899820035,0.17225522895420917,0.13497364527094582,0.09701351729654069,0.051488022395520895,0.028027954409118178,0.012709578084383123,0.00456872625474905,0.0016700259948010398,0.000918256348730254,0.00025906818636272744,4.1151769646070786e-05,1.0797840431913617e-06,1.199760047990402e-07
5	1152978960	5000.0	0.001	0.00074	0.006	0.452010	0.0019528494301139772,0.008784843031393721,0.021473345330933813,0.059949850029994,0.1431002199560088,0.19766046790641872,0.16889506098780244,0.13976820635872825,0.1017256148770246,0.06626350729854029,0.042158248350329934,0.026306578684263147,0.012412317536492702,0.005807038592281544,0.0023966406718656267,0.0011117776444711058,0.0001281743651269746,8.758248350329934e-05,1.7636472705458908e-05,3.9992001599680065e-08
19	3780892735	5000.0	0.001	0.00074	0.006	0.462527	0.003209238152369526,0.014974925014997,0.04862743451309738,0.11743071385722856,0.16933489302139573,0.19514033193361327,0.1734101179764047,0.12922787442511496,0.07641087782443512,0.03494201159768046,0.017494341131773644,0.011169766046790642,0.006255388922215557,0.0016187962407518497,0.0005808438312337532,0.0001498900219956009,1.5916816636672664e-05,6.63867226554689e-06
9	2666117147	5000.0	0.001	0.00074	0.006	0.446225	0.010247670465906819,0.0774374725054989,0.13085074985003,0.14567062587482504,0.15901667666466707,0.14673249350129974,0.1143633673265347,0.07752425514897021,0.053019356128774245,0.036082943411317736,0.024654589082183563,0.012812317536492701,0.005581163767246551,0.004141411717656468,0.0011548890221955608,0.0006206358728254349,8.718256348730253e-05,2.1995600879824035e-06
7	1632401433	5000.0	0.001	0.00074	0.006	0.483479	0.002413117376524695,0.010740771845630874,0.030269386122775445,0.10025198960207958,0.1407873225354929,0.14425774845030995,0.12267102579484103,0.11288674265146971,0.0912755048990202,0.09119284143171366,0.06132141571685663,0.034683903219356126,0.019878264347130574,0.009836432713457308,0.01008366326734653,0.008831713657268547,0.0057383323335332935,0.0021934413117376526,0.0003893621275744851,0.00024251149770045992,5.3189362127574484e-05,1.279744051189762e-06,3.9992001599680065e-08
0	3253581828	5000.0	0.001	0.00074	0.006	0.749001	0.0028961807638472306,0.010950409918016397,0.02120495900819836,0.0536249950009998,0.11250549890021995,0.14418208358328335,0.15068034393121377,0.15083343331333735,0.1271612877424515,0.0852385122975405,0.05915856828634273,0.04166754649070186,0.02388506298740252,0.011251469706058788,0.003330973805238952,0.0009568486302739452,0.00040511897620475906,6.494701059788043e-05,1.7596480703859228e-06
11	3105040412	5000.0	0.001	0.00074	0.006	0.388888	0.008499660067986402,0.03357832433513298,0.06713949210157968,0.07744519096180764,0.08807074585082983,0.12012229554089182,0.1439132573485303,0.15509390121975605,0.12743219356128774,0.08138140371925615,0.048900099980004,0.026181643671265745,0.010507058588282344,0.006577284543091382,0.0031065786842631475,0.0011616076784643071,0.0006819836032793442,0.00018972205558888224,1.7556488702259547e-05
8	2244337689	5000.0	0.001	0.00074	0.006	0.505867	0.003893501299740052,0.012418036392721456,0.04827786442711458,0.10742107578484303,0.13963991201759648,0.13716996600679865,0.127478024395121,0.14154109178164367,0.11123691261747651,0.06362883423315337,0.03913505298940212,0.02898888222355529,0.018749610077984404,0.011829394121175766,0.006018636272745451,0.0018197160567886422,0.00042055588882223557,0.00025226954609078187,7.730453909218156e-05,3.119376124775045e-06,2.399520095980804e-07
