sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
4	1014779940	5000.0	0.001	0.00165	0.02	0.735631	0.00011197760447910418,0.00038084383123375323,0.0006361127774445111,0.0010795440911817637,0.0020414317136572685,0.004714897020595881,0.010761887622475505,0.019170845830833835,0.031765846830633875,0.04973617276544691,0.07366114777044591,0.09021339732053589,0.09907422515496901,0.1011873625274945,0.09874197160567887,0.09606918616276745,0.08833905218956209,0.0715749650069986,0.04826738652269546,0.03293085382923416,0.02383639272145571,0.018650749850029995,0.013938772245550889,0.009758968206358729,0.005736652669466107,0.0028405118976204758,0.001585362927414517,0.0008616276744651069,0.0005446110777844431,0.000550249950009998,0.000313497300539892,0.0002476704659068186,0.00023943211357728455,0.0002445510897820436,0.0001330133973205359,4.219156168766247e-05,1.5316936612677465e-05,8.798240351929614e-07,4.399120175964807e-07
17	2870415458	5000.0	0.001	0.00165	0.02	0.654299	0.00015668866226754648,0.00040567886422715455,0.0011078984203159367,0.001791881623675265,0.0040649870025994805,0.008814877024595082,0.013315856828634273,0.02241127774445111,0.041889782043591284,0.05916608678264347,0.07751017796440712,0.0972247550489902,0.10890401919616077,0.10567210557888422,0.09635548890221955,0.08160975804839032,0.0712752649470106,0.06059280143971206,0.04949774045190962,0.03760779844031194,0.024106778644271146,0.014807878424315137,0.009411037792441512,0.0058861027794441115,0.0030381523695260947,0.0017855628874225155,0.0011445710857828433,0.00035412917416516695,6.638672265546891e-05,1.959608078384323e-05,3.079384123175365e-06,1.7196560687862428e-06,7.998400319936013e-08
10	4216463429	5000.0	0.001	0.00165	0.02	0.820783	8.098380323935213e-05,0.00035816836632673464,0.0010587882423515296,0.002057108578284343,0.004872625474905019,0.011033913217356528,0.02165090981803639,0.03340519896020796,0.05081543691261747,0.0715261347730454,0.0923503699260148,0.10707398520295941,0.11067874425114976,0.10266018796240751,0.09428242351529693,0.08012873425314937,0.06545422915416917,0.05115972805438912,0.037425074985003,0.025506858628274346,0.01616752649470106,0.009097100579884023,0.0046260347930413915,0.0029724455108978204,0.0018608278344331133,0.0007961207758448311,0.00041447710457908417,0.0003295340931813637,0.00012601479704059187,1.991601679664067e-05,5.438912217556489e-06,1.7196560687862428e-06,3.1993601279744052e-06,3.9992001599680065e-08
15	3292307548	5000.0	0.001	0.00165	0.02	0.836181	2.8954209158168366e-05,0.00017380523895220955,0.00041943611277744453,0.000602999400119976,0.0006111577684463108,0.0007552489502099581,0.0008214757048590282,0.0013125774845030994,0.0020778244351129776,0.002878864227154569,0.0032143171365726854,0.004458628274345131,0.007284943011397721,0.013143211357728455,0.02138656268746251,0.02889386122775445,0.03978004399120176,0.050135372925414916,0.06240367926414717,0.07540847830433914,0.08475156968606279,0.08600655868826235,0.08287638472305539,0.07074893021395721,0.06238488302339532,0.05927434513097381,0.053098660267946414,0.04531925614877025,0.03918104379124175,0.02968242351529694,0.021449590081983605,0.01547134573085383,0.01087742451509698,0.008493301339732053,0.005337332533493301,0.003621795640871826,0.0016595880823835232,0.0010687862427514498,0.0008714657068586282,0.00047530493901219755,0.0007346130773845231,0.000617876424715057,0.00017696460707858428,2.1035792841431712e-05,7.838432313537292e-06,2.399520095980804e-07
7	3843436589	5000.0	0.001	0.00165	0.02	1.065199	4.571085782843431e-05,0.0004393921215756849,0.0012372325534893021,0.0016451109778044392,0.002284263147370526,0.003416156768646271,0.004465066986602679,0.005467226554689062,0.006704099180163967,0.007732693461307738,0.008405278944211158,0.010858388322335533,0.014961607678464307,0.02042391521695661,0.028489022195560886,0.03719152169566087,0.04928138372325535,0.06315232953409318,0.077849150169966,0.0944254349130174,0.10369382123575285,0.10148910217956408,0.088949850029994,0.07602043591281743,0.05540251949610078,0.04110497900419916,0.026264587082583484,0.01776652669466107,0.012454309138172366,0.009595720855828833,0.006910857828434313,0.004568326334733053,0.004114057188562287,0.004233513297340532,0.003593641271745651,0.0027022995400919816,0.0014579484103179365,0.0007304539092181563,0.00035816836632673464,8.882223555288942e-05,2.2835432913417317e-05,2.2395520895820834e-06
16	2346137693	5000.0	0.001	0.00165	0.02	0.786978	9.57008598280344e-05,0.0009132573485302939,0.0024979404119176165,0.0053014197160567884,0.010870745850829835,0.020553289342131572,0.029208118376324733,0.044524175164967005,0.05857368526294741,0.06781967606478705,0.07790985802839433,0.08404635072985403,0.08595776844631074,0.08137768446310738,0.07817276544691062,0.06801607678464307,0.05734497100579884,0.04833417316536693,0.041276344731053786,0.03448542291541692,0.026292061587682464,0.01974641071785643,0.015871625674865025,0.013735892821435712,0.009081623675264947,0.005975204959008198,0.003926614677064587,0.002258868226354729,0.0011879224155168966,0.00040751849630073987,0.0004320335932813437,0.0005844831033793241,0.000774365126974605,0.0010506298740251949,0.0007795240951809638,0.00035376924615076983,0.00019516096780643872,5.422915416916617e-05,1.1157768446310738e-05,1.4797040591881624e-06
6	884473895	5000.0	0.001	0.00165	0.02	0.896820	5.19496100779844e-05,0.00027590481903619276,0.0005577684463107379,0.001671625674865027,0.004385962807438512,0.007386122775444911,0.011693541291741652,0.017000199960007997,0.021485902819436114,0.02854733053389322,0.0384626674665067,0.04715952809438113,0.05381867626474705,0.061399520095980806,0.07260939812037592,0.0821886822635473,0.0882120375924815,0.08319648070385922,0.08075720855828834,0.07298824235152969,0.06377660467906418,0.051912297540491904,0.037228074385122975,0.026259188162367525,0.01749746050789842,0.012080943811237753,0.006883343331333733,0.0048913017396520694,0.0029660867826434715,0.0016335532893421317,0.0006166766646670666,0.00026330733853229357,9.262147570485903e-05,4.119176164767046e-05,8.238352329534093e-06,3.5992801439712056e-07
14	3782475865	5000.0	0.001	0.00165	0.02	0.687458	0.0002576684663067387,0.001669386122775445,0.0041600879824035195,0.008842671465706858,0.01722407518496301,0.028317896420715857,0.04227022595480904,0.05923863227354529,0.08204403119376125,0.09352161567686462,0.10293969206158768,0.11077948410317937,0.10929914017196561,0.09564047190561888,0.07778656268746251,0.056394921015796844,0.03947746450709858,0.02553657268546291,0.016776444711057787,0.009984243151369726,0.005990241951609678,0.0036424715056988604,0.002882343531293741,0.0015984803039392121,0.0013399320135972805,0.0012299140171965607,0.0007380523895220956,0.00034953009398120376,5.666866626674665e-05,7.638472305538892e-06,1.159768046390722e-06,9.998000399920016e-07,1.199760047990402e-06,7.998400319936013e-08
19	1107361907	5000.0	0.001	0.00165	0.02	0.854555	8.56628674265147e-05,0.0006903819236152769,0.0018011997600479903,0.00409866026794641,0.008267706458708259,0.014268906218756249,0.02247618476304739,0.03203331333733253,0.050001639672065584,0.06934201159768047,0.08867158568286343,0.10735476904619076,0.11237008598280344,0.11263923215356929,0.10340555888822235,0.08920463907218557,0.06635856828634273,0.04543027394521096,0.03106866626674665,0.01869118176364727,0.010678904219156168,0.005612637472505499,0.0024751449710057986,0.001311497700459908,0.000745490901819636,0.00040335932813437313,0.00010205958808238352,8.590281943611277e-05,6.994601079784043e-05,7.834433113377324e-05,8.750249950009998e-05,2.6994601079784043e-05,4.5310937812437514e-05,1.0077984403119377e-05,6.55868826234753e-06,3.9992001599680065e-08
1	2587617290	5000.0	0.001	0.00165	0.02	0.914924	6.366726654669066e-05,0.00021871625674865026,0.00011821635672865427,0.0003716856628674265,0.0012034393121375725,0.002217796440711858,0.0032685062987402517,0.004095900819836033,0.005240591881623675,0.008127774445110978,0.012376284743051389,0.015654949010197962,0.0182875024995001,0.023320695860827835,0.03319080183963207,0.047021035792841434,0.06137908418316337,0.07873945210957808,0.0867110177964407,0.09773701259748051,0.10427738452309539,0.09744555088982204,0.08657632473505299,0.06982327534493102,0.05252105578884223,0.039025514897020594,0.024660547890421915,0.013319936012797441,0.00658508298340332,0.003235872825434913,0.0017337732453509298,0.0008056788642271546,0.0002723855228954209,0.00016300739852029595,0.00014933013397320537,4.931013797240552e-05,9.398120375924815e-06,2.359528094381124e-06,7.998400319936013e-08
12	832929875	5000.0	0.001	0.00165	0.02	0.953093	4.0151969606078785e-05,0.0006410317936412718,0.002506978604279144,0.0032463107378524294,0.005203159368126375,0.010079104179164166,0.016999600079984002,0.025937012597480505,0.03507142571485703,0.04255188962207559,0.05287286542691462,0.06277100579884023,0.06884131173765247,0.07511153769246151,0.08407666466706659,0.09600567886422716,0.09884975004999,0.08988066386722655,0.07390197960407918,0.0585374525094981,0.03910573885222955,0.024848110377924414,0.014775284943011398,0.008118136372725454,0.004533813237352529,0.0024673465306938613,0.0012432313537292542,0.0007383323335332933,0.00041707658468306336,0.00020675864827034593,0.00015412917416516696,0.00017624475104979003,7.818436312737452e-05,1.1237752449510098e-05,7.998400319936013e-07
18	1977542758	5000.0	0.001	0.00165	0.02	0.874137	8.578284343131374e-05,0.0002703459308138372,0.001096620675864827,0.00219124175164967,0.0043110577884423115,0.006752169566086783,0.008099060187962408,0.009063267346530695,0.009026074785042991,0.0097624875024995,0.010007798440311938,0.011825474905018996,0.01613021395720856,0.023514337132573487,0.03081991601679664,0.039544731053789244,0.04470901819636073,0.04532077584483103,0.046909298140371924,0.052810637872425514,0.054375524895020996,0.052452869426114775,0.05606346730653869,0.0616124775044991,0.05900347930413917,0.05689078184363127,0.05300271945610878,0.04417996400719856,0.0340379124175165,0.02820279944011198,0.021204439112177564,0.016840711857628473,0.012547970405918816,0.009151529694061187,0.005643391321735653,0.0036224355128974205,0.004013317336532694,0.0062578284343131375,0.00942135572885423,0.009606998600279944,0.008956128774245151,0.008484383123375325,0.005803599280143971,0.003315456908618276,0.0019912817436512696,0.0007974405118976205,0.00021455708858228356,4.479104179164167e-05,7.638472305538892e-06,2.359528094381124e-06,7.998400319936013e-08
13	3356090456	5000.0	0.001	0.00165	0.02	0.848348	0.00010433913217356528,0.00034553089382123576,0.0010672265546890622,0.001721495700859828,0.0017068586282743452,0.001973045390921816,0.0033683263347330534,0.005477864427114577,0.007853029394121176,0.011428994201159767,0.01627250549890022,0.019108378324335134,0.024624035192961406,0.03164707058588282,0.03587650469906019,0.04434293141371726,0.058322055588882225,0.07954233153369326,0.09457992401519696,0.09691345730853829,0.09097168566286742,0.08293997200559888,0.07530193961207758,0.061134733053389324,0.04798376324735053,0.036267666466706656,0.02500495900819836,0.015518096380723856,0.011182163567286543,0.0077080583883223355,0.004849830033993202,0.0027192161567686462,0.0012175564887022595,0.0005550089982003599,0.000270625874825035,8.858228354329134e-05,1.0077984403119377e-05,1.5996800639872026e-07
8	3223691320	5000.0	0.001	0.00165	0.02	0.696133	0.0001809238152369526,0.0006989802039592081,0.0017260947810437913,0.003621515696860628,0.005732893421315737,0.009333253349330134,0.012093621275744851,0.018152249550089983,0.028601719656068787,0.04083983203359328,0.0507754049190162,0.06374529094181164,0.0828008398320336,0.09675792841431714,0.09880235952809438,0.09477128574285143,0.09142847430513897,0.08147954409118176,0.0662135572885423,0.05266574685062987,0.038064547090581886,0.026785402919416116,0.01654517096580684,0.008674265146970606,0.005013317336532694,0.002465626874625075,0.0012428314337132574,0.0004560287942411518,0.00023703259348130374,7.986402719456109e-05,1.2797440511897621e-05,1.4397120575884822e-06,1.5996800639872026e-07
9	1110511684	5000.0	0.001	0.00165	0.02	0.850775	0.00017724455108978206,0.0005264547090581883,0.00211997600479904,0.004742251549690062,0.011969646070785843,0.021550569886022795,0.029870825834833033,0.04007186562687463,0.056271985602879424,0.07683043391321735,0.09181555688862228,0.10073237352529495,0.10560631873625274,0.10134097180563888,0.08787858428314337,0.07344355128974205,0.0605007398520296,0.04446490701859628,0.02934493101379724,0.020359488102379523,0.015165286942611478,0.010661787642471506,0.0065707658468306335,0.0038047190561887622,0.0015394121175764848,0.0008521495700859828,0.00042115576884623076,0.0004545090981803639,0.0004991001799640072,0.00027534493101379726,0.00010829834033193361,1.9356128774245152e-05,8.798240351929614e-06,6.39872025594881e-07
5	866879527	5000.0	0.001	0.00165	0.02	0.879574	4.7950409918016394e-05,0.0002411117776444711,0.00031781643671265747,0.0005407718456308738,0.0013190161967606478,0.002140371925614877,0.0029485702859428113,0.004856908618276345,0.006931213757248551,0.01138372325534893,0.017356528694261148,0.029322095580883823,0.044261987602479506,0.05943967206558688,0.07489234153169366,0.0815986402719456,0.08895044991001799,0.09713865226954609,0.09931953609278145,0.09625462907418517,0.08605350929814037,0.06785474905018996,0.048855708858228354,0.03359852029594081,0.019505938812237552,0.01107138572285543,0.006054629074185163,0.0037589282143571288,0.002044871025794841,0.0008998600279944011,0.0005009398120375925,0.0002581883623275345,0.00016196760647870426,5.3789242151569686e-05,4.939012197560488e-05,1.4517096580683863e-05,1.0797840431913617e-06,3.9992001599680065e-08
2	907964428	5000.0	0.001	0.00165	0.02	0.744746	0.00011305738852229554,0.00035788842231553687,0.0006051989602079584,0.0010888222355528894,0.003388482303539292,0.00680503899220156,0.011787042591481703,0.021586882623475304,0.0341248550289942,0.05162771445710858,0.07152685462907418,0.08765274945010998,0.10470201959608079,0.12223119376124775,0.11806074785042991,0.09848170365926814,0.076725774845031,0.05685462907418516,0.04111437712457509,0.029650629874025194,0.021400039992001598,0.01384619076184763,0.009045110977804438,0.005722175564887023,0.004292661467706458,0.003068266346730654,0.002167126574685063,0.0010137972405518897,0.0005022195560887823,0.0003268146370725855,0.00011785642871425715,1.0237952409518097e-05,1.5996800639872026e-06,2.399520095980804e-07
3	2972575770	5000.0	0.001	0.00165	0.02	0.852303	4.6190761847630476e-05,0.00023043391321735652,0.0007056588682263547,0.002607118576284743,0.004731133773245351,0.009011357728454308,0.013294741051789643,0.015810637872425516,0.017698500299940013,0.022189122175564888,0.02893897220555889,0.03651521695660868,0.04138280343931214,0.04875320935812837,0.059304139172165565,0.07461635672865427,0.08648242351529695,0.09257184563087383,0.09089094181163768,0.08243315336932613,0.07021775644871026,0.05709918016396721,0.045946930613877224,0.036102099580083986,0.024420795840831833,0.015274585082983403,0.01004487102579484,0.005666066786642671,0.003099420115976805,0.0018525494901019796,0.0012147970405918815,0.0005312937412517496,0.00023543291341731655,7.406518696260748e-05,5.958808238352329e-06,2.399520095980804e-07
0	1696358405	5000.0	0.001	0.00165	0.02	0.920032	0.00020015996800639872,0.0011997200559888022,0.0018383523295340933,0.0029259348130373924,0.0038412317536492702,0.005338572285542891,0.006525494901019796,0.008389402119576084,0.010877224555088983,0.01426754649070186,0.020063347330533894,0.023453829234153168,0.03349354129174165,0.04485602879424115,0.058812157568486303,0.07583079384123176,0.0824755848830234,0.08382223555288942,0.08652829434113177,0.08686610677864427,0.0810009198160368,0.06750409918016397,0.05042411517696461,0.03531601679664067,0.02375868826234753,0.017174525094981005,0.013684223155368927,0.011344251149770047,0.00913617276544691,0.007851749650069986,0.007034033193361328,0.005663987202559488,0.003878384323135373,0.003960607878424315,0.0029061787642471505,0.002843911217756449,0.001700379924015197,0.001160127974405119,0.0010055988802239553,0.0004963407318536293,0.0002529094181163767,0.00010877824435112978,0.00014029194161167767,4.4311137772445514e-05,3.7992401519696063e-06,3.9992001599680065e-08
11	160876623	5000.0	0.001	0.00165	0.02	0.666546	9.590081983603279e-05,0.00045630873825234955,0.0018157568486302739,0.0043244551089782046,0.008928334333133373,0.017646790641871624,0.03291801639672066,0.05077992401519696,0.07520519896020796,0.0989748850229954,0.11215492901419716,0.11385474905018997,0.10085322935412917,0.08884779044191161,0.07116088782243551,0.05798944211157769,0.04420935812837432,0.03426858628274345,0.024879064187162566,0.017741611677664467,0.013833553289342132,0.01020879824035193,0.0066606678664267146,0.004146450709858029,0.0032507898420315938,0.0023540891821635674,0.0014580683863227354,0.0006161967606478704,0.00022675464907018596,5.5068986202759446e-05,2.3155368926214757e-05,4.039192161567687e-05,1.835632873425315e-05,2.439512097580484e-06
22	2428731532	5000.0	0.001	0.00165	0.02	0.908420	2.495500899820036e-05,0.0002465906818636273,0.0009077384523095381,0.0018343131373725254,0.0031921615676864627,0.004671625674865027,0.007580683863227355,0.013502259548090381,0.021421715656868626,0.031982643471305736,0.04754721055788842,0.062129134173165367,0.07695288942211558,0.09685290941811638,0.1144763047390522,0.11479696060787842,0.09949114177164567,0.08249274145170966,0.06567002599480104,0.05114749050189962,0.03952325534893021,0.02552593481303739,0.016161807638472307,0.009571805638872225,0.006045950809838032,0.0034117576484703057,0.0013332133573285344,0.0007320535892821436,0.0005354129174165166,0.00020315936812637472,2.0915816836632675e-05,1.231753649270146e-05,9.198160367926415e-07
23	2169813132	5000.0	0.001	0.00165	0.02	0.788151	0.00010953809238152369,0.00040947810437912417,0.0005316136772645471,0.0010896620675864828,0.00245246950609878,0.004289502099580084,0.006966726654669066,0.011131893621275745,0.01767754449110178,0.0242874625074985,0.028531613677264547,0.037380403919216154,0.05352997400519896,0.0718243151369726,0.08313425314937013,0.09316644671065787,0.09851005798840232,0.08891829634073185,0.07834205158968206,0.07628226354729054,0.06659088182363528,0.050160607878424315,0.03416840631873625,0.02220223955208958,0.01219364127174565,0.007705178964207159,0.006981523695260948,0.006570565886822636,0.005162287542491502,0.0039016996600679866,0.0022473105378924213,0.001905498900219956,0.0010609878024395122,0.0004457908418316337,0.00010717856428714258,2.515496900619876e-05,3.839232153569286e-06,1.6396720655868826e-06
20	1502951546	5000.0	0.001	0.00165	0.02	0.894040	1.5676864627074585e-05,0.00019832033593281343,0.0007411717656468707,0.0013622875424915016,0.0028971005798840233,0.0052752649470105975,0.007698580283943211,0.011980043991201759,0.020195040991801638,0.03164227154569086,0.04247866426714657,0.060584563087382526,0.0802124775044991,0.08841399720055988,0.08647074585082984,0.08076728654269145,0.07479240151969606,0.06773073385322935,0.057924375124975,0.05118176364727055,0.050323255348930215,0.048511097780443914,0.038230553889222155,0.0269252949410118,0.01874513097380524,0.01299508098380324,0.009152769446110778,0.006948130373925215,0.005635872825434913,0.004945690861827634,0.003078904219156169,0.001316616676664667,0.00046730653869226155,0.00012861427714457109,2.3875224955008998e-05,2.8794241151769645e-06,4.479104179164167e-06,1.6796640671865626e-06
33	1252395192	5000.0	0.001	0.00165	0.02	0.594556	6.790641871625675e-05,2.519496100779844e-05,2.7874425114977005e-05,6.286742651469706e-05,0.000153249350129974,0.0005653669266146771,0.0036872225554889023,0.011103059388122375,0.02493253349330134,0.04291477704459108,0.0621870425914817,0.07962335532893422,0.09070049990001999,0.09624415116976605,0.10077928414317136,0.09223271345730853,0.08190357928414317,0.06877248550289942,0.05595688862227555,0.04497948410317936,0.035082903419316136,0.028967286542691463,0.02269242151569686,0.017170645870825833,0.013282063587282544,0.008922935412917417,0.006653229354129174,0.00446126774645071,0.002495900819836033,0.00134001199760048,0.0007092181563687263,0.00048810237952409517,0.0004051989602079584,0.00026930613877224557,8.130373925214957e-05,4.5670865826834635e-05,1.199760047990402e-05,9.998000399920016e-07
25	1156188315	5000.0	0.001	0.00165	0.02	0.955514	0.00011429714057188563,0.0007001399720055989,0.001728854229154169,0.0027423315336932612,0.004569686062787443,0.006238072385522896,0.00846630673865227,0.012462707458508299,0.021507978404319138,0.03204883023395321,0.04242019596080784,0.055554409118176364,0.06904855028994202,0.0839618876224755,0.10021779644071185,0.1097618876224755,0.10715244951009797,0.09032177564487102,0.07421747650469906,0.05657024595080984,0.039426914617076585,0.03055104979004199,0.020789842031593682,0.012155888822235552,0.006603439312137573,0.003865866826634673,0.0027250549890021998,0.0019260547890421916,0.0011477704459108178,0.000557368526294741,0.0003496100779844031,7.710457908418317e-05,1.7476504699060186e-05,6.798640271945611e-07
28	2199990443	5000.0	0.001	0.00165	0.02	0.790396	7.554489102179565e-05,0.0005775244951009798,0.0021248150369926016,0.002788242351529694,0.0029139772045590883,0.006862707458508298,0.011260587882423515,0.017289142171565686,0.026584203159368127,0.038589562087582484,0.05054185162967407,0.0606622275544891,0.06504123175364927,0.06889710057988402,0.07505862827434513,0.07750957808438312,0.07570897820435912,0.07951901619676065,0.0791993601279744,0.07023807238552289,0.05622131573685263,0.041405758848230355,0.030300539892021597,0.023188962207558488,0.016084583083383324,0.008780323935212957,0.005151689662067587,0.0029270545890821838,0.001663507298540292,0.0010503499300139971,0.0007516096780643872,0.0005076984603079384,0.0002649470105978804,9.606078784243151e-05,9.406118776244751e-05,5.0549890021995604e-05,1.6876624675064987e-05,1.7596480703859228e-06
30	1467535536	5000.0	0.001	0.00165	0.02	0.738153	6.594681063787243e-05,0.0002321135772845431,0.0007127374525094982,0.0030047190561887623,0.008466986602679465,0.01906622675464907,0.03963231353729254,0.06888490301939612,0.10149014197160568,0.11607734453109378,0.11649342131573685,0.10515592881423715,0.09205326934613077,0.07463919216156768,0.05803375324935013,0.04513629274145171,0.033565566886622676,0.02500371925614877,0.017272905418916216,0.010690101979604079,0.00837636472705459,0.008581003799240152,0.009715336932613478,0.010558968206358729,0.008604279144171166,0.0063337332533493305,0.0038495900819836035,0.0030827034593081384,0.002550209958008398,0.0014929414117176565,0.0007072185562887423,0.00027618476304739053,0.00012853429314137172,4.4671065786842634e-05,1.9796040791841633e-05,8.798240351929614e-07
