sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
4	3446089743	5000.0	0.001	0.00072	0.006	0.485610	0.003097140571885623,0.016279584083183363,0.03297844431113777,0.0664995800839832,0.12069418116376725,0.13264723055388922,0.1135387722455509,0.09904219156168766,0.09597584483103379,0.08280635872825434,0.06542071585682864,0.05087398520295941,0.04533881223755249,0.033893261347730456,0.01864003199360128,0.00912625474905019,0.005470865826834633,0.003802159568086383,0.00248378324335133,0.001060627874425115,0.00031769646070785843,1.24375124975005e-05,3.9992001599680065e-08
2	2253852681	5000.0	0.001	0.00072	0.006	0.458731	0.003273985202959408,0.033221035792841434,0.08443239352129574,0.1519496100779844,0.19016844631073784,0.19129150169966005,0.13259756048790242,0.08054017196560688,0.04905306938612278,0.030157768446310736,0.019097260547890422,0.015800519896020795,0.008479544091181764,0.006194601079784043,0.0017725254949010197,0.0009614877024595081,0.0005409718056388722,0.0003646870625874825,8.28234353129374e-05,1.991601679664067e-05,1.199760047990402e-07
10	2317803551	5000.0	0.001	0.00072	0.006	0.472321	0.0027702059588082385,0.013609318136372726,0.023126974605078985,0.03452385522895421,0.04630849830033993,0.07593001399720056,0.11641783643271346,0.12868050389922014,0.11899532093581283,0.11029058188362327,0.11108598280343931,0.09171569686062787,0.056295900819836035,0.0320749450109978,0.021312777444511096,0.008118856228754249,0.003539772045590882,0.002789002199560088,0.0013698060387922417,0.0007442111577684464,0.00022999400119976004,6.910617876424715e-05,8.398320335932813e-07
3	3212040204	5000.0	0.001	0.00072	0.006	0.195827	0.009456388722255548,0.03804719056188762,0.08726714657068586,0.1087496900619876,0.12296576684663067,0.10209418116376724,0.0977624875024995,0.09735204959008198,0.08631725654869027,0.07765298940211958,0.057078064387122575,0.04690465906818636,0.028179044191161767,0.01734461107778444,0.012085342931413718,0.006260547890421916,0.0028765846830633873,0.0012777444511097781,0.00023123375324935014,8.682263547290542e-05,9.718056388722255e-06,4.799040191961608e-07
17	1031516224	5000.0	0.001	0.00072	0.006	0.419828	0.0045949610077984405,0.04585970805838832,0.10000987802439512,0.16051613677264548,0.18421551689662066,0.17589510097980404,0.13474441111777644,0.09071041791641672,0.04692757448510298,0.03142239552089582,0.012956008798240352,0.007470465906818637,0.0034911817636472707,0.001012637472505499,9.28614277144571e-05,6.454709058188362e-05,1.5276944611077784e-05,9.198160367926415e-07
7	2563850261	5000.0	0.001	0.00072	0.006	0.384266	0.004257748450309938,0.02296536692661468,0.05297184563087382,0.05675388922215557,0.044341811637672465,0.040503059388122375,0.06402939412117577,0.08907190561887622,0.09964487102579483,0.11582011597680464,0.11288198360327935,0.09105662867426514,0.06106778644271146,0.04468662267546491,0.03722747450509898,0.02931133773245351,0.018480943811237754,0.009864787042591482,0.003705738852229554,0.0010791841631673665,0.00015296940611877625,5.9508098380323934e-05,5.2709458108378326e-05,1.22375524895021e-05,7.998400319936013e-08
5	1761742864	5000.0	0.001	0.00072	0.006	0.294542	0.00736872625474905,0.04562871425714857,0.09451145770845831,0.1523502099580084,0.16989650069986004,0.1402365126974605,0.12032917416516696,0.10082019596080784,0.07501223755248951,0.046940451909618076,0.025467106578684263,0.01159752049590082,0.006344731053789242,0.001818876224755049,0.0012825834833033393,0.0003012597480503899,7.818436312737452e-05,1.4797040591881624e-05,7.598480303939212e-07
0	402702336	5000.0	0.001	0.00072	0.006	0.480272	0.0032875824835032993,0.029161767646470705,0.09682715456908618,0.16219224155168965,0.18718432313537292,0.1838097580483903,0.13773169366126775,0.08848902219556089,0.04791065786842631,0.028308058388322337,0.01393261347730454,0.00757376524695061,0.003941611677664467,0.0034090781843631275,0.004433873225354929,0.001337252549490102,0.0003554089182163567,0.00010825834833033393,5.238952209558089e-06,6.39872025594881e-07
16	2148714557	5000.0	0.001	0.00072	0.006	0.322747	0.010731053789242152,0.03971677664467107,0.10260247950409918,0.16424707058588284,0.1848984203159368,0.1750130373925215,0.12115284943011398,0.084825474905019,0.052284183163367325,0.02677600479904019,0.01843599280143971,0.009624555088982203,0.005543291341731654,0.0026628274345130974,0.000892741451709658,0.00046362727454509096,0.00012441511697660468,5.198960207958408e-06
11	2389501985	5000.0	0.001	0.00072	0.006	0.525506	0.0009810437912417516,0.014868186362727454,0.06530565886822635,0.13849422115576884,0.19037864427114576,0.19628394321135773,0.14845298940211957,0.10765826834633073,0.06331453709258149,0.03711957608478304,0.019835472905418917,0.01038016396720656,0.004694621075784843,0.0017254149170165968,0.000346370725854829,0.00015584883023395322,4.239152169566087e-06,7.998400319936013e-07
9	3406465054	5000.0	0.001	0.00072	0.006	0.649710	0.0015069786042791443,0.007592361527694461,0.021715616876624676,0.0447500099980004,0.059208318336332735,0.07750285942811437,0.11154225154969007,0.11978208358328335,0.1321256948610278,0.13167834433113376,0.10803239352129575,0.0752247950409918,0.0498874625074985,0.036096180763847234,0.01563143371325735,0.005759448110377924,0.0014818236352729453,0.00033749250149970006,8.230353929214157e-05,4.6310737852429514e-05,1.5236952609478104e-05,5.99880023995201e-07
19	2717476931	5000.0	0.001	0.00072	0.006	0.178279	0.01980891821635673,0.08096900619876025,0.10548582283543291,0.12554381123775246,0.15854477104579084,0.148774725054989,0.11787854429114177,0.09773541291741651,0.061607878424315136,0.03763507298540292,0.02169858028394321,0.010325254949010198,0.0067333733253349334,0.0053124975004999,0.0014649470105978805,0.0003829234153169366,8.582283543291342e-05,1.18376324735053e-05,7.998400319936013e-07
12	566337572	5000.0	0.001	0.00072	0.006	0.628459	0.00217120575884823,0.014377724455108978,0.03940511897620476,0.08457936412717457,0.15085978804239153,0.19074489102179565,0.1843135772845431,0.1406257548490302,0.09320367926414717,0.047252669466106775,0.025056868626274743,0.011265466906618676,0.004225274945010998,0.0022503499300139972,0.0029005398920215956,0.004050789842031594,0.0019246150769846031,0.00042155568886222757,0.0002824235152969406,8.630273945210958e-05,2.039592081583683e-06
1	2530646021	5000.0	0.001	0.00072	0.006	0.519053	0.0006936212757448511,0.00454865026994601,0.01849738052389522,0.0485617276544691,0.06703507298540291,0.07389774045190962,0.09195684863027395,0.11927290541891622,0.1482102379524095,0.15841731653669266,0.12887294541091782,0.07741495700859828,0.03618640271945611,0.016936532693461306,0.00670249950009998,0.002316856628674265,0.0004333133373325335,4.283143371325735e-05,2.1595680863827235e-06
6	3504805905	5000.0	0.001	0.00072	0.006	0.333488	0.0017047790441911618,0.0011794441111777645,0.0007693261347730453,0.006546690661867627,0.03919544091181763,0.08960399920015996,0.13522959408118376,0.1424516296740652,0.14449126174765048,0.14885602879424115,0.11647946410717856,0.07694793041391722,0.05142687462507498,0.02654261147770446,0.01177872425514897,0.003909818036392721,0.0022831833633273346,0.0005406118776244751,5.9948010397920415e-05,2.639472105578884e-06
14	16183347	5000.0	0.001	0.00072	0.006	0.465276	0.002086782643471306,0.0249371325734853,0.10737012597480504,0.1813266546690662,0.19543211357728454,0.1662984603079384,0.11696504699060188,0.07404335132973405,0.050721535692861426,0.033143331333733254,0.022783963207358527,0.01329374125174965,0.006801399720055988,0.003095100979804039,0.0005015796840631873,0.0008263547290541892,0.00035620875824835034,1.0397920415916817e-05,6.71865626874625e-06
18	1693001793	5000.0	0.001	0.00072	0.006	0.331099	0.009368606278744251,0.04913241351729654,0.11208102379524096,0.15685790841831634,0.17088226354729055,0.17944687062587483,0.13341431713657267,0.08613341331733654,0.05115396920615877,0.031239232153569284,0.013547890421915617,0.004940851829634073,0.0013704059188162367,0.0002864227154569086,0.00013813237352529493,6.23875224955009e-06,3.9992001599680065e-08
15	596291638	5000.0	0.001	0.00072	0.006	0.470676	0.0022591881623675266,0.020149570085982803,0.0834868226354729,0.14667834433113378,0.16873601279744052,0.1559468106378724,0.13163191361727655,0.10390569886022795,0.07887262547490502,0.049836832633473306,0.029101139772045592,0.014221995600879824,0.0075603279344131176,0.004604439112177564,0.0021502099580083985,0.0006879824035192962,0.00016488702259548092,5.198960207958408e-06
8	3176468509	5000.0	0.001	0.00072	0.006	0.522155	0.00404127174565087,0.03364407118576285,0.08532373525294941,0.17076720655868827,0.20317824435112977,0.17458172365526894,0.13120567886422715,0.09101747650469906,0.05585550889822036,0.03059372125574885,0.013994961007798441,0.004156688662267547,0.0012321935612877425,0.00038804239152169566,1.9396120775844833e-05,7.998400319936013e-08
13	3355441191	5000.0	0.001	0.00072	0.006	0.603320	0.0014027194561087783,0.0093750849830034,0.03364563087382524,0.05132385522895421,0.07262199560087983,0.10557236552689463,0.13589502099580084,0.16306666666666667,0.16037264547090582,0.11062727454509098,0.0679628074385123,0.0356620275944811,0.019732013597280544,0.01206990601879624,0.008851629674065187,0.0067205758848230355,0.003521975604879024,0.0010879024195160967,0.0003741651669666067,0.00011249750049990002,1.2397520495900819e-06
21	2117439563	5000.0	0.001	0.00072	0.006	0.634864	0.0009537692461507698,0.0110375524895021,0.04212349530093981,0.09226686662667466,0.11572417516496701,0.13410245950809838,0.14720491901619676,0.14028174365126975,0.12167246550689861,0.08372725454909018,0.05014605078984203,0.0335382123575285,0.017898100379924016,0.006719776044791042,0.0019566086782643473,0.0005952809438112377,5.110977804439112e-05,1.5996800639872026e-07
20	1536692291	5000.0	0.001	0.00072	0.006	0.364967	0.004234313137372526,0.026551849630073985,0.07912313537292541,0.15950709858028395,0.18975532893421315,0.18017744451109777,0.14086806638672267,0.1008877024595081,0.05679512097580484,0.02636848630273945,0.015264467106578684,0.009382803439312137,0.007870185962807438,0.0024805838832233553,0.0006272345530893821,9.574085182963407e-05,1.0397920415916817e-05,3.9992001599680065e-08
22	1608515660	5000.0	0.001	0.00072	0.006	0.583927	0.0017454109178164368,0.014396640671865626,0.05711553689262148,0.08491649670065987,0.1000874625074985,0.13010733853229353,0.16039620075984803,0.14541807638472307,0.11575204959008198,0.07462947410517896,0.05295492901419716,0.02815384923015397,0.016158968206358728,0.010358248350329934,0.004506378724255149,0.0018825434913017397,0.001001639672065587,0.0003302939412117576,8.430313937212557e-05,4.159168166366727e-06
23	3045652556	5000.0	0.001	0.00072	0.006	0.424678	0.003497220555888822,0.023297140571885623,0.07136964607078584,0.14522019596080785,0.18004815036992602,0.171977124575085,0.15463307338532292,0.11044715056988602,0.0668623075384923,0.039230913817236555,0.017247350529894023,0.006956848630273945,0.004702339532093582,0.0023022995400919814,0.001781483703259348,0.00031545690861827636,9.962007598480304e-05,9.318136372725454e-06,2.279544091181764e-06,7.998400319936013e-08
24	2576187468	5000.0	0.001	0.00072	0.006	0.231614	0.010585122975404919,0.04451485702859428,0.10961019796040791,0.16059268146370725,0.1683358928214357,0.15315288942211558,0.11682359528094381,0.09503635272945411,0.05888002399520096,0.0348619476104779,0.020213437312537493,0.0118249950009998,0.004848470305938812,0.003410237952409518,0.0012082783443311338,0.0014012797440511899,0.0007838032393521296,0.0012007998400319936,0.0008250749850029994,0.0006563887222555489,0.0003808038392321536,0.0006388722255548891,8.134373125374925e-05,0.00011261747650469906,1.9796040791841633e-05,2.399520095980804e-07
28	3085756507	5000.0	0.001	0.00072	0.006	0.544706	0.004375884823035393,0.02043475304939012,0.04982575484903019,0.07186438712257548,0.08988414317136573,0.1292113177364527,0.14214341131773645,0.14375912817436512,0.11846946610677865,0.09502055588882223,0.06465774845030994,0.036712897420515894,0.022311817636472706,0.006998840231953609,0.002561767646470706,0.001394881023795241,0.00035556888622275545,1.5396920615876825e-05,2.279544091181764e-06
25	830634066	5000.0	0.001	0.00072	0.006	0.277963	0.019166526694661068,0.07190313937212557,0.11646082783443311,0.1741514097180564,0.18325470905818836,0.15290257948410318,0.11859816036792642,0.07530653869226155,0.04127666466706659,0.02132629474105179,0.009311577684463107,0.004278504299140172,0.0029232553489302138,0.002692781443711258,0.0025091781643671266,0.0014908618276344731,0.0018924615076984603,0.0003898020395920816,0.00012041591681663668,4.355128974205159e-05,7.598480303939212e-07
39	4132817017	5000.0	0.001	0.00072	0.006	0.293882	0.020749210157968406,0.06947942411517696,0.0908994601079784,0.13236852629474105,0.16753049390121977,0.14175872825434913,0.11694605078984203,0.09082643471305739,0.06663315336932614,0.04339648070385923,0.024888422315536892,0.01656108778244351,0.009723055388922215,0.004859828034393121,0.002557408518296341,0.0005804039192161568,0.00016980603879224155,4.8670265946810635e-05,1.947610477904419e-05,3.879224155168966e-06
