sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
16	1031397436	5000.0	0.0004	0.000196	0.006	0.484467	0.004898140371925615,0.03097132573485303,0.08057720455908818,0.10603695260947811,0.11811421715656868,0.14304007198560287,0.13422755448910217,0.12019404119176165,0.09627118576284743,0.06412185562887422,0.03477176564687062,0.023348650269946012,0.011801839632073586,0.008808438312337533,0.006399360127974405,0.005306938612277544,0.003790721855628874,0.0032685062987402517,0.0016186762647470506,0.0014664267146570686,0.0007000199960007998,0.00024023195360927814,2.5674865026994603e-05,1.9996000799840033e-07
7	2483283990	5000.0	0.0004	0.000196	0.006	0.413543	0.006550169966006799,0.010541371725654869,0.025773085382923416,0.0527870425914817,0.10198528294341132,0.1250123575284943,0.12583007398520296,0.12109070185962807,0.09953297340531894,0.09136912617476504,0.06829110177964406,0.0447130973805239,0.033822075584883024,0.03151953609278144,0.025546290741851628,0.018074345130973807,0.008894581083783243,0.004564847030593881,0.0026629074185162967,0.0012122375524895022,0.00021511697660467908,1.16376724655069e-05,3.9992001599680065e-08
10	581795876	5000.0	0.0004	0.000196	0.006	0.572894	0.0008994201159768046,0.006755848830233953,0.010605958808238352,0.02543399320135973,0.05296340731853629,0.07464579084183164,0.11667638472305539,0.1745867626474705,0.1506868626274745,0.11129918016396721,0.09013293341331734,0.05980367926414717,0.037267346530693864,0.0361999200159968,0.0261372925414917,0.012714137172565487,0.007232393521295741,0.004221915616876625,0.0014554289142171566,0.0002556688662267546,2.503499300139972e-05,6.39872025594881e-07
17	3299745867	5000.0	0.0004	0.000196	0.006	0.232113	0.006381603679264147,0.009649390121975606,0.01813881223755249,0.046400839832033594,0.0744751849630074,0.09320747850429914,0.0984622675464907,0.10002903419316136,0.096200399920016,0.09852833433313338,0.07420975804839032,0.05886478704259148,0.05181003799240152,0.04118360327934413,0.038182843431313736,0.03281783643271346,0.025191761647670466,0.011437752449510098,0.010717176564687063,0.006301539692061588,0.0034197560487902417,0.0019431713657268547,0.0007210157968406319,0.000891621675664867,0.0006473905218956209,0.00013969206158768245,4.543091381723655e-05,1.4797040591881624e-06
15	256043068	5000.0	0.0004	0.000196	0.006	0.511406	0.0018642271545690862,0.0050413917216556685,0.032423035392921414,0.07204523095380924,0.10267786442711457,0.10977696460707859,0.09343979204159168,0.1006619876024795,0.10321167766446711,0.11287274545090982,0.09568234353129375,0.066549850029994,0.04630205958808238,0.030438992201559687,0.014721495700859828,0.005985922815436913,0.0031068986202759446,0.0019375724855028994,0.0010959408118376324,0.0001446110777844431,1.7596480703859228e-05,1.799640071985603e-06
13	1099892788	5000.0	0.0004	0.000196	0.006	0.549969	0.0007177364527094581,0.004036552689462108,0.016514257148570285,0.040801639672065584,0.0656011597680464,0.1207744051189762,0.15311673665266948,0.14393325334933013,0.1274886222755449,0.09755516896620677,0.06985554889022196,0.05744363127374525,0.03427610477904419,0.01968010397920416,0.013987842431513697,0.01078500299940012,0.008009878024395121,0.0032142771445710858,0.004225994801039792,0.004042751449710058,0.002559128174365127,0.0009023395320935813,0.0003493301339732054,0.00011969606078784243,6.598680263947211e-06,2.2395520895820834e-06
11	1475242027	5000.0	0.0004	0.000196	0.006	0.601287	0.0006412717456508698,0.003793361327734453,0.0058319936012797445,0.00923503299340132,0.03320327934413118,0.07636040791841632,0.1255880023995201,0.16648254349130173,0.17184227154569087,0.14136008798240352,0.10674673065386922,0.0681887222555489,0.04078444311137772,0.025685702859428113,0.012602039592081584,0.00769254149170166,0.0030949410117976405,0.0006689862027594481,0.00018684263147370525,1.0437912417516497e-05,3.5992801439712056e-07
0	1750212610	5000.0	0.0004	0.000196	0.006	0.366961	0.004193161367726455,0.018262987402519495,0.030752969406118776,0.043878184363127376,0.06494401119776044,0.0934237552489502,0.10571337732453509,0.1156125574885023,0.12500975804839032,0.10845678864227154,0.08282231553689262,0.0641378524295141,0.044781683663267347,0.03320675864827034,0.02370493901219756,0.011687342531493701,0.008439312137572486,0.006248430313937212,0.00475756848630274,0.0042610277944411116,0.0032443111377724455,0.001748490301939612,0.0005163367326534693,0.0001769246150769846,1.771645670865827e-05,1.4397120575884822e-06
14	3011905595	5000.0	0.0004	0.000196	0.006	0.673662	0.0018435112977404518,0.0077121375724855026,0.02327122575484903,0.05105402919416117,0.07577052589482104,0.11969542091581684,0.13889454109178165,0.15146966606678663,0.1410739452109578,0.11818908218356329,0.0824619076184763,0.05121971605678864,0.02110485902819436,0.00984863027394521,0.0034506698660267945,0.0018184763047390522,0.0003634073185362927,0.00033473305338932213,0.0003062587482503499,0.00010869826034793041,8.558288342331533e-06
8	1916717080	5000.0	0.0004	0.000196	0.006	0.499947	0.004534053189362127,0.029916816636672665,0.08232957408518296,0.10422259548090382,0.10626974605078984,0.10238608278344331,0.09621959608078384,0.07029218156368726,0.07195592881423715,0.08393653269346131,0.06783871225754849,0.054284623075384925,0.04646742651469706,0.02786598680263947,0.01934381123775245,0.017154649070185962,0.008260507898420316,0.0035068186362727455,0.0017269746050789841,0.0010962207558488303,0.0002926614677064587,7.066586682663467e-05,2.599480103979204e-06,2.4915016996600678e-05,3.199360127974405e-07
9	2922819616	5000.0	0.0004	0.000196	0.006	0.741642	0.0009859628074385123,0.002725494901019796,0.0068947810437912415,0.00882251549690062,0.009617796440711857,0.011990881823635273,0.026562007598480306,0.037480503899220155,0.03923115376924615,0.04347614477104579,0.05784199160167967,0.0635992401519696,0.0847246150769846,0.12675936812637473,0.14621079784043192,0.12796000799840032,0.0742249950009998,0.05048146370725855,0.033138492301539695,0.022579284143171365,0.013205798840231953,0.006537692461507699,0.003210117976404719,0.0013078584283143372,0.0002673865226954609,0.00016016796640671866,3.4793041391721655e-06
1	2271479815	5000.0	0.0004	0.000196	0.006	0.527499	0.001194001199760048,0.003937092581483703,0.008157888422315537,0.0160624675064987,0.027076664667066586,0.04517860427914417,0.08980619876024795,0.09427678464307139,0.10139296140771846,0.12300587882423515,0.13114481103779244,0.11531769646070786,0.07870141971605679,0.05460655868826235,0.04120511897620476,0.026689062187562486,0.01889374125174965,0.011320975804839033,0.006292661467706458,0.00413621275744851,0.0011445310937812437,0.00026382723455308936,5.022995400919816e-05,7.54249150169966e-05,6.490701859628075e-05,3.919216156768646e-06,3.5992801439712056e-07
4	4211394576	5000.0	0.0004	0.000196	0.006	0.510577	0.0016799040191961608,0.011682023595280944,0.018321135772845432,0.045228074385122975,0.07963647270545891,0.09261835632873425,0.12183027394521095,0.12836960607878425,0.12643571285742852,0.10346526694661068,0.08724863027394521,0.0645128574285143,0.04620219956008798,0.03240103979204159,0.019673185362927413,0.010508338332333533,0.004369286142771446,0.0033449310137972405,0.0011877224555088982,0.0005508898220355929,0.0003793641271745651,0.00031241751649670066,3.683263347330534e-05,5.478904219156169e-06
6	174163990	5000.0	0.0004	0.000196	0.006	0.425003	0.006162127574485103,0.027816876624675066,0.06164119176164767,0.09532117576484703,0.1366889422115577,0.17160447910417917,0.14868378324335133,0.11216432713457308,0.09348190361927615,0.06502639472105579,0.03514885022995401,0.02141019796040792,0.01292877424515097,0.006283183363327335,0.0022543091381723654,0.0008082383523295341,0.0010813837232553488,0.001260987802439512,0.00019644071185762846,2.7954409118176366e-05,2.959408118376325e-06,5.478904219156169e-06,3.9992001599680065e-08
3	1883529229	5000.0	0.0004	0.000196	0.006	0.534812	0.0029518896220755847,0.008575284943011397,0.0220251549690062,0.04742979404119176,0.08056084783043391,0.12434749050189962,0.15629438112377525,0.15479528094381123,0.12773049390121977,0.10636896620675865,0.07209466106778645,0.04244595080983803,0.020782123575284944,0.013741131773645271,0.010168246350729854,0.006042671465706859,0.0017757648470305939,0.001370365926814637,0.00041039792041591683,5.954809038192362e-05,2.8714257148570287e-05,8.398320335932813e-07
5	2552520724	5000.0	0.0004	0.000196	0.006	0.572430	0.002379524095180964,0.016364487102579484,0.03607114577084583,0.06449282143571286,0.12577176564687062,0.15026018796240753,0.16020383923215356,0.12485902819436112,0.09206046790641871,0.0658255548890222,0.05259072185562887,0.04011981603679264,0.03188830233953209,0.016682063587282542,0.009574525094981004,0.005639912017596481,0.0016815436912617477,0.0010961407718456308,0.0019465306938612277,0.0004581883623275345,3.191361727654469e-05,1.5196960607878424e-06
19	630521936	5000.0	0.0004	0.000196	0.006	0.561734	0.002306138772245551,0.007200519896020796,0.02123871225754849,0.05184743051389722,0.09336780643871226,0.10817240551889622,0.10674181163767246,0.1146243951209758,0.1304126374725055,0.11723595280943812,0.08335124975005,0.050770485902819434,0.031952569486102776,0.02816724655068986,0.021731733653269344,0.015984563087382525,0.008906938612277544,0.004678464307138573,0.0010345930813837232,0.00024607078584283143,2.0355928814237152e-05,7.878424315136973e-06,3.9992001599680065e-08
2	1603643403	5000.0	0.0004	0.000196	0.006	0.634272	0.002213357328534293,0.014943171365726855,0.04594141171765647,0.08928190361927614,0.1158009198160368,0.13890389922015597,0.14966870625874826,0.1326150769846031,0.10750525894821036,0.07782855428914218,0.045494901019796044,0.029379524095180964,0.02366118776244751,0.013502819436112777,0.008250549890021996,0.003400359928014397,0.0014031593681263748,0.00018612277544491102,1.839632073585283e-05,3.199360127974405e-07,3.9992001599680065e-07
12	1159948336	5000.0	0.0004	0.000196	0.006	0.350465	0.005480223955208958,0.020000879824035193,0.0670113977204559,0.11250661867626474,0.13834337132573485,0.14904235152969406,0.14547838432313537,0.11162027594481104,0.0878872625474905,0.06395352929414116,0.0430625474905019,0.023743411317736454,0.01621639672065587,0.008281623675264946,0.0036724255148970204,0.0019594481103779246,0.0012270345930813838,0.0003914017196560688,5.962807438512297e-05,5.8668266346730656e-05,2.279544091181764e-06,8.398320335932813e-07
18	2529767504	5000.0	0.0004	0.000196	0.006	0.264724	0.007687462507498501,0.028480143971205758,0.047049870025994804,0.08167342531493701,0.1149868026394721,0.13562227554489104,0.14913541291741653,0.12381007798440312,0.09344091181763647,0.06588006398720256,0.04570353929214157,0.03629166166766647,0.02889614077184563,0.015365846830633873,0.00924379124175165,0.006522615476904619,0.004416796640671866,0.0023701659668066387,0.0020314337132573486,0.0010357128574285143,0.00017156568686262747,0.00010497900419916017,7.418516296740652e-05,4.759048190361927e-06,3.5992801439712056e-07
20	482070619	5000.0	0.0004	0.000196	0.006	0.556537	0.0013219756048790242,0.0032090781843631274,0.015659468106378725,0.046020195960807836,0.09378308338332333,0.15014333133373325,0.16570897820435912,0.14507174565086983,0.12101999600079984,0.09342427514497101,0.06589866026794641,0.03979620075984803,0.022918336332733453,0.014691661667666467,0.009387042591481704,0.00415996800639872,0.004220475904819036,0.0017288942211557687,0.0013743251349730055,0.00041111777644471106,3.3113377324535094e-05,1.739652069586083e-05,6.798640271945611e-07
21	3150280798	5000.0	0.0004	0.000196	0.006	0.539177	0.0027261747650469906,0.025516936612677465,0.06921543691261747,0.11519452109578085,0.13548998200359927,0.1474019596080784,0.11249802039592081,0.09117716456708658,0.07398268346330734,0.05575660867826435,0.04422259548090382,0.041553569286142775,0.0356381123775245,0.020496740651869627,0.013557888422315537,0.006195960807838432,0.004374365126974605,0.0016681863627274545,0.0006457908418316336,0.0007203359328134373,0.0011980403919216156,0.000681503699260148,8.162367526494701e-05,5.798840231953609e-06
24	3086772320	5000.0	0.0004	0.000196	0.006	0.501653	0.0058910217956408715,0.048259868026394724,0.08906918616276745,0.11883143371325734,0.1625605678864227,0.17414825034993,0.15852989402119577,0.10900879824035192,0.059129814037192564,0.03456144771045791,0.017144451109778046,0.010310697860427914,0.006586802639472106,0.0035641671665666867,0.0015461707658468305,0.0005549690061987602,0.00023523295340931814,3.231353729254149e-05,3.4753049390121974e-05,1.5996800639872026e-07
23	3259912287	5000.0	0.0004	0.000196	0.006	0.555306	0.0013752049590081983,0.008934733053389323,0.0318623475304939,0.05469886022795441,0.06980683863227355,0.10694133173365326,0.14024555088982205,0.1330398720255949,0.11060323935212957,0.10203167366526694,0.091824475104979,0.05744163167366527,0.0355121775644871,0.02112633473305339,0.015614277144571085,0.010641631673665266,0.0056481503699260145,0.0016779044191161767,0.0005987602479504099,0.0003257748450309938,4.859028194361128e-05,6.39872025594881e-07
25	1150531683	5000.0	0.0004	0.000196	0.006	0.459769	0.006067026594681064,0.026909538092381523,0.052939172165566886,0.08894581083783243,0.13357996400719857,0.14889118176364727,0.1481257348530294,0.13283447310537894,0.0886136772645471,0.06745986802639473,0.04739104179164167,0.03156532693461308,0.016240111977604478,0.007226434713057389,0.002078904219156169,0.0006177964407118576,0.00047774445110977806,2.6314737052589482e-05,9.118176364727055e-06,7.598480303939212e-07
22	4182374495	5000.0	0.0004	0.000196	0.006	0.494869	6.838632273545291e-06,0.000425994801039792,0.016266586682663467,0.042499700059988,0.0929622875424915,0.1391120975804839,0.1622637472505499,0.17012717456508697,0.13104607078584282,0.08543483303339332,0.058951609678064384,0.039895740851829634,0.02645118976204759,0.019350769846030794,0.009364487102579484,0.0038506698660267947,0.001089742051589682,0.0007722855428914218,0.00011473705258948211,1.3317336532693461e-05,1.199760047990402e-07
29	1695953009	5000.0	0.0004	0.000196	0.006	0.381981	0.003222875424915017,0.00920503899220156,0.02543243351329734,0.04628126374725055,0.06943111377724455,0.11700671865626874,0.15003647270545892,0.13591449710057987,0.11902887422515497,0.09510817836432714,0.07555480903819237,0.05117652469506099,0.03816576684663067,0.029004399120175963,0.019247110577884422,0.008357968406318736,0.003678984203159368,0.00281371725654869,0.0008971405718856229,0.00021227754449110178,9.290141971605679e-05,1.215756848630274e-05,0.00011829634073185363,4.799040191961608e-07
26	3598151779	5000.0	0.0004	0.000196	0.006	0.497356	0.000967246550689862,0.01167246550689862,0.050593361327734454,0.09076104779044192,0.13204399120175964,0.1584387122575485,0.1462872225554889,0.12766486702659469,0.09190017996400719,0.058885782843431315,0.04913649270145971,0.032189682063587285,0.02259488102379524,0.016007718456308738,0.0072551889622075585,0.002241631673665267,0.0010179564087182563,0.0002857028594281144,5.102979404119176e-05,4.839032193561288e-06
31	2051094646	5000.0	0.0004	0.000196	0.006	0.579024	0.0017121775644871025,0.028274705058988204,0.06563119376124775,0.11369030193961208,0.15489430113977204,0.16773189362127575,0.14321787642471506,0.1089626474705059,0.0788753449310138,0.05500891821635673,0.031175364927014598,0.023274105178964208,0.015820875824835032,0.007880423915216957,0.001997840431913617,0.0010837032593481303,0.0006465906818636272,0.00011585682863427315,5.878824235152969e-06
27	4119629931	5000.0	0.0004	0.000196	0.006	0.671061	0.002506858628274345,0.011959608078384323,0.029969766046790643,0.04850605878824235,0.08178852229554089,0.11837676464707059,0.14211585682863428,0.14351209758048392,0.11612045590881824,0.0898012397520496,0.06794225154969007,0.04878224355128974,0.03670817836432713,0.024759368126374724,0.014093061387722455,0.008607038592281544,0.006825714857028594,0.003450989802039592,0.002057868426314737,0.0015640471905618877,0.00034853029394121176,0.00012713457308538293,7.290541891621676e-05,3.4393121375724856e-06
28	2415216750	5000.0	0.0004	0.000196	0.006	0.592535	0.00158500299940012,0.004401639672065587,0.02438004399120176,0.08129538092381523,0.13856656668666267,0.1382355528894221,0.1316251149770046,0.12752837432513497,0.10442247550489903,0.07974405118976205,0.0590127174565087,0.04107822435512897,0.027705698860227956,0.019658268346330734,0.012245670865826834,0.00480747850429914,0.002317216556688662,0.0011712857428514297,0.00021287742451509697,6.35872825434913e-06
34	172478589	5000.0	0.0004	0.000196	0.006	0.399170	0.003044511097780444,0.01496488702259548,0.029375324935013,0.050921855628874226,0.09830981803639272,0.12590469906018797,0.12663367326534694,0.10583535292941412,0.08789826034793041,0.06591321735652869,0.0477757648470306,0.04035692861427714,0.03587554489102179,0.023048190361927616,0.02208526294741052,0.026698380323935213,0.031400479904019195,0.022388322335532892,0.020868226354729055,0.011917816436712657,0.0049526894621075785,0.0016037992401519696,0.001298260347930414,0.0006659068186362728,0.0002413117376524695,2.1155768846230754e-05,3.5992801439712056e-07
37	2936815751	5000.0	0.0004	0.000196	0.006	0.688736	0.0035818036392721454,0.003597800439912018,0.007994801039792042,0.026688102379524094,0.04140247950409918,0.05756068786242752,0.0907865626874625,0.12553193361327736,0.13958112377524495,0.13848346330733854,0.13577372525494902,0.10336516696660668,0.06137212557488502,0.033944251149770045,0.015118296340731854,0.007603119376124775,0.003576644671065787,0.002669386122775445,0.0010386322735452909,0.00026206758648270344,5.358928214357129e-05,1.4117176564687063e-05,1.199760047990402e-07
30	1404647541	5000.0	0.0004	0.000196	0.006	0.506192	0.0013860827834433114,0.005222115576884623,0.014248550289942012,0.04000735852829434,0.07323427314537093,0.11959836032793442,0.1318889022195561,0.12947034593081383,0.14975360927814438,0.12506042791441713,0.08284299140171966,0.05314105178964207,0.034325254949010196,0.01868630273945211,0.012208958208358328,0.004314457108578284,0.002096980603879224,0.0007129374125174965,0.0010988602279544092,0.0005914017196560688,9.022195560887823e-05,2.0435912817436513e-05,1.199760047990402e-07
36	1479669894	5000.0	0.0004	0.000196	0.006	0.526890	0.006322295540891821,0.040144091181763646,0.08629562087582483,0.11684923015396921,0.14974737052589482,0.13443347330533892,0.10586450709858028,0.10026070785842832,0.08589326134773045,0.06679748050389922,0.044062067586482706,0.027285582883423316,0.017187282543491302,0.01076484703059388,0.004544171165766847,0.0018282743451309739,0.0009618876224755049,0.000683383323335333,7.062587482503499e-05,2.0795840831833635e-06,1.7196560687862428e-06,3.9992001599680065e-08
35	1388064895	5000.0	0.0004	0.000196	0.006	0.474652	0.003620515896820636,0.015731853629274144,0.03938576284743051,0.06756756648670266,0.10834845030993802,0.15719308138372326,0.15925594881023794,0.13974457108578284,0.09998056388722255,0.06721735652869426,0.05116124775044991,0.03653869226154769,0.022896700659868027,0.015041591681663666,0.008396640671865628,0.003772645470905819,0.001919736052789442,0.0010449510097980403,0.0008725454909018196,0.00022215556888622275,8.214357128574285e-05,4.999000199960008e-06,2.7994401119776043e-07
38	3664140425	5000.0	0.0004	0.000196	0.006	0.475867	0.0013884423115376925,0.01717732453509298,0.046583123375324935,0.06326566686662667,0.08154857028594281,0.08596716656668667,0.10494389122175565,0.12384555088982203,0.11202827434513098,0.09309570085982803,0.07341455708858229,0.06616324735052989,0.04697748450309938,0.035466706658668266,0.021323415316936614,0.011265586882623475,0.004271065786842631,0.003162007598480304,0.003627714457108578,0.0034308338332333533,0.0008516696660667867,0.00019784043191361727,4.159168166366727e-06
39	3603001482	5000.0	0.0004	0.000196	0.006	0.354992	0.004296740651869626,0.03350221955608878,0.08282623475304939,0.1251127374525095,0.1468375524895021,0.143274825034993,0.12606546690661868,0.10379176164767047,0.07919224155168966,0.05715584883023395,0.04585802839432113,0.025496940611877624,0.01392365526894621,0.0075108578284343135,0.002767726454709058,0.0017286942611477705,0.0005166566686662668,0.00012589482103579283,1.5756848630273946e-05,1.5996800639872026e-07
41	4250515610	5000.0	0.0004	0.000196	0.006	0.399080	0.0012089182163567286,0.003683903219356129,0.010734853029394122,0.0466120775844831,0.09427854429114177,0.13255572885422914,0.125773725254949,0.14670557888422314,0.1282265946810638,0.10064575084983003,0.07820963807238553,0.04942803439312138,0.029484263147370526,0.021657228554289143,0.01363011397720456,0.00875752849430114,0.005395320935812837,0.002061027794441112,0.000672745450909818,0.0002571885622875425,2.1075784843031393e-05,1.5996800639872026e-07
40	2147240075	5000.0	0.0004	0.000196	0.006	0.366591	0.004624875024995001,0.028561047790441912,0.09253605278944212,0.11543927214557088,0.12262783443311338,0.13410749850029993,0.1326887822435513,0.10797764447110578,0.08792045590881824,0.0608744651069786,0.04397576484703059,0.024628074385122975,0.01689606078784243,0.01120259948010398,0.007815796840631873,0.0036015996800639874,0.0011844431113777244,0.0004206758648270346,0.0006232353529294141,0.0004269146170765847,0.00070749850029994,0.0006923815236952609,0.00017364527094581084,0.00021227754449110178,7.710457908418317e-05,3.999200159968006e-06
46	3886799021	5000.0	0.0004	0.000196	0.006	0.308369	0.001316616676664667,0.014634153169366127,0.033461467706458706,0.06250241951609678,0.09710589882023596,0.12308682263547291,0.1316989802039592,0.12590157968406318,0.1154634673065387,0.09486158768246351,0.06608230353929215,0.04419660067986403,0.03143183363327334,0.021487582483503298,0.01667270545890822,0.01137744451109778,0.005221315736852629,0.0019659268146370724,0.0007932813437312537,0.0005780843831233753,0.00012669466106778645,2.3755248950209957e-05,8.438312337532494e-06,1.0397920415916818e-06
33	2755594361	5000.0	0.0004	0.000196	0.006	0.581304	0.00130501899620076,0.003885782843431314,0.004289142171565687,0.00892377524495101,0.014544651069786042,0.02805610877824435,0.05079460107978404,0.05576932613477305,0.08152349530093982,0.1230002399520096,0.14036668666266747,0.13852849430113978,0.11851897620475906,0.09475024995001,0.06292413517296541,0.03232697460507898,0.02089254149170166,0.008162727454509099,0.003389002199560088,0.0019642871425714858,0.0011326534693061388,0.0008878224355128975,0.0017666866626674664,0.0014650669866026794,0.0005985602879424115,0.00019016196760647872,3.227354529094181e-05,9.438112377524495e-06,1.1197760447910417e-06
