sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
4	2420860968	5000.0	0.004	0.00488	0.006	0.733615	0.0009234553089382124,0.014399400119976005,0.07010837832433513,0.15286850629874024,0.19850533893221356,0.20503135372925416,0.16610861827634474,0.09830781843631274,0.047827594481103776,0.021351769646070787,0.011789602079584084,0.008505978804239152,0.003310097980403919,0.0008703859228154369,9.082183563287342e-05,8.398320335932813e-07,3.9992001599680065e-08
3	3043074079	5000.0	0.004	0.00488	0.006	1.090851	8.62627474505099e-05,0.0013420115976804639,0.004829754049190162,0.020355928814237152,0.058231993601279744,0.10655964807038593,0.15673873225354928,0.1997645670865827,0.2080745450909818,0.14789950009998,0.065775924815037,0.022548930213957208,0.005987242551489702,0.0015400919816036794,0.00021007798440311938,5.3789242151569686e-05,9.998000399920016e-07
17	307591260	5000.0	0.004	0.00488	0.006	1.078100	0.001116376724655069,0.004530213957208558,0.014754089182163567,0.05121731653669266,0.11949558088382324,0.1917005798840232,0.23527758448310337,0.1679015396920616,0.10390333933213357,0.06499576084783043,0.029188482303539293,0.011849910017996401,0.0032189562087582483,0.0007138172365526895,0.00013165366926614678,4.799040191961608e-06
2	1511125017	5000.0	0.004	0.00488	0.006	0.910252	0.0011475704859028194,0.008297740451909619,0.04232949410117976,0.09912377524495102,0.16656440711857629,0.19984783043391321,0.20130617876424714,0.14832045590881823,0.0791877624475105,0.03602627474505099,0.01399744051189762,0.003176004799040192,0.0005544091181763647,0.00011601679664067187,4.119176164767047e-06,4.399120175964807e-07,7.998400319936013e-08
18	386312289	5000.0	0.004	0.00488	0.006	0.938573	0.0004890221955608878,0.00385626874625075,0.014272705458908219,0.030167926414717057,0.06721107778444312,0.15870789842031593,0.22764823035392923,0.23325190961807638,0.15009130173965207,0.06983143371325735,0.028627994401119777,0.010275784843031394,0.003164007198560288,0.001679144171165767,0.0005827634473105379,0.00012741451709658068,1.4877024595080984e-05,2.399520095980804e-07
11	278474815	5000.0	0.004	0.00488	0.006	1.267518	0.0005320135972805439,0.003330773845230954,0.012495660867826434,0.030456188762247552,0.059681583683263345,0.10716120775844831,0.14836836632673464,0.20000667866426713,0.19366202759448112,0.13474229154169165,0.07030133973205359,0.029110337932413518,0.008096740651869626,0.0015631673665266947,0.00044279144171165764,4.8470305938812236e-05,3.5992801439712056e-07
10	1719390266	5000.0	0.004	0.00488	0.006	1.010464	0.0006631073785242952,0.0011904819036192762,0.001018516296740652,0.0028981803639272145,0.012488982203559288,0.030028034393121374,0.05299700059988002,0.08172957408518296,0.10910421915616876,0.1439886422715457,0.16595988802239553,0.15268178364327134,0.12194493101379723,0.07295684863027395,0.03190233953209358,0.011745970805838833,0.004138412317536493,0.002008518296340732,0.00048402319536092783,6.614677064587082e-05,4.399120175964807e-06
13	4150685768	5000.0	0.004	0.00488	0.006	1.233657	0.0014531893621275746,0.0073747250549890024,0.017450109978004398,0.03420195960807838,0.08450909818036392,0.17051173765246952,0.22371673665266947,0.21600711857628474,0.13964219156168767,0.06946990601879624,0.02605122975404919,0.007110817836432713,0.0019500099980004,0.0004638272345530894,8.194361127774446e-05,5.398920215956809e-06
0	2793859072	5000.0	0.004	0.00488	0.006	0.766920	0.002410997800439912,0.011358048390321935,0.021267026594681063,0.05007342531493701,0.14672121575684863,0.24082867426514698,0.22909306138772245,0.16153553289342132,0.08322983403319337,0.03423927214557088,0.011349530093981203,0.005354289142171566,0.0019418116376724655,0.0005536092781443711,2.959408118376325e-05,1.3877224555088982e-05,1.9996000799840033e-07
7	1227683888	5000.0	0.004	0.00488	0.006	1.214551	0.0001594481103779244,0.001348010397920416,0.00380503899220156,0.009490341931613678,0.02526870625874825,0.053551049790041994,0.1068508298340332,0.17833609278144372,0.22360623875224955,0.18277164567086582,0.11145458908218356,0.057753489302139575,0.029924535092981402,0.01121739652069586,0.0032751049790041994,0.001005998800239952,0.0001766846630673865,4.719056188762248e-06,7.998400319936013e-08
