sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
10	3069812789	5000.0	0.001	0.00103	0.006	0.374938	0.0034601479704059186,0.021833313337332533,0.06286178764247151,0.13828574285142972,0.182773525294941,0.18135492901419717,0.14960415916816636,0.11496724655068986,0.07156568686262747,0.03854237152569486,0.019195360927814438,0.010787842431513697,0.0034959408118376326,0.0009061387722455509,0.00026014797040591883,9.458108378324334e-05,1.1037792441511698e-05,3.9992001599680065e-08
9	3770318895	5000.0	0.001	0.00103	0.006	0.781450	0.001321615676864627,0.006718056388722256,0.026329414117176566,0.06014361127774445,0.10123467306538693,0.143624675064987,0.15927982403519297,0.1795648870225955,0.13829850029994,0.08516944611077784,0.04634053189362128,0.026682143571285743,0.015487222555488902,0.006623835232953409,0.002333213357328534,0.000580123975204959,0.00016664667066586684,4.0431913617276545e-05,3.4033193361327734e-05,2.575484903019396e-05,1.3597280543891223e-06
4	3096530961	5000.0	0.001	0.00103	0.006	0.702356	0.0006813437312537492,0.0019237752449510097,0.008179244151169766,0.026498420315936813,0.06308778244351129,0.11932105578884224,0.15734485102979404,0.1767000599880024,0.16001143771245752,0.1141491701659668,0.07124783043391322,0.045405878824235156,0.031508618276344734,0.014424755048990202,0.00592629474105179,0.0029333333333333334,0.0006087182563487303,4.7190561887622477e-05,2.399520095980804e-07
2	1846970381	5000.0	0.001	0.00103	0.006	0.408209	0.0007451309738052389,0.004285342931413717,0.008559888022395521,0.011648190361927614,0.00864615076984603,0.03379276144771046,0.08501875624875024,0.15620943811237753,0.17967190561887622,0.1484358328334333,0.11053121375724854,0.08617868426314737,0.0617126974605079,0.040734613077384525,0.0232749850029994,0.016789802039592083,0.010575804839032194,0.007381603679264147,0.0038384723055388923,0.001186602679464107,0.00043659268146370727,0.0002230753849230154,5.322935412917417e-05,5.6868626274745054e-05,1.235752849430114e-05
0	2944296963	5000.0	0.001	0.00103	0.006	0.539349	0.0010260347930413918,0.008484863027394521,0.04278904219156169,0.08166826634673065,0.11178412317536493,0.15554733053389322,0.1804512697460508,0.14115636872625476,0.10564339132173566,0.07705714857028595,0.0496747050589882,0.024750209958008397,0.011845230953809238,0.004641831633673266,0.0016360327934413117,0.0006559088182363528,0.0005352929414117176,0.00050125974805039,0.00013409318136372726,1.5996800639872025e-05,1.5996800639872026e-06
11	4066588731	5000.0	0.001	0.00103	0.006	0.631343	0.001779604079184163,0.003856868626274745,0.014931733653269346,0.0334504299140172,0.052020115976804636,0.07227858428314338,0.1258133173365327,0.16075844831033792,0.16609534093181363,0.11949018196360728,0.07873997200559887,0.052276944611077784,0.04570865826834633,0.0391879624075185,0.01952365526894621,0.008610957808438312,0.003821355728854229,0.0013916416716656668,0.0002485902819436113,1.311737652469506e-05,2.519496100779844e-06
8	76062759	5000.0	0.001	0.00103	0.006	0.605323	0.004967006598680264,0.023597000599880024,0.047030713857228554,0.10775360927814437,0.16026590681863628,0.17084411117776444,0.14471801639672066,0.12674681063787244,0.09732849430113977,0.05640843831233753,0.034696780643871224,0.015074705058988202,0.0061222555488902215,0.0029416916616676666,0.001260987802439512,0.0001618876224755049,6.694661067786443e-05,1.4597080583883224e-05,3.9992001599680065e-08
3	1946650638	5000.0	0.001	0.00103	0.006	0.480388	0.0009110977804439112,0.002124375124975005,0.003442791441711658,0.007633673265346931,0.03169354129174165,0.11079336132773446,0.18149182163567287,0.18227658468306338,0.1612979804039192,0.12255548890221955,0.0946247150569886,0.05361995600879824,0.025431793641271745,0.011891101779644071,0.004762327534493101,0.003240991801639672,0.0018137172565486903,0.00033417316536692664,5.774845030993801e-05,2.7594481103779245e-06
18	4026773582	5000.0	0.001	0.00103	0.006	0.266383	0.003765766846630674,0.02770629874025195,0.08347966406718656,0.10986806638672265,0.13292809438112377,0.13194477104579083,0.13060615876824636,0.10458656268746251,0.0873386922615477,0.06964563087382523,0.04172121575684863,0.030130973805238954,0.02268250349930014,0.013208998200359928,0.006196680663867226,0.0027402919416116777,0.0012438312337532493,0.0001805238952209558,2.479504099180164e-05,4.799040191961608e-07
7	3710388259	5000.0	0.001	0.00103	0.006	0.476750	0.0035742051589682062,0.02442351529694061,0.07392777444511098,0.14943523295340932,0.20862691461707658,0.18278184363127375,0.13329334133173365,0.08697660467906419,0.059478024395120975,0.036070625874825034,0.020228274345130973,0.011731133773245351,0.007252909418116377,0.0018439912017596482,0.0003206158768246351,3.103379324135173e-05,3.719256148770246e-06,2.399520095980804e-07
5	65957907	5000.0	0.001	0.00103	0.006	0.468448	0.0015180563887222556,0.016993241351729655,0.07029202159568086,0.1389004199160168,0.1580104379124175,0.1528353929214157,0.12809830033993203,0.09359084183163367,0.0852377924415117,0.0665368926214757,0.04314621075784843,0.026756288742251548,0.01092613477304539,0.005079344131173765,0.0016227954409118177,0.0004034393121375725,4.971005798840232e-05,2.679464107178564e-06
