sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
6	3925260298	5000.0	0.001	0.00106	0.02	0.462296	0.00040775844831033794,0.0010461907618476306,0.002233513297340532,0.004075584883023395,0.006170165966806638,0.011902139572085583,0.01988842231553689,0.02854017196560688,0.03804155168966207,0.05094865026994601,0.06218864227154569,0.07047790441911618,0.07712449510097981,0.09034025194961008,0.09059380123975205,0.08382639472105578,0.07489650069986002,0.0648485102979404,0.05341747650469906,0.042467946410717855,0.034640631873625274,0.027703139372125575,0.019902379524095182,0.014580443911217756,0.011365886822635472,0.007576924615076985,0.005010917816436713,0.002671385722855429,0.0016932213557288543,0.000664627074585083,0.0002226754649070186,0.00019928014397120576,0.0002090381923615277,8.782243551289742e-05,2.7234553089382125e-05,7.678464307138573e-06,6.39872025594881e-07
19	2352013369	5000.0	0.001	0.00106	0.02	0.752304	7.654469106178765e-05,0.0004899020195960808,0.001184883023395321,0.00216876624675065,0.004619036192761447,0.006157088582283543,0.006692301539692061,0.009648390321935613,0.01343631273745251,0.020853029394121175,0.031374445110977804,0.0474504699060188,0.06307390521895621,0.07978168366326735,0.09000967806438712,0.09388298340331934,0.09518032393521296,0.09022087582483504,0.08232769446110778,0.07197864427114577,0.05849626074785043,0.0425998800239952,0.02875388922215557,0.019893501299740053,0.01284643071385723,0.007757088582283543,0.004908098380323935,0.003272985402919416,0.0021771645670865826,0.0013777644471105778,0.0011121775644871027,0.0006380723855228955,0.0003879624075184963,0.0004903019396120776,0.0003842031593681264,0.0003730853829234153,0.000706738652269546,0.0006113177364527095,0.000406878624275145,0.0006014397120575885,0.0006971005798840232,0.0005518096380723855,0.0002100379924015197,0.00010145970805838832,2.8114377124575084e-05,9.198160367926415e-06,7.998400319936013e-08
2	3541911555	5000.0	0.001	0.00106	0.02	0.636133	5.682863427314537e-05,0.00040807838432313536,0.0014791041791641672,0.0020558288342331535,0.003008398320335933,0.002643911217756449,0.0029495700859828032,0.004800519896020796,0.009382003599280144,0.019659708058388323,0.03442847430513897,0.04503467306538692,0.05001623675264947,0.048706938612277546,0.05520871825634873,0.06685894821035793,0.07717000599880024,0.08178892221555689,0.08298972205558888,0.08607738452309538,0.0779510897820436,0.06301151769646071,0.05231361727654469,0.044517296540691864,0.03385590881823635,0.02264387122575485,0.013452109578084383,0.007821355728854229,0.003727374525094981,0.0022636672665466906,0.0014979004199160168,0.000854749050189962,0.00045826834633073385,0.0004400319936012797,0.00036996600679864027,6.878624275144971e-05,2.2675464907018596e-05,5.598880223955209e-06,2.399520095980804e-07
8	1200056339	5000.0	0.001	0.00106	0.02	0.769230	0.00011645670865826835,0.0011078984203159367,0.0029531693661267746,0.005407678464307139,0.012033073385322935,0.01946710657868426,0.02408230353929214,0.027401799640071986,0.03355544891021796,0.04243239352129574,0.052250829834033195,0.0707883623275345,0.08004303139372125,0.08936952609478105,0.09231989602079584,0.08887950409918016,0.08256940611877625,0.07408162367526494,0.06031377724455109,0.04576712657468506,0.03119748050389922,0.021554209158168365,0.015232833433313338,0.01036760647870426,0.006830353929214157,0.004115896820635873,0.0020470305938812237,0.001696380723855229,0.0010827034593081384,0.0006335132973405319,0.00021087782443511297,6.59868026394721e-05,2.2115576884623077e-05,2.279544091181764e-06,3.199360127974405e-07
11	2387408931	5000.0	0.001	0.00106	0.02	0.684010	0.0001422115576884623,0.0008136372725454909,0.0037832033593281343,0.012969206158768246,0.02335092981403719,0.032324055188962204,0.046482183563287344,0.06083615276944611,0.071299100179964,0.0765123775244951,0.08634729054189162,0.092775324935013,0.09712009598080384,0.0934752649470106,0.08571421715656868,0.06812957408518297,0.05126850629874025,0.03655364927014597,0.02366342731453709,0.014859988002399521,0.009223475304939012,0.005650069986002799,0.002708098380323935,0.001532733453309338,0.0010148370325934813,0.0006038392321535693,0.00030205958808238355,0.00017180563887222555,0.00013345330933813238,4.363127374525095e-05,3.235352929414117e-05,9.050189962007599e-05,5.7588482303539295e-05,1.255748850229954e-05,2.559488102379524e-06,3.9992001599680065e-08
17	3496073273	5000.0	0.001	0.00106	0.02	0.709916	7.30253949210158e-05,0.0004908218356328735,0.0008949410117976405,0.0015067786442711458,0.0019708458308338333,0.00275496900619876,0.004555848830233953,0.005985202959408118,0.006087782443511298,0.005528214357128574,0.005687302539492101,0.006445750849830034,0.008573605278944211,0.013725214957008599,0.01977028594281144,0.02405414917016597,0.03053369326134773,0.034782083583283344,0.04267958408318336,0.053939292141571685,0.06988230353929215,0.08075656868626274,0.08231577684463108,0.08329354129174166,0.07936636672665467,0.07142631473705259,0.062188082383523295,0.04894613077384523,0.03863931213757248,0.031161127774445112,0.024442711457708457,0.018849830033993202,0.01360243951209758,0.009505658868226356,0.006115856828634273,0.0037451709658068385,0.002194521095780844,0.001387002599480104,0.001158008398320336,0.0006266746650669866,0.00020427914417116576,6.026794641071786e-05,6.306738652269547e-05,2.6434713057388524e-05,3.119376124775045e-06,3.9992001599680065e-08
10	3435589663	5000.0	0.001	0.00106	0.02	0.599306	0.00021779644071185763,0.0022081983603279343,0.005332413517296541,0.012161767646470706,0.02343003399320136,0.038267786442711456,0.05779176164767046,0.07994181163767247,0.09477736452709458,0.10383027394521095,0.10368550289942012,0.09864551089782043,0.08506010797840433,0.07743587282543492,0.0661859228154369,0.05502723455308938,0.03548378324335133,0.02119864027194561,0.013948170365926814,0.009814237152569487,0.00635372925414917,0.00448506298740252,0.0026994601079784043,0.0012802239552089582,0.00040951809638072387,0.00011249750049990002,2.7874425114977005e-05,2.395520895820836e-05,0.00012049590081983603,4.0151969606078785e-05,2.8394321135772845e-06
15	2092730414	5000.0	0.001	0.00106	0.02	0.627656	0.0003222955408918216,0.0011882023595280943,0.0028924615076984603,0.005355208958208358,0.007218196360727854,0.01384007198560288,0.021541811637672464,0.03145706858628274,0.04372101579684063,0.05487614477104579,0.06642931413717257,0.07424791041791641,0.07630861827634473,0.0775622875424915,0.0715126174765047,0.072626474705059,0.07392301539692062,0.06738620275944811,0.058667466506698664,0.04893689262147571,0.037780963807238555,0.029088222355528895,0.02054353129374125,0.014409678064387123,0.01099492101579684,0.007592241551689662,0.004525854829034193,0.0022948210357928416,0.0009437712457508498,0.0005806038792241551,0.00044163167366526696,0.000285502899420116,0.0002867826434713057,0.00015012997400519896,5.834833033393321e-05,9.438112377524495e-06,2.7994401119776043e-07
9	1441454102	5000.0	0.001	0.00106	0.02	0.601487	0.00047750449910018,0.0026723855228954208,0.006464467106578684,0.010000359928014397,0.01985634873025395,0.041825234953009396,0.06434141171765646,0.08580839832033593,0.09771653669266146,0.1009622075584883,0.10679304139172166,0.10264467106578684,0.09306778644271146,0.07724427114577084,0.059096980603879225,0.044708378324335135,0.029103339332133573,0.018514257148570287,0.010777084583083383,0.0072054789042191566,0.0055762847430513894,0.004355448910217956,0.0033728054389122178,0.002695340931813637,0.002048510297940412,0.0014104379124175166,0.0006047190561887623,0.00034689062187562487,0.00020811837632473505,7.846430713857228e-05,2.2195560887822434e-05,6.39872025594881e-07
18	1730998331	5000.0	0.001	0.00106	0.02	0.700560	8.550289942011598e-05,0.0004246350729854029,0.0010475504899020195,0.002069226154769046,0.002300539892021596,0.0026822635472905417,0.0028075584883023395,0.003485982803439312,0.003709098180363927,0.006521735652869426,0.010070625874825035,0.01606894621075785,0.0245124175164967,0.03776376724655069,0.05128370325934813,0.05921963607278544,0.06246362727454509,0.06194397120575885,0.062407238552289544,0.05918024395120976,0.05134677064587083,0.04881027794441112,0.05006186762647471,0.05489502099580084,0.0566751849630074,0.059166686662667466,0.05351513697260548,0.04531773645270946,0.03334757048590282,0.02513869226154769,0.019488462307538493,0.01448494301139772,0.008999480103979204,0.004882823435312937,0.0023261747650469905,0.0009482103579284143,0.0003580483903219356,0.00012009598080383924,5.0909818036392724e-05,1.6716656668666265e-05,9.198160367926415e-07
