sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
16	1366550577	5000.0	0.001	0.0012	0.006	0.755892	0.0034333133373325333,0.009914137172565486,0.01225982803439312,0.012803239352129575,0.02586130773845231,0.06889426114777045,0.1350229154169166,0.2054737052589482,0.20941859628074386,0.14795332933413316,0.09493869226154769,0.04593353329334133,0.017804679064187163,0.00574493101379724,0.002912857428514297,0.0010129574085182963,0.0005536092781443711,5.974805038992202e-05,4.359128174365127e-06
10	2691790882	5000.0	0.001	0.0012	0.006	0.724649	0.0009718056388722256,0.004901659668066387,0.01752869426114777,0.0535122575484903,0.10180527894421115,0.1673877224555089,0.20200287942411518,0.18022047590481904,0.12309390121975605,0.07349470105978805,0.043755288942211555,0.01810465906818636,0.009265146970605879,0.002945250949810038,0.0007042991401719656,0.00017920415916816636,2.0115976804639073e-05,1.0757848430313937e-05,8.654269146170766e-05,7.878424315136973e-06,1.4797040591881624e-06
5	1516347409	5000.0	0.001	0.0012	0.006	0.657858	0.001037232553489302,0.007353369326134773,0.032325254949010195,0.08800647870425915,0.13240531893621277,0.16227942411517696,0.176372725454909,0.1462905418916217,0.0956993401319736,0.047350449910017994,0.028862787442511497,0.02220107978404319,0.020149490101979604,0.01312369526094781,0.013278144371125775,0.005547930413917217,0.003043151369726055,0.002833993201359728,0.0015902819436112777,0.00023131373725254948,1.7236552689462107e-05,7.598480303939212e-07
7	2516174880	5000.0	0.001	0.0012	0.006	0.808719	0.001322735452909418,0.0038120775844831035,0.006345570885822835,0.02176000799840032,0.05374381123775245,0.06524671065786843,0.07270045990801839,0.07797176564687062,0.08396084783043391,0.0860755048990202,0.10236552689462107,0.11196460707858429,0.109800199960008,0.07985690861827635,0.05944055188962208,0.031418076384723055,0.01755232953409318,0.010230433913217356,0.003382123575284943,0.0006823435312937413,0.000349370125974805,1.771645670865827e-05,3.199360127974405e-07
3	532903954	5000.0	0.001	0.0012	0.006	0.686248	0.0004062387522495501,0.00434629074185163,0.008622035592881423,0.022476024795040992,0.04593065386922616,0.07104743051389723,0.06340527894421116,0.08309322135572886,0.13423919216156768,0.14861799640071985,0.14720943811237752,0.10974093181363727,0.06715280943811237,0.04560291941611678,0.027977284543091382,0.014609078184363128,0.003960727854429114,0.00134749050189962,0.0002066386722655469,8.238352329534093e-06,7.998400319936013e-08
11	3730049060	5000.0	0.001	0.0012	0.006	1.124161	0.0008301139772045591,0.003829394121175765,0.009798240351929614,0.009154329134173165,0.008227354529094181,0.009730213957208559,0.014144891021795641,0.02273001399720056,0.02620359928014397,0.042961927614477105,0.06589730053989203,0.07759976004799041,0.09410141971605679,0.12395716856628675,0.12906634673065387,0.1264637072585483,0.09772261547690463,0.0629750449910018,0.042997120575884826,0.02007898420315937,0.007909178164367127,0.0027845230953809238,0.0006376324735052989,0.00016220755848830233,2.8434313137372527e-05,8.438312337532494e-06,3.9992001599680065e-08
17	3301771314	5000.0	0.001	0.0012	0.006	0.822875	0.0009549290141971606,0.002709138172365527,0.002721775644871026,0.007328334333133373,0.018828594281143772,0.038210437912417516,0.07385106978604279,0.11644191161767646,0.16866602679464107,0.20090357928414318,0.15351829634073186,0.09975072985402919,0.052264907018596284,0.028943371325734855,0.021274465106978606,0.010215596880623875,0.0027708458308338332,0.0005458108378324335,4.73505298940212e-05,5.082983403319336e-05,1.999600079984003e-06
13	3140739115	5000.0	0.001	0.0012	0.006	0.809324	0.0017884423115376925,0.00649246150769846,0.014768446310737853,0.02499224155168966,0.04034545090981804,0.08414157168566287,0.1542117976404719,0.19471761647670466,0.1723872425514897,0.12476632673465307,0.08198516296740652,0.048482143571285746,0.026160327934413117,0.013065746850629873,0.007307298540291942,0.003265106978604279,0.0009922815436912617,0.00011957608478304339,1.0597880423915217e-05,1.5996800639872026e-07
9	361592866	5000.0	0.001	0.0012	0.006	0.930836	0.0006147970405918816,0.002062107578484303,0.004306858628274345,0.015574765046990601,0.031060187962407518,0.04897232553489302,0.07872161567686463,0.10500703859228154,0.12188918216356728,0.1285858028394321,0.1323857628474305,0.10872301539692061,0.08500419916016796,0.061849230153969204,0.04157060587882423,0.02036988602279544,0.006942931413717257,0.0021740851829634075,0.0017402919416116777,0.0007994001199760048,0.0008560287942411518,0.0006725854829034194,0.00011465706858628274,2.599480103979204e-06,3.9992001599680065e-08
1	1061675023	5000.0	0.001	0.0012	0.006	0.556404	0.0003098980203959208,0.00393869226154769,0.011269066186762648,0.013838152369526095,0.018088542291541693,0.037134253149370126,0.07615464907018596,0.12613641271745651,0.1655366526694661,0.14078452309538092,0.11496800639872026,0.09283971205758848,0.0618374725054989,0.041391721655668866,0.032406118776244754,0.023169286142771445,0.014416396720655868,0.012835872825434913,0.008543371325734853,0.003130893821235753,0.0009270145970805839,0.000283503299340132,5.8148370325934814e-05,1.6396720655868826e-06
15	3708330032	5000.0	0.001	0.0012	0.006	0.736173	0.0029918016396720654,0.007140451909618076,0.010232033593281344,0.01765878824235153,0.026418436312737454,0.026387242551489703,0.029217836432713456,0.032078264347130576,0.03181783643271346,0.04010345930813837,0.03262063587282543,0.01713865226954609,0.013681623675264947,0.018705578884223157,0.025456548690261947,0.04239604079184163,0.07399432113577284,0.11619036192761448,0.11367698460307939,0.09085894821035793,0.0802997800439912,0.06440771845630874,0.038610677864427116,0.0201746850629874,0.014599200159968006,0.008505698860227954,0.0033179364127174566,0.0010925814837032593,0.0002114777044591082,1.4357128574285143e-05,3.9992001599680065e-08
19	4112625716	5000.0	0.001	0.0012	0.006	0.412622	0.007961447710457908,0.04149854029194161,0.0989632873425315,0.1607980803839232,0.16892849430113976,0.15910713857228553,0.11543991201759649,0.07148178364327135,0.05977116576684663,0.03868122375524895,0.025750849830033992,0.019019476104779044,0.013709538092381523,0.009089062187562488,0.005465706858628274,0.002320255948810238,0.0009026194761047791,0.0004499900019996001,0.0003145770845830834,0.0001935612877424515,4.175164967006599e-05,0.00010753849230153969,3.959208158368327e-06,3.9992001599680065e-08
6	2199519261	5000.0	0.001	0.0012	0.006	0.761158	0.000985642871425715,0.006665946810637873,0.010394241151769646,0.014682623475304938,0.030641071785642873,0.0404122375524895,0.06337552489502099,0.07810245950809838,0.11824499100179964,0.1693480103979204,0.15159108178364328,0.13453041391721657,0.08980555888822235,0.04607714457108578,0.022811397720455907,0.011057508498300339,0.0059750049990002,0.0031361727654469107,0.001219516096780644,0.000821115776844631,0.00011525694861027794,4.119176164767047e-06,2.959408118376325e-06
2	4083423249	5000.0	0.001	0.0012	0.006	0.713387	0.001257628474305139,0.006925374925014997,0.011603519296140771,0.013089142171565687,0.02226002799440112,0.04257244551089782,0.08541951609678064,0.14089906018796242,0.17400927814437112,0.16728974205158967,0.12792069586082783,0.08946690661867626,0.048505858828234355,0.027683263347330535,0.014398640271945611,0.013670025994801039,0.008617716456708658,0.0033313337332533492,0.0008167966406718657,0.00023767246550689862,1.307738452309538e-05,1.219756048790242e-05,7.998400319936013e-08
18	850364465	5000.0	0.001	0.0012	0.006	0.926659	0.0006166766646670666,0.0019469306138772246,0.005882263547290542,0.014659428114377124,0.03176756648670266,0.06882827434513097,0.08483243351329733,0.10062015596880623,0.1386991401719656,0.16034265146970605,0.1485884823035393,0.1164986602679464,0.06991525694861028,0.03318920215956809,0.01254873025394921,0.0046379924015196965,0.0031710457908418316,0.0018899420115976804,0.001151609678064387,0.00019716056788642272,1.6196760647870427e-05,1.9996000799840033e-07
12	227182631	5000.0	0.001	0.0012	0.006	0.646706	0.002759608078384323,0.007223115376924615,0.010225994801039792,0.024476544691061787,0.054466586682663465,0.09506502699460108,0.11968854229154169,0.13837856428714257,0.17383011397720455,0.15485662867426514,0.10765718856228754,0.06296376724655069,0.03082635472905419,0.012522975404919015,0.0038590681863627276,0.0009012597480503899,0.00026518696260747853,3.295340931813637e-05,5.198960207958409e-07
0	2178170887	5000.0	0.001	0.0012	0.006	0.563758	0.0022162767446510696,0.011128414317136572,0.020302099580083985,0.026804959008198362,0.05703847230553889,0.09536452709458108,0.11825266946610678,0.15931405718856229,0.17444463107378524,0.13636900619876025,0.0929256548690262,0.05012861427714457,0.028304099180163966,0.015050509898020396,0.006331573685262947,0.0037969606078784245,0.0015915616876624676,0.0005254149170165966,8.522295540891822e-05,2.44751049790042e-05,7.998400319936013e-07
14	792588331	5000.0	0.001	0.0012	0.006	0.882114	0.001413997200559888,0.006561847630473905,0.017294181163767245,0.0420006398720256,0.0761121775644871,0.12883383323335332,0.16401023795240952,0.16975956808638273,0.13904175164967006,0.09588942211557688,0.06302999400119975,0.0382996600679864,0.016658588282343532,0.006605518896220756,0.006574365126974605,0.006363007398520296,0.009662867426514697,0.007467906418716257,0.002999120175964807,0.0008591081783643271,0.0003035392921415717,0.00021963607278544292,3.643271345730854e-05,2.4795040991801638e-06,1.199760047990402e-07
4	4050884627	5000.0	0.001	0.0012	0.006	0.666295	0.0008826634673065387,0.011569446110777844,0.027245310937812437,0.05464831033793242,0.0955763647270546,0.1448349530093981,0.17055600879824034,0.16594641071785643,0.1422905018996201,0.09430577884423115,0.04667146570685863,0.023795640871825636,0.011922935412917416,0.005836432713457309,0.0031769646070785845,0.0006253149370125975,0.0001032993401319736,1.215756848630274e-05,3.9992001599680065e-08
8	3712264225	5000.0	0.001	0.0012	0.006	0.491583	0.00017796440711857628,0.0006824235152969406,0.005554609078184363,0.053321535692861424,0.12559628074385124,0.18216704659068186,0.20606922615476905,0.1566728654269146,0.10867818436312737,0.0701887622475505,0.04270293941211758,0.024084343131373726,0.012125494901019796,0.005802919416116777,0.0022654269146170766,0.0017516896620675866,0.0013220155968806239,0.000498620275944811,0.00021131773645270945,8.618276344731053e-05,3.9712057588482304e-05,4.399120175964807e-07
21	4026923063	5000.0	0.001	0.0012	0.006	0.576682	0.0005110977804439112,0.0025356528694261147,0.015009838032393521,0.043266506698660265,0.08524399120175964,0.14059660067986401,0.16840911817636472,0.17331869626074786,0.1345363727254549,0.0983254949010198,0.06375648870225954,0.03523511297740452,0.015401519696060788,0.00641747650469906,0.007460747850429914,0.005787002599480104,0.0025614077184563087,0.0013936412717456509,0.00015620875824835033,6.594681063787243e-05,1.1037792441511698e-05,3.9992001599680065e-08
23	354256958	5000.0	0.001	0.0012	0.006	0.796806	0.001295100979804039,0.005478624275144971,0.015043271345730854,0.041596840631873626,0.0861372125574885,0.13327986402719455,0.15484003199360127,0.1727013397320536,0.15741863627274544,0.1191622475504899,0.06790057988402319,0.02831353729254149,0.010345890821835632,0.00495496900619876,0.0011080983803239352,0.0003767646470705859,3.85122975404919e-05,8.438312337532494e-06,3.9992001599680065e-08
25	915785797	5000.0	0.001	0.0012	0.006	0.537814	0.0005589682063587282,0.0011811637672465506,0.0013960407918416316,0.005411077784443111,0.02305746850629874,0.06714421115776845,0.10555716856628675,0.16910097980403918,0.18071493701259747,0.15829270145970806,0.1073878424315137,0.059565446910617874,0.03620583883223355,0.029133333333333334,0.020064107178564286,0.01128362327534493,0.006446550689862027,0.004979804039192162,0.0032313137372525494,0.00483123375324935,0.003028354329134173,0.00127874425114977,0.00014025194961007797,8.638272345530894e-06,1.9996000799840033e-07
24	2671366213	5000.0	0.001	0.0012	0.006	0.621734	0.004723855228954209,0.018375244951009798,0.06578548290341932,0.11276168766246751,0.15141471705658868,0.1681889622075585,0.14952085582883423,0.12404583083383323,0.08762875424915018,0.04537116576684663,0.024965366926614677,0.021959208158368326,0.01514749050189962,0.006219556088782244,0.0025394521095780842,0.0008050389922015597,0.00034693061387722457,0.00016596680663867226,3.267346530693861e-05,1.7596480703859228e-06
30	2944147566	5000.0	0.001	0.0012	0.006	0.745942	0.0004213157368526295,0.003746610677864427,0.008348850229954009,0.022425634873025395,0.057213077384523095,0.0987992401519696,0.16759668066386724,0.18674777044591082,0.1525618876224755,0.09571521695660867,0.0746365926814637,0.05880463907218556,0.03765130973805239,0.021871905618876225,0.009096980603879224,0.002903619276144771,0.0010876624675064987,0.00024607078584283143,0.00012093581283743251,3.999200159968006e-06
31	1976354927	5000.0	0.001	0.0012	0.006	0.377562	0.0009322135572885423,0.0019465706858628274,0.009477704459108179,0.023393241351729654,0.06519448110377925,0.12050193961207759,0.16117084583083383,0.14040067986402718,0.11744059188162367,0.10015632873425315,0.07099928014397121,0.054227354529094184,0.03656596680663867,0.028525574885022994,0.020003959208158367,0.018304739052189562,0.012062707458508298,0.005318096380723855,0.005387202559488102,0.004517616476704659,0.0020478304339132175,0.0010531893621275744,0.0002788242351529694,8.510297940411918e-05,7.958408318336332e-06
28	4024838250	5000.0	0.001	0.0012	0.006	0.606675	0.0006964207158568287,0.006628154369126175,0.031500219956008796,0.05663151369726055,0.10185490901819635,0.17167886422715456,0.20590281943611277,0.17765626874625076,0.1169882423515297,0.06439200159968006,0.03392761447710458,0.016275224955008997,0.009544571085782843,0.0040210357928414315,0.001446750649870026,0.0004755448910217956,0.00011029794041191761,0.00017884423115376925,8.934213157368527e-05,1.3597280543891223e-06
27	1694695517	5000.0	0.001	0.0012	0.006	0.715227	0.0009384523095380924,0.004189002199560088,0.0037648070385922815,0.004240991801639672,0.0033991201759648072,0.0015907218556288742,0.001351769646070786,0.001968006398720256,0.005979244151169766,0.01663875224955009,0.025526854629074187,0.06590401919616076,0.10002947410517897,0.10795668866226754,0.11913529294141172,0.13641731653669267,0.13695024995001,0.11661975604879024,0.07508838232353529,0.03845514897020596,0.01997356528694261,0.007807918416316737,0.004269866026794641,0.0010798240351929615,0.0006138372325534893,0.00010477904419116176,5.678864227154569e-06,4.799040191961608e-07
26	1024618571	5000.0	0.001	0.0012	0.006	0.571793	0.0009749650069986003,0.0013273345330933814,0.0033524095180963807,0.007891061787642472,0.01715132973405319,0.024387962407518497,0.029083943211357727,0.051940771845630875,0.10616008798240352,0.16636512697460507,0.19910989802039591,0.15375912817436513,0.1033004599080184,0.06457036592681464,0.03721875624875025,0.01882887422515497,0.006811557688462307,0.0046883023395320935,0.0021944411117776445,0.0007767646470705859,0.00010465906818636273,1.799640071985603e-06
32	3702161528	5000.0	0.001	0.0012	0.006	0.345235	0.00388626274745051,0.02777272545490902,0.07540235952809438,0.09971069786042791,0.12409470105978804,0.12699580083983203,0.11136756648670267,0.10836612677464508,0.108375724855029,0.08288058388322335,0.05286846630673865,0.029016436712657467,0.02000903819236153,0.014134293141371726,0.009728494301139772,0.0030216756648670266,0.0011926414717056588,0.0006787842431513697,0.00030281943611277747,0.00017660467906418717,1.803639272145571e-05,1.5996800639872026e-07
34	597618817	5000.0	0.001	0.0012	0.006	0.806892	0.00032465506898620274,0.004154929014197161,0.018400479904019197,0.03356380723855229,0.07141971605678864,0.12358356328734253,0.18434097180563888,0.17745914817036593,0.15797724455108977,0.11386982603479304,0.06283951209758049,0.030926814637072586,0.013791521695660868,0.00446874625074985,0.0019239752049590082,0.0005557688462307539,0.00012757448510297941,6.202759448110378e-05,1.319736052789442e-06,0.00015772845430913818,4.387122575484903e-05,6.798640271945611e-06
22	882311225	5000.0	0.001	0.0012	0.006	0.731009	0.0003857628474305139,0.0017645670865826834,0.004172765446910618,0.0056047990401919615,0.023416636672665466,0.06103267346530694,0.11664631073785243,0.14147414517096582,0.1626645470905819,0.16425834833033393,0.1346355528894221,0.08938980203959208,0.045419596080783844,0.02646610677864427,0.011915936812637473,0.006067986402719456,0.0026804239152169564,0.001338492301539692,0.000535372925414917,0.00012461507698460309,5.558888222355529e-06
20	1334130743	5000.0	0.001	0.0012	0.006	0.514403	0.0010579484103179365,0.006198600279944011,0.003579244151169766,0.004084383123375325,0.0027924415116976605,0.003094501099780044,0.004769006198760248,0.012626834633073385,0.051771765646870624,0.09246578684263147,0.12717168566286743,0.1425128574285143,0.14870577884423114,0.12925818836232753,0.09490801839632074,0.058238032393521294,0.032389282143571285,0.022592961407718458,0.015416676664667067,0.011180763847230555,0.009129734053189361,0.009537372525494902,0.00726994601079784,0.005615156968606279,0.0027667666466706657,0.0007238552289542091,0.00013249350129974005,9.678064387122576e-06,2.399520095980804e-07
29	3337201771	5000.0	0.001	0.0012	0.006	0.539588	0.006080583883223355,0.025513417316536693,0.0598126374725055,0.10938332333533293,0.126948650269946,0.14339652069586084,0.15813485302939412,0.14124043191361726,0.1029121375724855,0.060274185162967404,0.032708138372325536,0.018113257348530296,0.00956988602279544,0.003819516096780644,0.0015950409918016398,0.00037964407118576285,7.742451509698061e-05,3.9432113577284545e-05,9.198160367926415e-07
