sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
16	3813109846	5000.0	0.001	0.00073	0.006	0.400885	0.0009025394921015797,0.016339292141571687,0.05661587682463507,0.10886614677064588,0.15701603679264148,0.1828111977604479,0.16261919616076784,0.12736988602279545,0.08690333933213357,0.053152329534093185,0.02849510097980404,0.012321055788842232,0.004570885822835433,0.001341891621675665,0.0005953209358128375,5.890821835632873e-05,2.0955808838232355e-05,3.9992001599680065e-08
0	3037810690	5000.0	0.001	0.00073	0.006	0.262971	0.0022438312337532493,0.013020795840831833,0.028997000599880023,0.06223083383323336,0.11798324335132973,0.13973237352529494,0.15299080183963207,0.16142175564887024,0.126573325334933,0.08173081383723255,0.05177232553489302,0.03369446110777844,0.015621835632873426,0.00643623275344931,0.0030874225154969006,0.0015016596680663867,0.000831993601279744,0.00010761847630473906,2.1075784843031393e-05,5.99880023995201e-07
7	1281030191	5000.0	0.001	0.00073	0.006	0.323171	0.005305578884223156,0.046601119776044794,0.10394853029394122,0.14025726854629075,0.14713241351729653,0.153149050189962,0.13158872225554888,0.09511357728454309,0.05954633073385323,0.037822675464907016,0.026602959408118375,0.021246710657868425,0.018531293741251748,0.0073692061587682465,0.0025283343331333735,0.0020598280343931213,0.0009018996200759848,0.00025990801839632075,3.37132573485303e-05,8.798240351929614e-07
10	1313642566	5000.0	0.001	0.00073	0.006	0.419559	0.0019105378924215157,0.016899460107978406,0.04969114177164567,0.08629198160367926,0.13706914617076585,0.17892161567686463,0.17205594881023795,0.13399816036792642,0.08712057588482304,0.06318456308738252,0.04044283143371326,0.018841031793641272,0.00874501099780044,0.0032084783043391323,0.0010850229954009198,0.000343371325734853,8.350329934013198e-05,9.838032393521295e-05,9.238152369526095e-06
13	258156620	5000.0	0.001	0.00073	0.006	0.377145	0.004176324735052989,0.030257828434313138,0.07941967606478705,0.12936048790241952,0.16988054389122176,0.19174409118176364,0.1463639672065587,0.10612993401319736,0.06370197960407918,0.03787106578684263,0.021570925814837032,0.011160647870425915,0.005408558288342332,0.002095100979804039,0.0007800439912017597,6.450709858028395e-05,1.34373125374925e-05,8.398320335932813e-07,3.9992001599680065e-08
6	3888480297	5000.0	0.001	0.00073	0.006	0.427149	0.004870705858828235,0.02263999200159968,0.04464531093781244,0.08325070985802839,0.12084019196160768,0.16579724055188963,0.16207650469906018,0.13700207958408317,0.10343107378524295,0.07563951209758048,0.03986022795440912,0.022306098780243953,0.010614557088582284,0.004570525894821036,0.0015646470705858828,0.00047070585882823436,0.00038608278344331136,3.2753449310137974e-05,1.0797840431913617e-06
14	765132883	5000.0	0.001	0.00073	0.006	0.428406	0.0073218156368726256,0.028475464907018595,0.09717824435112977,0.182524975004999,0.2031993201359728,0.17124227154569086,0.11845038992201559,0.08445898820235953,0.05530281943611278,0.025894541091781645,0.013387202559488103,0.005924255148970206,0.0026139572085582883,0.0017202159568086384,0.0014373525294941012,0.0007076184763047391,0.00015492901419716056,5.6388722255548894e-06
9	2376554565	5000.0	0.001	0.00073	0.006	0.296524	0.005027314537092581,0.04411009798040392,0.12420167966406719,0.17532149570085984,0.17619228154369126,0.13522863427314538,0.10732069586082783,0.08641939612077584,0.06575984803039392,0.0394871025794841,0.019052869426114775,0.00934765046990602,0.006363087382523495,0.003290661867626475,0.0018322735452909419,0.0007159768046390722,0.0003035392921415717,2.3475304939012197e-05,1.919616076784643e-06
4	3384328221	5000.0	0.001	0.00073	0.006	0.420929	0.0034722655468906218,0.02971845630873825,0.05623571285742852,0.1043877624475105,0.16206062787442513,0.17471021795640873,0.16713221355728855,0.12914169166166767,0.07642671465706859,0.0465496100779844,0.023117696460707857,0.01463987202559488,0.0077976404719056185,0.0032324335132973407,0.0010614677064587083,0.00026750649870025994,3.77124575084983e-05,1.0237952409518097e-05,1.5996800639872026e-07
19	1847773281	5000.0	0.001	0.00073	0.006	0.379779	0.0037671665666866626,0.009060547890421915,0.044028074385122976,0.13482183563287342,0.20224491101779643,0.20129458108378323,0.15195384923015398,0.10596420715856829,0.0655375324935013,0.03727838432313537,0.018920655868826235,0.01155268946210758,0.007344411117776444,0.0029126974605078984,0.0010731853629274146,0.0014853429314137172,0.0005469306138772246,0.00019612077584483105,1.6836632673465307e-05,3.9992001599680065e-08
11	2752911431	5000.0	0.001	0.00073	0.006	0.483836	0.00442003599280144,0.018524695060987802,0.060615876824635075,0.10283391321735653,0.1340515096980604,0.13189518096380723,0.13383995200959808,0.11937264547090581,0.0945623275344931,0.08469782043591281,0.05880619876024795,0.03411037792441512,0.015025154969006199,0.004777364527094581,0.0015862027594481104,0.0005224555088982203,0.0003454109178164367,1.2637472505498901e-05,2.399520095980804e-07
8	1144426552	5000.0	0.001	0.00073	0.006	0.332036	0.011124495100979804,0.05755380923815237,0.11800635872825435,0.1501995600879824,0.16561739652069585,0.15496716656668666,0.14228086382723457,0.09103527294541092,0.0508498700259948,0.025549690061987602,0.018012077584483102,0.00810117976404719,0.004252069586082784,0.0017902419516096781,0.0004403119376124775,0.00018960207958408317,2.955408918216357e-05,4.799040191961608e-07
2	1120819220	5000.0	0.001	0.00073	0.006	0.497443	0.0006497100579884023,0.0036965806838632274,0.005545810837832434,0.005376684663067386,0.010105698860227955,0.02159008198360328,0.06611389722055588,0.11695468906218756,0.13644611077784444,0.13704163167366526,0.12381923615276945,0.1124621475704859,0.08716352729454109,0.061895980803839235,0.049464707058588284,0.030183123375324934,0.016178444311137772,0.009839112177564486,0.004327214557088582,0.0009038192361527695,0.00022959408118376326,1.215756848630274e-05,3.9992001599680065e-08
15	2078924884	5000.0	0.001	0.00073	0.006	0.420681	0.006065786842631473,0.013761407718456308,0.022437792441511697,0.06804415116976605,0.11901591681663667,0.14276800639872025,0.14590133973205358,0.15150813837232555,0.13700343931213757,0.09451405718856229,0.04816636672665467,0.026879504099180163,0.013834273145370926,0.006013877224555089,0.0022554689062187563,0.0012632673465306939,0.0004473105378924215,0.00011269746050789842,7.038592281543691e-06,1.5996800639872026e-07
17	1869121628	5000.0	0.001	0.00073	0.006	0.221529	0.0038193161367726454,0.02445642871425715,0.07294549090181963,0.12508014397120576,0.1739099780043991,0.1818095580883823,0.15688270345930813,0.12282019596080784,0.06641167766446711,0.03830753849230154,0.01609734053189362,0.008584403119376124,0.004780843831233754,0.002627634473105379,0.0010369126174765047,0.00033873225354929013,7.726454709058189e-05,1.3717256548690262e-05,1.199760047990402e-07
