sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
16	2773579860	5000.0	0.001	0.00041	0.02	0.351789	0.00010525894821035793,0.001151489702059588,0.009535492901419716,0.02570261947610478,0.042843351329734054,0.058649430113977205,0.07675640871825636,0.08933253349330134,0.09804487102579484,0.09966542691461708,0.09706662667466506,0.08915552889422115,0.07806770645870825,0.06546894621075784,0.05283051389722056,0.0374130373925215,0.027319056188762247,0.018423715256948612,0.012773965206958608,0.007980803839232154,0.004644311137772445,0.0026553089382123575,0.0015785242951409718,0.0009648470305938812,0.0009481703659268146,0.0005927614477104579,0.00018708258348330335,0.00012017596480703859,2.0955808838232355e-05,1.0797840431913617e-06
8	3905751083	5000.0	0.001	0.00041	0.02	0.400024	0.00038804239152169566,0.0014661867626474705,0.005127094581083783,0.018477104579084185,0.04262343531293741,0.0647752449510098,0.08482175564887022,0.10351589682063587,0.1118245550889822,0.10984435112977405,0.10301523695260947,0.0828128374325135,0.06786626674665067,0.055012117576484706,0.03968198360327935,0.029908938212357527,0.024165606878624277,0.018634353129374125,0.013032593481303738,0.00889118176364727,0.005290221955608878,0.003605398920215957,0.0019083383323335334,0.0011362927414517096,0.0008995800839832034,0.0005957208558288342,0.00041075784843031394,0.00017356528694261147,6.082783443311338e-05,2.2755448910217956e-05,9.758048390321935e-06,1.959608078384323e-06,3.9992001599680065e-08
19	547326049	5000.0	0.001	0.00041	0.02	0.344409	0.0005220555888822236,0.0038877024595080985,0.013405398920215956,0.03383579284143171,0.05971693661267746,0.07056972605478905,0.07803143371325735,0.09028074385122975,0.0951132573485303,0.09458500299940012,0.08754413117376525,0.08369058188362327,0.06885354929014197,0.05600619876024795,0.043759608078384325,0.03834441111777644,0.029615636872625476,0.020649270145970806,0.012904819036192762,0.007474585082983404,0.004293181363727254,0.002411717656468706,0.0016825434913017396,0.001080263947210558,0.0006119976004799041,0.0004748650269946011,0.00037056588682263545,0.000165126974605079,5.474905018996201e-05,1.923615276944611e-05,4.09118176364727e-05,3.879224155168966e-06,1.199760047990402e-07
2	681340944	5000.0	0.001	0.00041	0.02	0.353080	0.0002469506098780244,0.001494741051789642,0.007668106378724255,0.02133981203759248,0.0385249350129974,0.059309698060387925,0.07757644471105779,0.09550517896420715,0.1121248550289942,0.11369082183563288,0.10385114977004599,0.08819388122375525,0.07536956608678265,0.06072905418916217,0.046180843831233755,0.03340947810437912,0.023753449310137974,0.015500499900019995,0.010594641071785644,0.006508018396320736,0.004070105978804239,0.002141091781643671,0.0010453109378124375,0.000683503299340132,0.0002482703459308138,6.846630673865226e-05,0.00010001999600079984,6.11877624475105e-05,8.958208358328334e-06,9.598080383923216e-07
1	4050157571	5000.0	0.001	0.00041	0.02	0.450113	0.00021855628874225156,0.0032252749450109976,0.010534813037392522,0.017685542891421716,0.031129294141171767,0.05005774845030994,0.06871057788442311,0.08152633473305339,0.09676976604679065,0.10011117776444711,0.0988631073785243,0.08861547690461907,0.07797000599880025,0.07041779644071186,0.05811397720455909,0.046720535892821435,0.03495608878224355,0.022062707458508298,0.01578632273545291,0.010529294141171765,0.006957768446310738,0.004219116176764647,0.002189282143571286,0.001335492901419716,0.0006284743051389722,0.00029522095580883823,0.00018088382323535292,0.00015116976604679063,3.607278544291142e-05,2.0795840831833635e-06,3.9992001599680065e-08
12	4072169535	5000.0	0.001	0.00041	0.02	0.482852	0.00028530293941211757,0.002685142971405719,0.010664027194561087,0.024373125374925014,0.03883003399320136,0.05824655068986203,0.07797032593481304,0.0917997600479904,0.10576740651869626,0.11178004399120176,0.10870477904419117,0.0963499700059988,0.07881803639272146,0.05886742651469706,0.04341691661667667,0.03264803039392122,0.024230673865226954,0.014034593081383722,0.0080500699860028,0.004957768446310738,0.002942731453709258,0.002170125974805039,0.0011790841831633672,0.0007710857828434313,0.00036360727854429115,7.68246350729854e-05,1.4957008598280344e-05,1.5196960607878424e-06,7.998400319936013e-08
7	2911399974	5000.0	0.001	0.00041	0.02	0.413352	0.0005127774445110978,0.004678024395120976,0.01708618276344731,0.033416636672665465,0.05128062387522495,0.07063615276944611,0.08694461107778444,0.10034145170965807,0.10194869026194761,0.09744291141771645,0.08807134573085383,0.08134409118176365,0.06639948010397921,0.05501975604879024,0.04379440111977605,0.03233485302939412,0.02245994801039792,0.016341691661667667,0.011164127174565087,0.007725854829034193,0.005157968406318736,0.0028248350329934013,0.0012715856828634273,0.0007429314137172566,0.0004731853629274145,0.00028298340331933615,0.00012665466906618676,0.0001416116776644671,3.271345730853829e-05,1.4397120575884822e-06,4.399120175964807e-07,3.9992001599680065e-08
4	604338202	5000.0	0.001	0.00041	0.02	0.490149	0.0001745250949810038,0.001531893621275745,0.008453309338132374,0.026737932413517296,0.05506650669866027,0.07823347330533893,0.09188238352329534,0.0997264147170566,0.10864639072185563,0.10914441111777644,0.09842755448910218,0.0852126374725055,0.06875868826234753,0.05256364727054589,0.039938212357528494,0.02678528294341132,0.018625594881023794,0.012688542291541692,0.0073575684863027395,0.004895140971805639,0.002874505098980204,0.0015370925814837033,0.0005864427114577085,0.00013949210157968408,1.2117576484703059e-05,2.399520095980804e-07
14	2681204808	5000.0	0.001	0.00041	0.02	0.472590	0.000909618076384723,0.0064803039392121575,0.01473005398920216,0.0291375724855029,0.054070745850829834,0.07800523895220955,0.10452589482103579,0.12165702859428114,0.12024735052989402,0.10842095580883823,0.09472477504499101,0.0753133773245351,0.061123455308938215,0.045472945410917814,0.03179576084783044,0.022760247950409918,0.013442551489702059,0.007973125374925016,0.004158248350329934,0.002469866026794641,0.00145998800239952,0.0006517096580683863,0.00028054389122175564,0.00010769846030793841,7.038592281543691e-05,1.0157968406318736e-05,3.9992001599680065e-07
3	1329633301	5000.0	0.001	0.00041	0.02	0.522304	0.0004329134173165367,0.0030789442111577685,0.006303579284143172,0.015007438512297541,0.029296820635872824,0.043510817836432715,0.06514833033393322,0.08861019796040792,0.10557228554289143,0.11662267546490702,0.11971145770845831,0.1023744851029794,0.0865494101179764,0.06839228154369126,0.04902695460907818,0.037027354529094184,0.02526866626674665,0.01638600279944011,0.010407038592281544,0.006384843031393721,0.0028306738652269544,0.0012243551289742051,0.00043359328134373126,0.00016640671865626874,4.6830633873225356e-05,3.83123375324935e-05,0.00010781843631273745,3.6272745450909816e-05,3.1593681263747252e-06,7.998400319936013e-08
