sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
4	3100483595	5000.0	0.001	0.00198	0.0001	2.481931	0.4202398320335933,0.5628073585282943,0.016920695860827836,3.2113577284543094e-05
14	551286846	5000.0	0.001	0.00198	0.0001	3.016764	0.46579096180763846,0.49474409118176366,0.03916740651869626,0.0002975404919016197
13	2585126969	5000.0	0.001	0.00198	0.0001	-0.018573	0.0008162367526494701,0.9415874025194961,0.056616476704659066,0.0009798440311937612,3.9992001599680065e-08
10	1699536937	5000.0	0.001	0.00198	0.0001	3.031938	0.7004590681863627,0.2896536692661468,0.00985494901019796,3.231353729254149e-05
0	2211151872	5000.0	0.001	0.00198	0.0001	1.047966	0.7407478104379124,0.222351649670066,0.03592097580483903,0.000979004199160168,5.598880223955209e-07
5	3403606030	5000.0	0.001	0.00198	0.0001	3.265074	0.6762149170165966,0.28735672865426914,0.03503211357728454,0.0013960807838432313,1.5996800639872026e-07
6	1238120462	5000.0	0.001	0.00198	0.0001	0.942018	0.21069306138772245,0.6309969606078785,0.15301955608878223,0.005280463907218556,6.838632273545291e-06,3.119376124775045e-06
16	758048848	5000.0	0.001	0.00198	0.0001	1.022419	0.018435392921415716,0.5641334533093382,0.38604615076984605,0.030785162967406517,0.0005998400319936013
7	3037030417	5000.0	0.001	0.00198	0.0001	1.990657	0.5124687862427515,0.44289266146770645,0.04359464107178564,0.0010424315136972606,1.4797040591881624e-06
8	2348015636	5000.0	0.001	0.00198	0.0001	0.976151	0.850074425114977,0.1486872625474905,0.0012381123775244952,1.9996000799840033e-07
18	4166910035	5000.0	0.001	0.00198	0.0001	1.170146	0.6597649270145971,0.3219629274145171,0.018191361727654468,8.070385922815437e-05,7.998400319936013e-08
15	1310298177	5000.0	0.001	0.00198	0.0001	3.947258	0.14259612077584483,0.5143268146370726,0.29733053389322134,0.04473177364527094,0.0007482903419316136,0.0002664267146570686,3.9992001599680065e-08
19	705069141	5000.0	0.001	0.00198	0.0001	3.625554	0.39759264147170564,0.5715254949010198,0.030555168966206758,0.000326374725054989,3.199360127974405e-07
12	1916074038	5000.0	0.001	0.00198	0.0001	5.731535	0.03326410717856429,0.3046397120575885,0.42125074985002997,0.22404211157768447,0.016539332133573285,0.0002639872025594881
1	2979696644	5000.0	0.001	0.00198	0.0001	0.773412	0.7429334933013397,0.23168038392321536,0.025105618876224756,0.0002804639072185563,3.9992001599680065e-08
9	896348190	5000.0	0.001	0.00198	0.0001	3.215117	0.11202251549690062,0.35869346130773844,0.5143537692461507,0.014749090181963607,0.0001811637672465507
17	2464923730	5000.0	0.001	0.00198	0.0001	4.863769	0.004949090181963607,0.13129258148370326,0.3750405118976205,0.3473406918616277,0.11895368926214757,0.019574925014997,0.0028399120175964807,8.598280343931213e-06
11	4163958832	5000.0	0.001	0.00198	0.0001	1.268629	0.7186881423715257,0.2746763847230554,0.006497820435912818,0.00013765246950609878
2	3212439558	5000.0	0.001	0.00198	0.0001	7.822823	0.070124975004999,0.14653649270145971,0.28192061587682465,0.3155126174765047,0.17700715856828633,0.008882823435312938,1.5316936612677465e-05
3	3805405195	5000.0	0.001	0.00198	0.0001	3.260343	0.2611893221355729,0.6256956208758249,0.0987364527094581,0.014192241551689662,0.0001863627274545091
20	1422809176	5000.0	0.001	0.00198	0.0001	2.091487	0.5222777044591081,0.09557852429514097,0.32864299140171965,0.05273589282143571,0.0006521095780843831,0.00011269746050789842,7.998400319936013e-08
33	2134347919	5000.0	0.001	0.00198	0.0001	6.119055	0.07081339732053589,0.6032775044991002,0.3005228154369126,0.024629474105178965,0.0007432913417316537,1.3517296540691861e-05
26	3622846569	5000.0	0.001	0.00198	0.0001	1.609865	0.004822875424915017,0.1431761647670466,0.7486331133773245,0.10266458708258348,0.0007027794441111778,4.799040191961608e-07
36	1454053523	5000.0	0.001	0.00198	0.0001	3.248702	0.4926437512497501,0.48150477904419114,0.025756608678264348,9.486102779444112e-05
37	3081119899	5000.0	0.001	0.00198	0.0001	2.255282	0.04373493301339732,0.7996275144971006,0.15164267146570687,0.004986762647470506,8.118376324735054e-06
28	2777356403	5000.0	0.001	0.00198	0.0001	-0.117536	0.953399400119976,0.045746610677864424,0.000853989202159568
25	1047908453	5000.0	0.001	0.00198	0.0001	1.214158	0.6529455308938212,0.32358364327134576,0.023227994401119775,0.00024259148170365926,2.399520095980804e-07
21	1344366680	5000.0	0.001	0.00198	0.0001	0.802785	0.49590657868426313,0.43015216956608676,0.06764659068186363,0.0062124375124975005,8.210357928414317e-05,1.199760047990402e-07
24	1318672482	5000.0	0.001	0.00198	0.0001	1.028862	0.6082985802839432,0.3638393521295741,0.026770365926814636,0.0010773845230953808,1.4317136572685463e-05
35	3445047441	5000.0	0.001	0.00198	0.0001	6.186678	0.21353249350129974,0.7007297340531894,0.08450161967606479,0.0012353129374125175,8.398320335932813e-07
23	3488626783	5000.0	0.001	0.00198	0.0001	3.601832	0.1119384123175365,0.5017874425114976,0.3558135172965407,0.030286902619476103,0.0001737252549490102
34	1041932431	5000.0	0.001	0.00198	0.0001	2.929704	0.36279440111977607,0.5749819636072785,0.0584248350329934,0.0037960807838432315,2.7194561087782445e-06
30	1143300214	5000.0	0.001	0.00198	0.0001	0.151379	0.8665025794841031,0.13124171165766846,0.002254349130173965,1.3597280543891223e-06
31	4049459318	5000.0	0.001	0.00198	0.0001	4.351301	0.06450337932413518,0.40713029394121175,0.48014217156568684,0.04800655868826235,0.00021759648070385923
