sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
10	3443218485	5000.0	0.004	0.00396	0.006	0.688552	0.000991761647670466,0.007935972805438913,0.024420595880823834,0.05357080583883223,0.12370409918016396,0.22000631873625276,0.240271625674865,0.1786129574085183,0.09777372525494901,0.035550529894021195,0.012894381123775245,0.0032849830033993203,0.0007478904219156169,0.00014193161367726456,8.96620675864827e-05,2.7194561087782445e-06,3.9992001599680065e-08
3	3034961946	5000.0	0.004	0.00396	0.006	0.896268	0.0005072185562887422,0.0029511697660467907,0.007770205958808238,0.028814637072585483,0.08076976604679065,0.13838436312737454,0.17794517096580684,0.1878243151369726,0.16914013197360528,0.10500355928814237,0.053200039992001597,0.029080143971205757,0.012367006598680263,0.0040033193361327735,0.0017313337332533494,0.00042575484903019395,5.330933813237353e-05,1.4797040591881624e-06,2.6954609078184362e-05,1.199760047990402e-07
7	2008055842	5000.0	0.004	0.00396	0.006	0.653674	0.00019988002399520097,0.0016590681863627274,0.015279104179164168,0.07469886022795441,0.17641967606478703,0.2509113777244551,0.2361751649670066,0.14010849830033995,0.061659508098380326,0.025521975604879024,0.012415516896620677,0.004098100379924015,0.0007121375724855029,0.00012521495700859827,1.5716856628674265e-05,1.9996000799840033e-07
2	3744989201	5000.0	0.004	0.00396	0.006	0.702407	0.0005022195560887823,0.0013659268146370726,0.002723975204959008,0.011751449710057989,0.04437624475104979,0.12534137172565488,0.20204623075384923,0.21423843231353729,0.17285142971405718,0.1259754849030194,0.06412981403719256,0.0253374925014997,0.007442591481703659,0.0015173365326934614,0.0003125374925014997,5.1909618076384724e-05,3.45130973805239e-05,1.0397920415916818e-06
6	1413011486	5000.0	0.004	0.00396	0.006	0.484421	0.0008513897220555889,0.0023210557888422314,0.009452149570085984,0.03948030393921216,0.11161551689662068,0.22788274345130974,0.24287946410717856,0.183949650069986,0.1034997400519896,0.041643351329734055,0.02125970805838832,0.00794869026194761,0.005010797840431913,0.001860627874425115,0.00025782843431313736,8.298340331933613e-05,3.959208158368327e-06,3.9992001599680065e-08
9	2231150644	5000.0	0.004	0.00396	0.006	1.022610	0.0005518496300739852,0.001964767046590682,0.0038203959208158366,0.010158368326334733,0.01923895220955809,0.03677148570285943,0.050214597080583886,0.07244783043391322,0.11997728454309138,0.1589402919416117,0.16895940811837631,0.13041207758448312,0.10784467106578684,0.07023351329734054,0.03246162767446511,0.011822075584883024,0.0033047390521895622,0.0007440111977604479,0.0001109378124375125,2.0315936812637472e-05,7.998400319936013e-07
4	3689584667	5000.0	0.004	0.00396	0.006	0.745903	0.0009688862227554489,0.004398880223955209,0.017924215156968605,0.05834557088582284,0.10325522895420916,0.18779556088782243,0.23642287542491502,0.19148546290741852,0.11852761447710458,0.054730573885222955,0.018854549090181964,0.00569878024395121,0.001408998200359928,0.00017824435112977406,4.559088182363528e-06
5	2211444762	5000.0	0.004	0.00396	0.006	0.661694	0.0006584283143371326,0.00140999800039992,0.005642151569686063,0.020088182363527295,0.03218600279944011,0.07498136372725454,0.13216004799040193,0.16037220555888823,0.15494197160567885,0.13440707858428314,0.10386062787442511,0.08216512697460508,0.05187770445910818,0.027932093581283745,0.012095940811837633,0.003975724855028995,0.0010664667066586683,0.00016636672665466907,1.24375124975005e-05,7.998400319936013e-08
8	3160707122	5000.0	0.004	0.00396	0.006	0.707974	0.0011939612077584484,0.004293861227754449,0.01231613677264547,0.03263247350529894,0.07241759648070385,0.15415968806238753,0.22373241351729653,0.22748390321935613,0.15233037392521495,0.07609766046790642,0.02593505298940212,0.01117748450309938,0.004655988802239552,0.0013525294941011798,0.00021575684863027394,5.118976204759048e-06
1	1972299787	5000.0	0.004	0.00396	0.006	0.601594	0.0014625074985003,0.013699380123975206,0.04345386922615477,0.11617204559088182,0.1977743651269746,0.20344731053789242,0.191024275144971,0.1269121375724855,0.06316756648670266,0.028064587082583484,0.011721015796840631,0.0026,0.00041951609678064387,7.814437112577485e-05,3.279344131173765e-06
11	3614122039	5000.0	0.004	0.00396	0.006	0.619206	0.0015785642871425714,0.0032794241151769647,0.015145850829834034,0.06164859028194361,0.15411921615676866,0.211826674665067,0.2194233953209358,0.1781518096380724,0.09510833833233354,0.0374755448910218,0.013520375924815036,0.005826514697060588,0.0014229554089182164,0.0002906618676264747,0.00027490501899620076,0.0003964407118576285,0.0003416116776644671,0.00013409318136372726,3.431313737252549e-05,7.198560287942411e-07
17	211697745	5000.0	0.004	0.00396	0.006	0.637176	0.0005897620475904819,0.0010847430513897221,0.002410637872425515,0.004655548890221956,0.0302876624675065,0.10244447110577884,0.1835756448710258,0.2261356528694261,0.20311141771645672,0.11908074385122976,0.07261759648070386,0.03764939012197561,0.01157992401519696,0.0031655668866226753,0.00115624875024995,0.0003642871425714857,8.914217156568686e-05,1.4797040591881624e-06,7.998400319936013e-08
12	1406259262	5000.0	0.004	0.00396	0.006	0.929848	0.00034849030193961206,0.00336876624675065,0.014450429914017196,0.04023115376924615,0.0987365726854629,0.157100099980004,0.20397872425514896,0.1905879624075185,0.14324827034593082,0.08414637072585483,0.04020959808038392,0.014943531293741251,0.005970565886822636,0.0021708458308338334,0.000447750449910018,4.727054589082184e-05,1.247750449910018e-05,1.1197760447910417e-06
19	3572435027	5000.0	0.004	0.00396	0.006	0.517893	0.007733813237352529,0.046485702859428116,0.09097368526294741,0.14553993201359727,0.23623499300139972,0.2008773445310938,0.11838068386322735,0.07618000399920016,0.041925494901019794,0.020130973805238952,0.011176684663067387,0.0034387922415516897,0.0007179764047190562,0.00016516696660667866,3.5392921415716854e-05,3.359328134373125e-06
0	2290063368	5000.0	0.004	0.00396	0.006	0.942190	0.00041311737652469506,0.0037536892621475703,0.009437152569486103,0.016044151169766048,0.025606558688262348,0.060749690061987605,0.13239104179164168,0.20786934613077385,0.22581727654469105,0.1615246150769846,0.09209822035592881,0.044018076384723055,0.015466666666666667,0.0036419116176764645,0.001025754849030194,0.00013549290141971605,7.238552289542091e-06
18	3359060050	5000.0	0.004	0.00396	0.006	0.827139	0.000875624875024995,0.0029449710057988404,0.007957128574285143,0.024835352929414117,0.07688018396320735,0.1618479104179164,0.21708122375524894,0.21874369126174764,0.15686570685862827,0.08493641271745651,0.03405098980203959,0.009565526894621076,0.0025012997400519895,0.0007689262147570486,0.00010957808438312337,3.487302539492102e-05,5.99880023995201e-07
14	213209166	5000.0	0.004	0.00396	0.006	0.718064	0.0012168366326734653,0.01848374325134973,0.05964535092981404,0.11024323135372925,0.15438444311137772,0.2232387522495501,0.2098231153769246,0.12559840031993602,0.0583255348930214,0.02422735452909418,0.009810757848430314,0.003639152169566087,0.00109626074785043,0.00021095780843831234,5.010997800439912e-05,5.958808238352329e-06,3.9992001599680065e-08
15	4270616655	5000.0	0.004	0.00396	0.006	0.881188	0.0004825834833033393,0.002268226354729054,0.0022103579284143172,0.003521895620875825,0.012541931613677264,0.03439128174365127,0.05958484303139372,0.1037241351729654,0.15674005198960209,0.17664779044191162,0.1881507698460308,0.14857880423915218,0.07533277344531093,0.026543171365726856,0.007536332733453309,0.0015586882623475305,0.0001789242151569686,7.358528294341132e-06,7.998400319936013e-08
20	2467448926	5000.0	0.004	0.00396	0.006	0.788287	0.0012868226354729054,0.007619396120775845,0.03594049190161967,0.09714013197360528,0.1816899820035993,0.21691365726854628,0.21031189762047592,0.1316623075384923,0.0663877624475105,0.033290461907618474,0.01231749650069986,0.0037049790041991603,0.0012719856028794241,0.0003666866626674665,7.558488302339532e-05,5.278944211157768e-06,1.4197160567886423e-05,8.798240351929614e-07
24	376959086	5000.0	0.004	0.00396	0.006	0.787496	0.00015152969406118777,0.00013297340531893623,0.00011945610877824435,5.158968206358728e-06,0.0,0.0005398120375924815,0.002722295540891822,0.010659148170365926,0.03190185962807438,0.08495096980603879,0.17279672065586882,0.2524693061387722,0.2095114177164567,0.12571501699660068,0.06892841431713657,0.02703219356128774,0.007164567086582684,0.002998520295940812,0.0013903219356128775,0.0005218556288742252,0.00026918616276744653,1.6956608678264348e-05,2.319536092781444e-06
21	397267038	5000.0	0.004	0.00396	0.006	0.764908	0.0004688262347530494,0.003277344531093781,0.014264027194561088,0.045009318136372725,0.10947730453909219,0.19193585282943412,0.21900643871225756,0.20691649670065987,0.13141803639272145,0.05473437312537492,0.017148810237952408,0.004738412317536493,0.0012137972405518896,0.00033789242151569687,1.4437112577484502e-05,1.0997800439912018e-05,1.5996800639872026e-06,2.579484103179364e-05,2.399520095980804e-07
26	3457980533	5000.0	0.004	0.00396	0.006	0.611059	0.0011388922215556888,0.004314297140571886,0.00872753449310138,0.0375876424715057,0.07349158168366327,0.12250229954009198,0.16484899020195962,0.16153297340531894,0.14013869226154768,0.11653665266946611,0.08211581683663267,0.04709226154769046,0.023762807438512296,0.01013265346930614,0.004800639872025595,0.0010515096980603879,0.0002152369526094781,7.478504299140172e-06,2.039592081583683e-06
16	2679429198	5000.0	0.004	0.00396	0.006	0.622215	0.002125094981003799,0.018405878824235153,0.06512949410117977,0.16126462707458508,0.2356856228754249,0.2412735852829434,0.15712861427714458,0.07481103779244151,0.032705378924215156,0.008346090781843632,0.002116136772645471,0.0007548890221955608,0.00024247150569886022,9.918016396720655e-06,7.998400319936013e-07,3.5992801439712056e-07
25	800956532	5000.0	0.004	0.00396	0.006	0.875547	0.0006594681063787243,0.003047630473905219,0.00965382923415317,0.02937608478304339,0.057877024595080984,0.08557728454309138,0.10745918816236753,0.11390233953209358,0.12274813037392522,0.14350553889222156,0.1449611677664467,0.09930537892421516,0.050795680863827235,0.02135508898220356,0.006838432313537293,0.0014894621075784843,0.0011954409118176365,0.00024251149770045992,9.678064387122576e-06,6.39872025594881e-07
23	1507094634	5000.0	0.004	0.00396	0.006	0.599937	0.0012027994401119775,0.009260707858428315,0.048717056588682264,0.1185997600479904,0.17143147370525894,0.20535432913417317,0.19618128374325136,0.12758244351129774,0.07425430913817237,0.0349252549490102,0.00969510097980404,0.0022083183363327333,0.0005514497100579884,3.279344131173765e-05,2.9194161167766445e-06
22	400973924	5000.0	0.004	0.00396	0.006	0.745468	0.0011160167966406719,0.004464467106578684,0.022783243351329734,0.08004419116176764,0.15963331333733252,0.20469230153969206,0.1946851029794041,0.13854949010197962,0.09295232953409319,0.05831877624475105,0.029958968206358728,0.009588282343531294,0.002291741651669666,0.0006605478904219156,0.00019488102379524094,6.134773045390921e-05,4.839032193561288e-06,1.5996800639872026e-07
27	948686966	5000.0	0.004	0.00396	0.006	0.406113	4.91501699660068e-05,0.014966606678664267,0.07090553889222155,0.1630890621875625,0.22400863827234552,0.19847078584283143,0.14444275144971006,0.09397688462307538,0.05626358728254349,0.024053829234153168,0.006653189362127575,0.002346850629874025,0.0006665466906618676,9.766046790641871e-05,8.918216356728655e-06
28	2662121589	5000.0	0.004	0.00396	0.006	0.606826	0.003703619276144771,0.022469066186762646,0.08931957608478304,0.19158012397520496,0.2708057188562287,0.21205426914617076,0.11938320335932813,0.05753181363727255,0.02219880023995201,0.007514777044591082,0.002478344331133773,0.00044963007398520296,0.0002640271945610878,0.00014729054189162167,7.734453109378124e-05,2.2355528894221156e-05,3.9992001599680065e-08
29	813940862	5000.0	0.004	0.00396	0.006	0.657544	0.001543131373725255,0.022461627674465107,0.059722815436912616,0.10900875824835032,0.1864113977204559,0.1970387122575485,0.15234133173365327,0.10422223555288943,0.060236912617476504,0.038073025394921016,0.029495260947810437,0.02112109578084383,0.009756528694261147,0.004715696860627875,0.0019054189162167566,0.0013132173565286944,0.00041251749650069987,0.00020791841631673664,1.2117576484703059e-05,2.7994401119776043e-07
13	643031117	5000.0	0.004	0.00396	0.006	0.650125	0.0008711857628474305,0.00818108378324335,0.02933645270945811,0.07322627474505099,0.14166414717056589,0.20655768846230754,0.20207338532293542,0.1607364927014597,0.10560679864027195,0.049284423115376924,0.015467386522695461,0.0048471105778844234,0.0016837832433513297,0.00036784643071385723,9.150169966006799e-05,4.399120175964807e-06,3.9992001599680065e-08
31	234178688	5000.0	0.004	0.00396	0.006	0.665645	0.0011283343331333733,0.011652989402119576,0.06674757048590282,0.12994521095780845,0.1974628674265147,0.21299176164767047,0.1647486902619476,0.10829202159568087,0.051600639872025594,0.027355528894221156,0.016402839432113576,0.007479264147170566,0.0031550889822035593,0.0008535492901419716,0.00016724655068986203,1.5956808638272344e-05,4.399120175964807e-07
32	1849796744	5000.0	0.004	0.00396	0.006	0.932931	0.0012199960007998401,0.005639032193561288,0.018303979204159167,0.03096500699860028,0.05356936612677465,0.07899120175964806,0.09810797840431913,0.14415896820635873,0.16576944611077785,0.1554747850429914,0.11674381123775245,0.07305774845030993,0.039776644671065786,0.01410257948410318,0.0034229154169166166,0.0006353529294141172,6.0587882423515295e-05,5.99880023995201e-07
33	1444245645	5000.0	0.004	0.00396	0.006	1.146798	0.00027086582683463306,0.0008245150969806038,0.00375500899820036,0.008206958608278345,0.01967654469106179,0.03840827834433114,0.0616625074985003,0.09734117176564687,0.1423642071585683,0.18049158168366328,0.16899132173565287,0.1349238552289542,0.08444091181763647,0.04041111777644471,0.014200559888022395,0.0034027994401119774,0.0005473305338932214,7.778444311137772e-05,2.679464107178564e-06
34	742869134	5000.0	0.004	0.00396	0.006	0.515258	0.002124735052989402,0.008714177164567087,0.05286602679464107,0.15436976604679065,0.23872313537292542,0.2247750449910018,0.16739744051189762,0.0935122975404919,0.039143291341731654,0.012467866426714658,0.003794001199760048,0.0016065586882623476,0.0004413917216556689,6.334733053389323e-05,9.198160367926415e-07
30	1849393278	5000.0	0.004	0.00396	0.006	0.857931	0.0005920815836832633,0.004213437312537493,0.012908298340331933,0.03410373925214957,0.08717096580683863,0.17259708058388323,0.23730525894821036,0.2135380923815237,0.1364137172565487,0.06710673865226954,0.023721935612877425,0.007548130373925215,0.001989242151569686,0.0005694461107778444,0.00020231953609278145,1.783643271345731e-05,1.6796640671865626e-06
37	741914784	5000.0	0.004	0.00396	0.006	0.696173	0.00038660267946410715,0.001063387322535493,0.003639272145570886,0.0034652669466106777,0.00370749850029994,0.013600359928014397,0.05920575884823035,0.13867450509898022,0.24898024395120977,0.23528186362727455,0.15287358528294342,0.0850620675864827,0.035592201559688064,0.010724255148970206,0.003307658468306339,0.0008907018596280744,0.0015895620875824835,0.0009526894621075785,0.0007020595880823836,0.0002607078584283143,3.8992201559688064e-05,7.598480303939212e-07
