sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
11	3933098023	5000.0	0.0004	0.000736	0.006	0.902321	0.0008026794641071785,0.0015844431113777244,0.003102099580083983,0.01334505098980204,0.024366966606678666,0.04110593881223755,0.05687702459508098,0.0618119976004799,0.0677505298940212,0.08147654469106179,0.11366674665066986,0.12680963807238552,0.11124599080183963,0.08477088582283543,0.06421031793641271,0.04364727054589082,0.029740651869626076,0.01873397320535893,0.012667666466706659,0.009044751049790042,0.010901339732053589,0.011100939812037592,0.005299500099980004,0.0023166966606678664,0.0017440911817636472,0.0013856828634273145,0.0004675464907018596,2.2835432913417317e-05,1.9996000799840033e-07
2	2229100559	5000.0	0.0004	0.000736	0.006	0.658104	0.0005864827034593081,0.007082383523295341,0.024375964807038592,0.05749250149970006,0.1070889422115577,0.16152137572485503,0.16634185162967408,0.15169154169166166,0.11182103579284143,0.09060563887222556,0.06041667666466707,0.029855988802239553,0.0144625874825035,0.009940651869626074,0.0038801839632073586,0.001768486302739452,0.0008720655868826234,0.00019064187162567487,4.999000199960008e-06
7	347271194	5000.0	0.0004	0.000736	0.006	1.258904	0.000780363927214557,0.002140291941611678,0.004215756848630274,0.009321015796840632,0.0151250549890022,0.03596332733453309,0.060735372925414914,0.07921591681663667,0.08243163367326535,0.08933301339732054,0.1028747450509898,0.10074437112577485,0.10166066786642672,0.09110241951609678,0.075299300139972,0.05854625074985003,0.03625106978604279,0.023385162967406517,0.010983363327334534,0.007901379724055189,0.004944011197760448,0.003529614077184563,0.0015659668066386723,0.0009285742851429715,0.0007228554289142172,0.0002717856428714257,2.6394721055788843e-05,3.199360127974405e-07
19	1891557446	5000.0	0.0004	0.000736	0.006	0.645214	0.0018901419716056789,0.012264667066586682,0.029,0.06214541091781644,0.09082107578484303,0.1263368526294741,0.16590925814837032,0.15229278144371125,0.12216772645470905,0.09394533093381324,0.06113701259748051,0.03679044191161768,0.021530893821235752,0.012355568886222756,0.005236472705458908,0.003628514297140572,0.0016375924815036993,0.0007056588682263547,0.00017924415116976606,2.435512897420516e-05,9.598080383923216e-07,3.9992001599680065e-08
16	4055574587	5000.0	0.0004	0.000736	0.006	0.860008	0.0011745650869826034,0.006329174165166967,0.02074133173365327,0.028006918616276744,0.046070265946810636,0.07215220955808838,0.08262411517696461,0.09036552689462107,0.0930624275144971,0.09706078784243151,0.10010157968406319,0.09331581683663268,0.08485602879424115,0.07114845030993801,0.06028594281143771,0.0321000599880024,0.01209746050789842,0.006131093781243751,0.0014737052589482104,0.0008179164167166566,8.354329134173166e-05,1.0797840431913617e-06
1	210118662	5000.0	0.0004	0.000736	0.006	0.623037	0.00034753049390121976,0.0022486702659468105,0.011634473105378924,0.04671425714857028,0.07131113777244551,0.08042827434513097,0.09740371925614877,0.11597164567086583,0.112048950209958,0.13002355528894222,0.1246243551289742,0.08197868426314737,0.05239044191161767,0.03376120775844831,0.020190641871625673,0.008613397320535893,0.0050079584083183365,0.002828114377124575,0.0011593281343731253,0.0009374925014997001,0.00031045790841831636,4.5750849830033995e-05,1.995600879824035e-05
12	193144877	5000.0	0.0004	0.000736	0.006	0.736033	0.00011069786042791441,0.000304499100179964,0.00465374925014997,0.018942091581683664,0.04885914817036593,0.08835792841431714,0.12777652469506098,0.16333861227754448,0.1485147770445911,0.12871149770045992,0.10505246950609878,0.062025394921015796,0.03542047590481904,0.02150733853229354,0.01542623475304939,0.010072745450909817,0.00691001799640072,0.00615624875024995,0.0022078784243151368,0.0015866026794641073,0.0008133173365326935,0.001953409318136373,0.0011665666866626674,0.00012669466106778645,5.038992201559688e-06,3.9992001599680065e-08
4	3851628559	5000.0	0.0004	0.000736	0.006	0.661515	0.0004380323935212957,0.006979484103179364,0.0383497700459908,0.09054369126174765,0.12905878824235154,0.13666990601879625,0.13985314937012597,0.12518404319136173,0.10459096180763847,0.06665282943411317,0.0478994201159768,0.04109066186762648,0.03236128774245151,0.021897260547890422,0.010668346330733854,0.0047310937812437516,0.0018819436112777444,0.000821995600879824,0.00019500099980003998,1.239752049590082e-05,9.550089982003599e-05,7.318536292741451e-06,1.6276744651069788e-05,8.398320335932813e-07
15	1535971384	5000.0	0.0004	0.000736	0.006	0.823370	0.0009964407118576285,0.0022211957608478305,0.003048270345930814,0.006434713057388523,0.021065746850629875,0.04654245150969806,0.0668505898820236,0.09553637272545491,0.09702007598480304,0.11337856428714257,0.12906086782643472,0.14072797440511897,0.11387330533893221,0.08046034793041391,0.041636952609478105,0.02190637872425515,0.010691621675664866,0.004403639272145571,0.0026436712657468505,0.001209758048390322,0.00022659468106378725,5.550889822035593e-05,8.958208358328334e-06
6	3268798488	5000.0	0.0004	0.000736	0.006	0.635247	0.0030009598080383924,0.0124500699860028,0.04317760447910418,0.07751769646070786,0.08594729054189162,0.09738092381523696,0.10326558688262348,0.0981500899820036,0.09448126374725055,0.09404867026594681,0.08249638072385523,0.06700155968806239,0.05696020795840832,0.03452221555688862,0.022799200159968006,0.01638964207158568,0.006959488102379524,0.00274373125374925,0.0006063587282543492,9.906018796240752e-05,1.999600079984003e-06
3	2763065360	5000.0	0.0004	0.000736	0.006	0.960177	0.001244111177764447,0.002748970205958808,0.004005558888222355,0.005764167166566686,0.010548050389922016,0.014120735852829434,0.027653069386122775,0.0585504099180164,0.08810761847630474,0.10309470105978805,0.12716720655868827,0.14742079584083184,0.1253258948210358,0.08577856428714258,0.06032113577284543,0.0512874225154969,0.03200415916816637,0.020936972605478905,0.012981443711257748,0.008859868026394721,0.006967126574685063,0.004246950609878024,0.0007438912217556489,0.0001119376124775045,8.998200359928014e-06,2.399520095980804e-07
18	1800343617	5000.0	0.0004	0.000736	0.006	0.780381	0.0008249150169966007,0.004240311937612477,0.013903019396120776,0.03455776844631074,0.0636377524495101,0.1263240951809638,0.15230945810837831,0.14530357928414317,0.1218502699460108,0.09830237952409518,0.07242903419316137,0.051780883823235355,0.04081531693661268,0.035527694461107776,0.02224355128974205,0.009651709658068386,0.004015716856628674,0.0015833233353329335,0.0004655468906218756,0.00019632073585282943,3.6632673465306937e-05,7.198560287942411e-07
9	3605764131	5000.0	0.0004	0.000736	0.006	0.667582	0.0003582883423315337,0.0011680463907218555,0.008619796040791841,0.02173993201359728,0.045373045390921816,0.09131789642071586,0.12384883023395321,0.13883415316936612,0.13572077584483103,0.12077692461507698,0.09409138172365526,0.07881959608078384,0.055947770445910816,0.03692389522095581,0.02076124775044991,0.011560447910417916,0.006948090381923616,0.0036511497700459907,0.0017172965406918616,0.00133125374925015,0.00031169766046790643,0.00010897820435912817,5.398920215956809e-06,6.25874825034993e-05,1.5196960607878424e-06
17	1501870139	5000.0	0.0004	0.000736	0.006	1.008917	0.0002375124975004999,0.002729094181163767,0.008268426314737053,0.014901819636072785,0.01919612077584483,0.032587242551489704,0.04798080383923215,0.05843051389722056,0.07937044591081784,0.12361915616876624,0.16990421915616877,0.18428822235552889,0.1309878024395121,0.07203471305738852,0.03545818836232754,0.014851869626074784,0.003837992401519696,0.0010675864827034594,0.000240751849630074,7.438512297540492e-06,7.998400319936013e-08
13	2137249837	5000.0	0.0004	0.000736	0.006	0.584693	0.001370485902819436,0.002354649070185963,0.007853709258148371,0.04115956808638272,0.10194593081383724,0.14756400719856028,0.14538500299940013,0.13870353929214158,0.12913641271745652,0.09824279144171166,0.06919056188762247,0.04837004599080184,0.03391877624475105,0.019947650469906018,0.009766046790641872,0.0036465506898620275,0.0009226554689062187,0.0003705258948210358,0.00014509098180363926,5.99880023995201e-06
10	1788454948	5000.0	0.0004	0.000736	0.006	0.660878	0.0016133173365326934,0.01330509898020396,0.02263999200159968,0.036486822635472906,0.05268966206758648,0.05776780643871226,0.07324719056188762,0.08456616676664667,0.10253513297340532,0.141648550289942,0.13056776644671067,0.11114513097380524,0.07585178964207158,0.049428154369126176,0.027411397720455907,0.011538092381523696,0.005698380323935213,0.0014428314337132573,0.00038096380723855227,3.523295340931814e-05,5.198960207958409e-07
