sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
0	904095753	5000.0	0.001	0.00191	0.006	1.071221	0.0003871625674865027,0.0021723255348930215,0.012389242151569686,0.028298820235952808,0.05927638472305539,0.10424599080183963,0.13850353929214157,0.15495608878224354,0.13420327934413118,0.10067966406718656,0.0724871025794841,0.05228926214757049,0.04720703859228154,0.040100739852029596,0.026251949610077985,0.01594513097380524,0.007748330333933213,0.0021021795640871824,0.0007066986602679464,4.763047390521896e-05,1.4397120575884822e-06
2	2849515535	5000.0	0.001	0.00191	0.006	0.810837	0.0011706458708258347,0.0036754649070185963,0.006223155368926214,0.02085366926614677,0.049951849630073986,0.08802295540891822,0.10778268346330734,0.1452129574085183,0.14022619476104778,0.10606570685862828,0.09648526294741051,0.0917113377324535,0.06382187562487503,0.03973169366126775,0.020279704059188164,0.008068546290741852,0.006751129774045191,0.003017116576684663,0.000774125174965007,0.0001430513897220556,2.8714257148570287e-05,2.1595680863827235e-06
5	3169032215	5000.0	0.001	0.00191	0.006	1.096594	0.000229874025194961,0.0008867826434713058,0.004246630673865227,0.012177164567086583,0.03256652669466107,0.05491761647670466,0.08809810037992402,0.12051873625274945,0.14296780643871226,0.13722919416116777,0.12385118976204759,0.11334881023795242,0.0759493701259748,0.048262307538492304,0.026749170165966805,0.01138140371925615,0.004727894421115777,0.0016431913617276546,0.00022375524895020996,2.439512097580484e-05,7.998400319936013e-08
8	413198362	5000.0	0.001	0.00191	0.006	1.063392	0.0009372525494901019,0.0038108378324335133,0.006070585882823435,0.012783003399320135,0.02955632873425315,0.05524107178564287,0.07971633673265346,0.1031882023595281,0.12605874825034993,0.14882991401719656,0.14079164167166566,0.12387058588282343,0.08147402519496101,0.04867342531493701,0.02420619876024795,0.010384203159368126,0.0028453109378124377,0.0011989202159568087,0.0002836632673465307,6.694661067786443e-05,9.238152369526095e-06,3.5592881423715255e-06
1	2428405772	5000.0	0.001	0.00191	0.006	1.088737	0.001100859828034393,0.0037559288142371525,0.011053069386122775,0.033949810037992405,0.07118180363927215,0.12236508698260348,0.16749202159568086,0.1702239152169566,0.12587806438712257,0.09857612477504499,0.08321063787242551,0.056044271145770846,0.030749530093981205,0.014331813637272546,0.0074625474905018994,0.002243591281743651,0.0003163367326534693,5.942811437712457e-05,5.158968206358728e-06
11	1971255340	5000.0	0.001	0.00191	0.006	0.946950	0.0006589482103579284,0.002820515896820636,0.014028914217156569,0.04115220955808838,0.0796005198960208,0.11531949610077985,0.15857816436712657,0.17088138372325534,0.14232229554089182,0.10001503699260147,0.060514497100579885,0.03504783043391322,0.027899340131973604,0.02555504899020196,0.013922415516896621,0.0063546490701859625,0.003422355528894221,0.0012930613877224556,0.00038164367126574685,0.00019200159968006398,3.7272545490901816e-05,2.399520095980804e-06
15	863995976	5000.0	0.001	0.00191	0.006	1.305923	0.00014769046190761848,0.001239112177564487,0.0026141971605678866,0.003567406518696261,0.005848630273945211,0.01099000199960008,0.018359528094381124,0.02835764847030594,0.03405818836232753,0.050905778844231156,0.07299448110377925,0.07693197360527894,0.07827354529094181,0.08005958808238352,0.09030949810037993,0.10551741651669666,0.0970498300339932,0.07839576084783044,0.06339348130373926,0.04466178764247151,0.02938104379124175,0.016773005398920217,0.006531333733253349,0.0022899020195960807,0.0007363327334533093,0.00039144171165766847,0.00019936012797440512,2.1915616876624675e-05,1.199760047990402e-07
12	2956675125	5000.0	0.001	0.00191	0.006	0.732569	0.0007220155968806239,0.0021035392921415715,0.0031192961407718457,0.018012237552489502,0.05619288142371526,0.11802967406518697,0.16448326334733054,0.192324975004999,0.16996932613477306,0.12624195160967808,0.07540935812837432,0.039888142371525694,0.018013237352529493,0.008734293141371726,0.004630273945210958,0.0013246950609878023,0.0007039792041591682,8.918216356728655e-05,7.678464307138573e-06
6	2439616534	5000.0	0.001	0.00191	0.006	0.930946	0.001643991201759648,0.011543371325734852,0.03716736652669466,0.055712177564487105,0.07438104379124175,0.10439016196760648,0.11726190761847631,0.12990357928414317,0.12454165166966606,0.12760455908818236,0.09993993201359729,0.05929262147570486,0.028444311137772446,0.015957968406318735,0.007232033593281344,0.003473905218956209,0.0006386322735452909,0.000144251149770046,0.00043787242551489704,0.00023747250549890022,4.6470705858828236e-05,4.679064187162567e-06,3.9992001599680065e-08
13	686848059	5000.0	0.001	0.00191	0.006	0.918835	0.0009741651669666067,0.008773325334933014,0.030269106178764247,0.053396840631873624,0.06629594081183764,0.0874012397520496,0.09525850829834033,0.08270413917216557,0.07868078384323135,0.07565810837832433,0.0839996400719856,0.07803147370525895,0.06609118176364727,0.05388130373925215,0.04694365126974605,0.03630649870025995,0.0292124775044991,0.015754209158168365,0.004902179564087183,0.0021290941811637674,0.0021726454709058186,0.0009043391321735653,0.00012953409318136372,0.00012249550089982005,7.0785842831433715e-06,3.9992001599680065e-08
16	1586214990	5000.0	0.001	0.00191	0.006	1.351713	0.0003773245350929814,0.0032831033793241354,0.00905114977004599,0.022180523895220957,0.04332381523695261,0.06486378724255148,0.08464675064987003,0.11898620275944811,0.1534129974005199,0.1534759848030394,0.12989018196360727,0.100500099980004,0.07047194561087783,0.03205118976204759,0.009776764647070587,0.001997840431913617,0.0009820835832833434,0.0005880823835232953,0.00013277344531093782,7.358528294341132e-06,3.9992001599680065e-08
14	1821149249	5000.0	0.001	0.00191	0.006	0.910486	0.0007804439112177564,0.0022814637072585482,0.0025585682863427314,0.010188402319536093,0.02439152169566087,0.038028114377124576,0.060744451109778046,0.10929158168366326,0.1620772645470906,0.15966622675464906,0.13694225154969006,0.10377944411117776,0.06634605078984203,0.04456076784643071,0.0340248350329934,0.02217740451909618,0.011226554689062187,0.006246990601879624,0.003761607678464307,0.0008411117776444711,8.026394721055789e-05,4.679064187162567e-06
18	1552146510	5000.0	0.001	0.00191	0.006	0.989160	0.0005491701659668067,0.005578484303139372,0.01640863827234553,0.03196500699860028,0.04373261347730454,0.0658991401719656,0.07450293941211758,0.09576852629474106,0.10560931813637273,0.1286643871225755,0.14022083583283343,0.11635988802239552,0.07486442711457708,0.03918268346330734,0.022707778444311138,0.01788010397920416,0.012002119576084783,0.005091861627674465,0.0017280543891221756,0.0007952009598080384,0.00030797840431913615,0.00016640671865626874,1.2997400519896021e-05,1.4397120575884822e-06
19	2909118542	5000.0	0.001	0.00191	0.006	0.894317	0.0010010797840431915,0.0031240951809638072,0.006845230953809238,0.005717936412717456,0.008093901219756049,0.014837952409518096,0.027358448310337933,0.06445630873825235,0.0939492901419716,0.12837040591881624,0.1517637272545491,0.13934705058988203,0.1369880823835233,0.11052841431713657,0.059739252149570085,0.030099220155968807,0.012038272345530893,0.004004239152169566,0.001485142971405719,0.00023023395320935814,1.783643271345731e-05,3.879224155168966e-06
17	1157412943	5000.0	0.001	0.00191	0.006	1.117648	0.0003028994201159768,0.0004631473705258948,0.0017070185962807438,0.006834793041391721,0.017098460307938414,0.030861907618476306,0.05072125574885023,0.09824911017796441,0.15054673065386923,0.17749306138772245,0.18188070385922817,0.14670825834833034,0.08449238152369526,0.036190441911617674,0.011314617076584684,0.003134373125374925,0.0015448510297940412,0.00036356728654269145,8.88622275544891e-05,3.3993201359728056e-06,1.5996800639872026e-07
7	1098573849	5000.0	0.001	0.00191	0.006	0.917858	0.0003211757648470306,0.0017335332933413317,0.008821395720855829,0.01565218956208758,0.029008038392321536,0.054065866826634675,0.08266062787442512,0.12033365326934613,0.1589368526294741,0.16403239352129573,0.11662907418516297,0.07205054989002199,0.04670913817236553,0.03644187162567487,0.029492061587682465,0.02734773045390922,0.021486982603479303,0.009088622275544892,0.0037488102379524095,0.0008644271145770846,0.0005294141171765646,3.367326534693061e-05,1.1797640471905619e-05,1.199760047990402e-07
3	3396431891	5000.0	0.001	0.00191	0.006	0.940326	0.0005948010397920416,0.0012180763847230553,0.0034077984403119376,0.01760963807238552,0.046857588482303536,0.1039638072385523,0.18473101379724055,0.2381638072385523,0.18773525294941013,0.10920291941611678,0.05725570885822835,0.02616860627874425,0.011312257548490303,0.005690501899620076,0.0033997200559888023,0.001859628074385123,0.0006165966806638672,0.00020163967206558687,1.0637872425514897e-05
10	582877225	5000.0	0.001	0.00191	0.006	1.171080	0.00022575484903019396,0.0012085982803439312,0.004726574685062987,0.014410877824435113,0.02787890421915617,0.0470624675064987,0.07561847630473906,0.0945748850229954,0.11163019396120775,0.138398200359928,0.13861843631273746,0.11416744651069786,0.0948620675864827,0.06549602079584083,0.03846874625074985,0.020434273145370926,0.0077025394921015795,0.0025441711657668464,0.0010450709858028395,0.000562247550489902,0.00026550689862027594,8.394321135772846e-05,1.4317136572685463e-05,2.7994401119776043e-07
4	730593302	5000.0	0.001	0.00191	0.006	0.914964	0.0006389522095580884,0.0022302739452109577,0.011554049190161968,0.02339000199960008,0.04175564887022595,0.08045778844231154,0.1370001599680064,0.16834049190161968,0.17112173565286942,0.14295504899020195,0.11082743451309739,0.062283463307338534,0.027578324335132975,0.011902259548090382,0.005356008798240352,0.0021742851429714057,0.00035380923815236953,7.30253949210158e-05,6.71865626874625e-06,5.198960207958409e-07
