sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
5	1101721621	5000.0	0.001	0.00015	0.006	0.279190	0.0168621875624875,0.11002183563287342,0.1697113377324535,0.20857560487902418,0.16697764447110577,0.12685198960207958,0.09759308138372326,0.056706698660267944,0.02800263947210558,0.011506498700259948,0.004444791041791641,0.0021307738452309537,0.0005105378924215157,8.754249150169966e-05,1.6396720655868826e-05,4.399120175964807e-07
11	1418209317	5000.0	0.001	0.00015	0.006	0.306905	0.0045254149170165965,0.020552849430113977,0.053502059588082386,0.08877048590281944,0.1409610077984403,0.14640295940811837,0.1643718856228754,0.1519106178764247,0.10850777844431114,0.05931557688462308,0.02583511297740452,0.01622835432913417,0.00802003599280144,0.006174365126974605,0.0033786842631473705,0.0009678864227154569,0.00025578884223155366,0.0002754649070185963,4.167166566686663e-05,1.999600079984003e-06
6	1791762455	5000.0	0.001	0.00015	0.006	0.138298	0.012978484303139371,0.0650496300739852,0.10541139772045591,0.16993493301339732,0.1784275144971006,0.15439640071985603,0.11667654469106178,0.08178084383123375,0.05545602879424115,0.03432025594881024,0.015249510097980404,0.005395120975804839,0.002351769646070786,0.001539012197560488,0.0007540491901619676,0.0002623475304939012,1.5076984603079384e-05,1.0797840431913617e-06
15	3407188024	5000.0	0.001	0.00015	0.006	0.281114	0.009529094181163766,0.016086262747450508,0.05564355128974205,0.14180683863227356,0.1794366726654669,0.18631417716456708,0.14800523895220954,0.11999424115176964,0.07441367726454709,0.035394681063787244,0.017300619876024794,0.00775752849430114,0.0035125774845030993,0.0024595480903819235,0.0013624475104979004,0.0004991001799640072,0.0001913617276544691,0.00023235352929414118,5.654869026194761e-05,3.4793041391721655e-06
10	1180268579	5000.0	0.001	0.00015	0.006	0.364499	0.00354497100579884,0.026494021195760848,0.10498368326334732,0.17388126374725055,0.19241835632873425,0.1668614677064587,0.12398856228754249,0.09147234553089383,0.057508378324335134,0.03147290541891622,0.016575804839032194,0.007733373325334933,0.0021011797640471904,0.0007512897420515897,0.00018480303939212158,2.5674865026994603e-05,1.919616076784643e-06
18	1521233988	5000.0	0.001	0.00015	0.006	0.298174	0.013970245950809838,0.06542971405718856,0.15379720055988802,0.18458420315936813,0.1802734653069386,0.14834065186962608,0.11130493901219755,0.06795468906218756,0.0345500099980004,0.01896384723055389,0.008539332133573285,0.005696020795840832,0.00425250949810038,0.0017444111177764448,0.000490621875624875,8.358328334333133e-05,1.9996000799840032e-05,4.559088182363528e-06
13	1760036918	5000.0	0.001	0.00015	0.006	0.142955	0.013477824435112978,0.05476372725454909,0.11308522295540892,0.15576480703859227,0.18328654269146172,0.17143327334533093,0.11968378324335133,0.07523027394521095,0.052734413117376526,0.026587922415516895,0.018969566086782644,0.008903859228154369,0.0033932813437312537,0.001799000199960008,0.0005885222955408918,0.00010557888422315537,0.00012261547690461908,6.410717856428714e-05,5.678864227154569e-06
12	1279830067	5000.0	0.001	0.00015	0.006	0.384469	0.010653269346130773,0.06174909018196361,0.12247098580283944,0.1782633473305339,0.20930685862827433,0.17670625874825036,0.11439840031993602,0.0643492101579684,0.032084743051389725,0.014837992401519695,0.00705118976204759,0.0037744851029794043,0.0023940811837632474,0.0012579084183163367,0.0003654069186162767,0.00020647870425914816,0.00012385522895420916,6.43871225754849e-06
8	64120860	5000.0	0.001	0.00015	0.006	0.156291	0.025441551689662067,0.08244219156168767,0.13839224155168967,0.14684131173765247,0.14069070185962806,0.14339552089582083,0.12412189562087582,0.09185766846630673,0.0511380123975205,0.02989242151569686,0.014114297140571885,0.008043631273745251,0.002197240551889622,0.0009023395320935813,0.00026490701859628075,8.138372325534892e-05,0.00011745650869826035,5.0749850029994e-05,1.4357128574285143e-05,1.199760047990402e-07
16	362373185	5000.0	0.001	0.00015	0.006	0.237911	0.014372245550889822,0.0721002199560088,0.12094253149370127,0.16764283143371325,0.18623427314537092,0.16579540091981604,0.11787330533893221,0.06983023395320936,0.04476904619076185,0.021939252149570085,0.008944051189762048,0.006158408318336333,0.0027954409118176363,0.000545490901819636,4.95500899820036e-05,7.278544291141772e-06,4.399120175964807e-07
