sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
17	3017165410	5000.0	0.004	0.0008	0.006	0.040905	0.12506414717056588,0.2858207958408318,0.29614233153369324,0.18011469706058789,0.07716824635072986,0.0262623475304939,0.0074677864427114575,0.0014948210357928415,0.00032813437312537494,0.00013073385322935412,5.91881623675265e-06,3.9992001599680065e-08
7	1356016163	5000.0	0.004	0.0008	0.006	-0.019712	0.2298504299140172,0.32385374925015,0.2460857828434313,0.13079140171965606,0.04744487102579484,0.0161125374925015,0.004562247550489902,0.001059388122375525,0.00022879424115176963,1.0397920415916817e-05,3.9992001599680065e-07
2	2114445837	5000.0	0.004	0.0008	0.006	-0.017515	0.20385398920215958,0.3000124375124975,0.2591200959808038,0.14620951809638072,0.06095744851029794,0.022217196560687862,0.006074305138972206,0.0013137372525494902,0.0002280743851229754,1.311737652469506e-05,7.998400319936013e-08
12	197124667	5000.0	0.004	0.0008	0.006	0.003435	0.16534085182963407,0.3093239352129574,0.2750458308338332,0.1528865026994601,0.06545930813837232,0.02388618276344731,0.006239432113577284,0.0014245950809838033,0.00034489102179564087,4.003199360127974e-05,8.438312337532494e-06
13	1797267010	5000.0	0.004	0.0008	0.006	0.011899	0.1534745450909818,0.308520175964807,0.26802019596080784,0.16304635072985402,0.07187050589882024,0.027463147370525895,0.006209078184363127,0.001126614677064587,0.00020603879224155168,4.167166566686663e-05,2.1595680863827235e-05,7.998400319936013e-08
0	3819905536	5000.0	0.004	0.0008	0.006	0.019469	0.18648314337132574,0.3144689462107578,0.262521775644871,0.14477248550289942,0.06519580083983204,0.02041155768846231,0.00515756848630274,0.0008432313537292542,0.00013525294941011797,1.0197960407918416e-05,3.9992001599680065e-08
5	289261600	5000.0	0.004	0.0008	0.006	0.006216	0.2114613477304539,0.32398460307938415,0.25220447910417915,0.13215264947010597,0.053475744851029794,0.020265786842631472,0.005034193161367727,0.0012035992801439712,8.362327534493101e-05,6.0147970405918814e-05,6.510697860427915e-05,8.598280343931213e-06,1.199760047990402e-07
4	263317531	5000.0	0.004	0.0008	0.006	0.003625	0.1835515296940612,0.322573125374925,0.2737647270545891,0.13906646670665868,0.05875372925414917,0.016685062987402518,0.004336852629474105,0.0011530893821235753,0.00011181763647270546,3.5592881423715255e-06,3.9992001599680065e-08
10	3425522736	5000.0	0.004	0.0008	0.006	0.005399	0.22025730853829234,0.33003027394521095,0.25357776444711055,0.12930617876424716,0.04697260547890422,0.01511353729254149,0.0037455708858228354,0.0009138172365526895,8.074385122975405e-05,2.1995600879824035e-06
6	3046576674	5000.0	0.004	0.0008	0.006	-0.000111	0.1640721855628874,0.32772137572485505,0.27128010397920416,0.1473013397320536,0.06308278344331134,0.019176604679064187,0.005666466706658668,0.0013566886622675466,0.00023739252149570085,6.294741051789642e-05,3.883223355328934e-05,3.1993601279744052e-06,7.998400319936013e-08
18	4178714211	5000.0	0.004	0.0008	0.006	0.132897	0.027642031593681265,0.20551789642071586,0.3110164367126575,0.24788162367526495,0.1292365126974605,0.05241699660067987,0.019251549690061986,0.0055094181163767245,0.0012639872025594881,0.0002503499300139972,1.3197360527894422e-05
11	2009206838	5000.0	0.004	0.0008	0.006	0.006298	0.22293173365326935,0.3263396920615877,0.25352153569286145,0.13165730853829233,0.047509098180363925,0.013327974405118976,0.003783883223355329,0.000881383723255349,3.295340931813637e-05,1.3637272545490901e-05,7.998400319936013e-07
3	352482833	5000.0	0.004	0.0008	0.006	-0.004022	0.19158972205558888,0.31643211357728457,0.2661104979004199,0.14270773845230955,0.0585497700459908,0.01706398720255949,0.005174845030993801,0.0016210757848430313,0.0006079184163167367,0.00011597680463907218,2.543491301739652e-05,9.198160367926415e-07
