sim_id	seed	popsize	selcoef	sigma	mutrate	velocity	profile
19	1930616944	5000.0	0.0004	0.000256	0.006	0.234350	0.006392881423715257,0.04297176564687063,0.07128334333133374,0.09047674465106978,0.10217752449510098,0.11452789442111577,0.1153623275344931,0.09819764047190561,0.08608298340331934,0.07416624675064987,0.06225158968206359,0.04398888222355529,0.030966646670665867,0.020195840831833633,0.011249430113977204,0.010335412917416516,0.00847890421915617,0.005425114977004599,0.0022276744651069788,0.0007735252949410118,0.0005416916616676665,0.0010641471705658868,0.0006502299540091981,0.00020367926414717057,7.878424315136973e-06
4	2289969179	5000.0	0.0004	0.000256	0.006	0.416002	0.0023038192361527696,0.021095700859828034,0.053533373325334935,0.07462255548890222,0.12955860827834434,0.14654329134173166,0.12757080583883224,0.11015376924615077,0.08847718456308738,0.0762508698260348,0.06943923215356929,0.04442015596880624,0.02630385922815437,0.01526358728254349,0.006839712057588482,0.004319616076784643,0.0013328934213157368,0.0010339932013597281,0.000742371525694861,0.0001624475104979004,2.9394121175764847e-05,2.7594481103779245e-06
10	925507638	5000.0	0.0004	0.000256	0.006	0.552909	0.0005005798840231954,0.003290661867626475,0.011705658868226354,0.02720511897620476,0.044574565086982605,0.08612125574885023,0.14400099980004,0.15025682863427314,0.14344079184163167,0.12365170965806839,0.09692245550889822,0.07084443111377725,0.04872413517296541,0.02581859628074385,0.012102659468106378,0.0061246150769846035,0.0035302939412117577,0.0010329534093181363,0.0001484503099380124,3.239352129574085e-06
12	767045686	5000.0	0.0004	0.000256	0.006	0.613595	0.0005763647270545891,0.007903299340131974,0.010276624675064986,0.010486502699460108,0.015662947410517897,0.04308150369926015,0.09749038192361528,0.11371745650869826,0.11539468106378724,0.10664731053789242,0.09990969806038792,0.08621407718456309,0.07607706458708258,0.06844255148970206,0.05077088582283543,0.029145490901819636,0.018830713857228554,0.014754329134173166,0.010621715656868626,0.010112097580483903,0.005976644671065787,0.004604439112177564,0.002485142971405719,0.0007726454709058189,4.075184963007399e-05,4.679064187162567e-06
18	2323087459	5000.0	0.0004	0.000256	0.006	0.376905	0.003665906818636273,0.012168446310737853,0.027251709658068387,0.0513880823835233,0.07779500099980004,0.10845802839432113,0.13685534893021395,0.12028586282743452,0.1247249350129974,0.10894085182963407,0.07262675464907019,0.051441151769646073,0.03317344531093781,0.02002151569686063,0.012405878824235153,0.01239128174365127,0.01100855828834233,0.00808634273145371,0.0035406918616276745,0.0022560287942411518,0.0009070585882823435,0.0004997400519896021,0.00010533893221355728,2.039592081583683e-06
8	1347557420	5000.0	0.0004	0.000256	0.006	0.578443	0.002554889022195561,0.011074785042991402,0.020824115176964607,0.03131381723655269,0.04592021595680864,0.08884031193761248,0.11348138372325535,0.1368605478904219,0.14560247950409919,0.123999200159968,0.09456508698260348,0.060352209558088385,0.04166678664267147,0.03333581283743251,0.024349610077984404,0.013622315536892622,0.007830313937212558,0.0026545490901819634,0.000982243551289742,0.00016572685462907418,3.5192961407718455e-06,7.998400319936013e-08
0	3072860163	5000.0	0.0004	0.000256	0.006	0.487410	0.0015551689662067587,0.015232793441311737,0.04512841431713657,0.10302851429714058,0.16037884423115376,0.1766279944011198,0.15785798840231954,0.13064095180963808,0.09327838432313537,0.05490581883623275,0.026080583883223356,0.013805998800239952,0.006927214557088582,0.007117696460707859,0.004738572285542891,0.0014718256348730254,0.0008227154569086183,0.0003718856228754249,2.6594681063787242e-05,2.039592081583683e-06
2	1247760396	5000.0	0.0004	0.000256	0.006	0.581456	0.0022345530893821235,0.010829794041191762,0.020867106578684264,0.038452869426114776,0.05752865426914617,0.07937776444711057,0.10076648670265947,0.11966362727454509,0.12710433913217356,0.11099548090381924,0.08644783043391321,0.07624147170565887,0.054261827634473105,0.037163207358528294,0.028778244351129773,0.020001599680063986,0.013852029594081184,0.006485422915416917,0.004479304139172166,0.002656348730253949,0.0013716456708658268,0.00039068186362727455,4.859028194361128e-05,1.1197760447910417e-06
5	548603932	5000.0	0.0004	0.000256	0.006	0.590572	0.002357288542291542,0.02043631273745251,0.055629674065186964,0.09695484903019397,0.13043479304139172,0.15297072585482904,0.14657780443911217,0.1195870825834833,0.09659308138372326,0.06757908418316337,0.041648150369926015,0.028717096580683863,0.018540611877624475,0.008753929214157168,0.004929534093181364,0.003261147770445911,0.00324879024195161,0.0012938212357528494,0.00038844231153769247,9.41011797640472e-05,3.679264147170566e-06
3	1870958613	5000.0	0.0004	0.000256	0.006	0.690399	0.002005118976204759,0.006636152769446111,0.01284003199360128,0.020241511697660468,0.029980963807238553,0.04044671065786842,0.053322255548890224,0.08042999400119975,0.09922967406518696,0.11741887622475505,0.11504575084983003,0.11004319136172766,0.08096448710257949,0.05774089182163567,0.049296740651869626,0.04340735852829434,0.030360567886422715,0.023778004399120176,0.0111625674865027,0.009306058788242352,0.0045751649670065985,0.0015071385722855428,0.00021959608078384323,3.99120175964807e-05,1.279744051189762e-06
