sim_id	seed	popsize	selcoef	mutrate	velocity	profile
0	1150332931	5000.0	0.001	5.75e-05	0.510652	0.9007720855828835,0.09575512897420516,0.003472625474905019,1.5996800639872026e-07
6	1292781600	5000.0	0.001	5.75e-05	-0.181563	0.9375077384523095,0.06234621075784843,0.0001460507898420316
9	1095262257	5000.0	0.001	5.75e-05	0.479473	0.9566500699860028,0.04325830833833234,9.162167566486703e-05
7	1163706412	5000.0	0.001	5.75e-05	-0.775496	0.9388715456908618,0.06075380923815237,0.00037464507098580285
16	975462470	5000.0	0.001	5.75e-05	-0.095362	0.9284431913617277,0.0687614477104579,0.0027832033593281342,1.215756848630274e-05
17	4216309832	5000.0	0.001	5.75e-05	-0.118982	0.9747476104779044,0.025105218956208757,0.00014717056588682263
2	3719194639	5000.0	0.001	5.75e-05	-0.329347	0.9418723055388922,0.057441871625674865,0.0006858228354329134
5	2635626526	5000.0	0.001	5.75e-05	-0.267174	0.9661467706458708,0.03322211557688462,0.000630873825234953,2.399520095980804e-07
8	3881504812	5000.0	0.001	5.75e-05	-0.019132	0.9474669066186763,0.051322895420915816,0.0012101979604079184
4	258422810	5000.0	0.001	5.75e-05	0.416694	0.9570690261947611,0.042460387922415514,0.0004705858828234353
12	3356168256	5000.0	0.001	5.75e-05	0.046798	0.9368249150169966,0.06168026394721056,0.0014937812437512497,1.0397920415916818e-06
10	2942113843	5000.0	0.001	5.75e-05	-1.102011	0.8548293141371726,0.14476744651069787,0.0004031993601279744,3.9992001599680065e-08
11	3423356992	5000.0	0.001	5.75e-05	-0.120491	0.959887902419516,0.03987138572285543,0.0002407118576284743
13	1510981699	5000.0	0.001	5.75e-05	0.428875	0.9310151969606079,0.0687498100379924,0.00023499300139972007
3	1441708052	5000.0	0.001	5.75e-05	0.295923	0.9738144771045791,0.02014009198160368,0.005948210357928414,9.722055588882223e-05
15	3526406211	5000.0	0.001	5.75e-05	1.247091	0.8920801039792041,0.10567386522695461,0.0022459908018396322,3.9992001599680065e-08
19	3063107663	5000.0	0.001	5.75e-05	0.439542	0.8610790641871625,0.1385350129974005,0.00038404319136172766,1.879624075184963e-06
18	3504779338	5000.0	0.001	5.75e-05	-0.001159	0.9528000399920016,0.047009438112377525,0.00019052189562087583
14	872880196	5000.0	0.001	5.75e-05	0.370602	0.9521422915416916,0.047567046590681866,0.00028962207558488304,1.0397920415916818e-06
1	2694731783	5000.0	0.001	5.75e-05	-0.362571	0.8464080383923215,0.1513368926214757,0.0022547090581883623,3.5992801439712056e-07
20	1467469913	5000.0	0.001	5.75e-05	0.136526	0.9516626674665067,0.04825930813837233,7.802439512097581e-05
22	1127823456	5000.0	0.001	5.75e-05	-1.125429	0.8940165566886623,0.10519252149570087,0.0007909218156368726
23	2128568417	5000.0	0.001	5.75e-05	0.200245	0.9784020795840832,0.021544651069786043,5.3189362127574484e-05,7.998400319936013e-08
30	938338417	5000.0	0.001	5.75e-05	-0.267339	0.9722993801239752,0.027678104379124175,2.2515496900619877e-05
24	2270314595	5000.0	0.001	5.75e-05	0.006522	0.9886699460107978,0.011310297940411917,1.9756048790241953e-05
21	2014875743	5000.0	0.001	5.75e-05	0.100234	0.9421248150369926,0.057646670665866824,0.0002285142971405719
27	2279878761	5000.0	0.001	5.75e-05	-0.005148	0.9674723855228954,0.03104023195360928,0.0014873425314937013,3.9992001599680065e-08
25	181729383	5000.0	0.001	5.75e-05	-0.558304	0.9519492901419716,0.04778420315936813,0.00026650669866026794
33	317059190	5000.0	0.001	5.75e-05	-0.233274	0.9606895820835832,0.038440911817636474,0.0008689862027594481,5.198960207958409e-07
26	1379315815	5000.0	0.001	5.75e-05	-0.416015	0.9172339132173565,0.08123487302539492,0.0015305338932213558,6.798640271945611e-07
31	3910279283	5000.0	0.001	5.75e-05	-0.049691	0.9866905818836232,0.013194121175764847,0.00011529694061187763
28	4214134895	5000.0	0.001	5.75e-05	-0.344007	0.9644363127374526,0.034806838632273546,0.0007568086382723455,3.9992001599680065e-08
34	1001465977	5000.0	0.001	5.75e-05	-0.256089	0.9698627474505099,0.030124455108978203,1.2797440511897621e-05
29	79640687	5000.0	0.001	5.75e-05	0.549853	0.906343051389722,0.09333877224555089,0.0003181763647270546
36	151701625	5000.0	0.001	5.75e-05	-0.270472	0.9707555288942211,0.026427754449110177,0.0028143171365726857,2.399520095980804e-06
35	1551186042	5000.0	0.001	5.75e-05	0.527100	0.9140316736652669,0.08552053589282144,0.00044767046590681866,1.199760047990402e-07
32	1105784948	5000.0	0.001	5.75e-05	0.120782	0.9680831833633273,0.03185134973005399,6.494701059788043e-05,5.198960207958409e-07
37	3937734780	5000.0	0.001	5.75e-05	0.785414	0.8339936812637473,0.16412809438112377,0.0018780643871225756,1.5996800639872026e-07
39	4288532614	5000.0	0.001	5.75e-05	-0.228116	0.9730024795040991,0.0269620875824835,3.543291341731654e-05
38	2490280061	5000.0	0.001	5.75e-05	-0.025553	0.9689817636472705,0.030872225554889023,0.00014601079784043192
40	66726025	5000.0	0.001	5.75e-05	-0.114712	0.9752417116576685,0.02469594081183763,6.234753049390123e-05
43	3714689168	5000.0	0.001	5.75e-05	0.071112	0.9663877624475105,0.03356188762247551,5.03499300139972e-05
48	2680582305	5000.0	0.001	5.75e-05	0.149550	0.9830006398720256,0.01694005198960208,5.9308138372325536e-05
45	1296267417	5000.0	0.001	5.75e-05	-0.058715	0.9612661467706459,0.03577156568686263,0.002961887622475505,3.9992001599680065e-07
41	2531475595	5000.0	0.001	5.75e-05	-0.748044	0.9302623475304939,0.06139752049590082,0.008015876824635074,0.000324255148970206
44	459032721	5000.0	0.001	5.75e-05	-0.028353	0.9865902019596081,0.01338504299140172,2.475504899020196e-05
47	97994912	5000.0	0.001	5.75e-05	0.350170	0.9422426314737052,0.057534053189362125,0.00022331533693261348
42	1785747597	5000.0	0.001	5.75e-05	1.355568	0.8373418516296741,0.16177320535892822,0.0008849430113977205
46	1875275935	5000.0	0.001	5.75e-05	0.060296	0.9327386522695461,0.0670372725454909,0.0002240751849630074
50	3094939820	5000.0	0.001	5.75e-05	0.189192	0.9245876024795041,0.0748628674265147,0.0005494501099780044,7.998400319936013e-08
49	4133075111	5000.0	0.001	5.75e-05	0.545607	0.9520799440111978,0.04603611277744451,0.001314257148570286,0.0005696860627874425
52	581284020	5000.0	0.001	5.75e-05	1.086760	0.8836546290741851,0.11598620275944811,0.00035916816636672664
53	2303197375	5000.0	0.001	5.75e-05	-0.018808	0.9835376524695061,0.01626962607478504,0.00019268146370725854,3.9992001599680065e-08
