sim_id	seed	popsize	selcoef	mutrate	velocity	profile
4	3937540121	5000.0	0.000324076	0.006	0.425801	0.00495496900619876,0.028129934013197362,0.06999440111977605,0.09946646670665867,0.12334549090181963,0.12602779444111178,0.13419220155968806,0.11738512297540492,0.10012693461307738,0.06330685862827434,0.05046382723455309,0.030242991401719654,0.018211637672465506,0.012821595680863827,0.008449550089982003,0.005666066786642671,0.0029825634873025396,0.002066546690661868,0.0011286942611477705,0.00020507898420315938,7.874425114977005e-05,0.00012753449310137972,0.0005794441111777644,4.219156168766247e-05,3.279344131173765e-06,7.998400319936013e-08
19	2526498900	5000.0	0.000324076	0.006	0.401571	0.007110217956408718,0.048010997800439915,0.07026982603479304,0.09753533293341332,0.12103023395320936,0.14892361527694462,0.12990925814837032,0.11542299540091981,0.0862614677064587,0.06585798840231953,0.043878224355128975,0.02855132973405319,0.01767130573885223,0.010277304539092182,0.0060155168966206755,0.0022527094581083784,0.0005139772045590882,0.00021419716056788642,0.00026214757048590283,2.8914217156568685e-05,1.999600079984003e-06,4.399120175964807e-07
17	3530330189	5000.0	0.000324076	0.006	0.518275	0.0025750049990002,0.01726846630673865,0.05218344331133773,0.12037996400719857,0.13598340331933614,0.12129178164367127,0.10501519696060788,0.0919760047990402,0.07670389922015597,0.060240831833633275,0.053016556688662266,0.04784759048190362,0.03705154969006199,0.027271745650869827,0.02174777044591082,0.014386922615476905,0.008760607878424314,0.004450469906018796,0.0015025794841031794,0.00031545690861827636,3.0433913217356527e-05,3.199360127974405e-07
13	3129268282	5000.0	0.000324076	0.006	0.658617	0.0016396320735852829,0.009237632473505298,0.016264147170565887,0.033159648070385926,0.09312769446110777,0.14627750449910018,0.18324427114577085,0.17984119176164767,0.13680703859228155,0.07818092381523695,0.04702247550489902,0.03169702059588082,0.018665906818636273,0.012655588882223555,0.0061807238552289544,0.0028396320735852828,0.001303499300139972,0.0002719856028794241,0.0005233353329334134,0.00029734053189362127,0.00034485102979404117,0.0003248150369926015,8.982203559288142e-05,3.319336132773445e-06
0	1497444358	5000.0	0.000324076	0.006	0.599854	0.0018488302339532093,0.02146370725854829,0.057903339332133576,0.10174093181363728,0.12264611077784443,0.13604359128174365,0.14562755448910217,0.12175712857428514,0.09062891421715658,0.05987610477904419,0.035789722055588884,0.03496624675064987,0.026568566286742652,0.01709722055588882,0.011409798040391921,0.008338612277544491,0.0038324335132973405,0.0013879624075184963,0.0006569486102779444,0.00027130573885222957,8.554289142171566e-05,5.602879424115177e-05,3.3993201359728056e-06
8	3184887844	5000.0	0.000324076	0.006	0.734038	0.0016715856828634272,0.007156768646270746,0.016674265146970606,0.03716424715056989,0.09182051589682064,0.16765838832233554,0.19499240151969607,0.17912125574885024,0.12259416116776645,0.08247210557888422,0.048368006398720256,0.027790561887622474,0.012669146170765847,0.00369122175564887,0.002045910817836433,0.0012539492101579684,0.001447630473905219,0.0008641071785642872,0.0004169166166766647,0.0001238152369526095,3.039392121575685e-06
12	2469019700	5000.0	0.000324076	0.006	0.481611	0.0008231553689262148,0.008039072185562888,0.04581935612877425,0.09854313137372525,0.12748942211557687,0.12346550689862028,0.1378374725054989,0.12933677264547092,0.10012193561287742,0.07592085582883423,0.05600883823235353,0.04691425714857029,0.02481855628874225,0.013472585482903419,0.00638876224755049,0.0026533093381323736,0.0007765646870625875,0.0012488302339532093,0.0002958608278344331,2.3195360927814438e-05,2.559488102379524e-06
9	2536783911	5000.0	0.000324076	0.006	0.504237	0.0014096780643871225,0.006486022795440912,0.010421075784843031,0.01960863827234553,0.039751049790041994,0.08400931813637273,0.11016500699860028,0.11927250549890021,0.12781947610477903,0.1332251549690062,0.10247318536292742,0.0717130573885223,0.0532002799440112,0.039962127574485105,0.032532693461307736,0.022776924615076983,0.012333053389322135,0.008022395520895821,0.003246110777844431,0.001129134173165367,0.00041451709658068387,2.7634473105378926e-05,9.598080383923216e-07
6	3900309533	5000.0	0.000324076	0.006	0.601224	0.0008635872825434913,0.011101099780043991,0.036243271345730854,0.06674665066986603,0.13036940611877623,0.15614725054989,0.13875844831033793,0.12823527294541093,0.1242755848830234,0.08657812437512498,0.05566366726654669,0.03198440311937612,0.01422123575284943,0.00900367926414717,0.005154889022195561,0.002226474705058988,0.0007925214957008598,0.0005911617676464707,0.0006454709058188363,0.0003306538692261548,6.190761847630475e-05,5.238952209558089e-06
7	3680575516	5000.0	0.000324076	0.006	0.622302	0.0019445310937812438,0.014759488102379524,0.0418877024595081,0.10360375924815036,0.1415624475104979,0.14753325334933012,0.13965526894621075,0.14208450309938012,0.11324163167366527,0.07309134173165367,0.04452305538892221,0.02160631873625275,0.010157728454309138,0.002699620075984803,0.0013332933413317336,0.00029302139572085585,2.2955408918216355e-05,7.998400319936013e-08
