sim_id	seed	popsize	selcoef	mutrate	velocity	profile
2	103862278	5000.0	0.001	0.00096	-0.065493	0.5084747450509898,0.25858424315136974,0.1840271545690862,0.04396972605478904,0.004522135572885423,0.0004129174165166967,9.078184363127375e-06
1	988823557	5000.0	0.001	0.00096	-0.061319	0.32527238552289545,0.4386737852429514,0.1654612277544491,0.05939540091981604,0.009812197560487903,0.0013628074385122976,2.2155568886222757e-05,3.9992001599680065e-08
15	4023189557	5000.0	0.001	0.00096	-0.206229	0.22180603879224156,0.3723517696460708,0.24826886622675465,0.10823527294541092,0.04006938612277545,0.006912217556488702,0.0023210157968406317,3.543291341731654e-05
5	1310765066	5000.0	0.001	0.00096	-0.027037	0.5036807438512297,0.252475424915017,0.14831565686862627,0.07936968606278744,0.011027274545090981,0.004676784643071386,0.0003242151569686063,0.00011245750849830034,1.771645670865827e-05,3.9992001599680065e-08
10	3898374184	5000.0	0.001	0.00096	0.272189	0.18446762647470505,0.3452177164567087,0.345344451109778,0.08355816836632673,0.0274126774645071,0.009498060387922416,0.003855988802239552,0.0006377924415116976,7.478504299140172e-06,3.9992001599680065e-08
4	2473072651	5000.0	0.001	0.00096	0.023836	0.47599620075984805,0.3139870025994801,0.1368483903219356,0.06398460307938413,0.008321895620875824,0.0008523095380923815,9.598080383923215e-06
7	3788015647	5000.0	0.001	0.00096	0.077121	0.5167596080783843,0.34515828834233153,0.1051878824235153,0.02283987202559488,0.009245590881823635,0.000802879424115177,5.878824235152969e-06
0	1145399296	5000.0	0.001	0.00096	0.090299	0.3819764847030594,0.39116028794241153,0.17495660867826435,0.04302147570485903,0.007702939412117577,0.0011751649670065987,6.518696260747851e-06,5.198960207958409e-07
14	2503938099	5000.0	0.001	0.00096	-0.053271	0.49470349930013996,0.3344095180963807,0.09217808438312337,0.04126322735452909,0.02137152569486103,0.010898020395920817,0.004846430713857228,0.0002892221555688862,4.031193761247751e-05,1.5996800639872026e-07
12	508100657	5000.0	0.001	0.00096	-0.048459	0.40254521095780843,0.336454149170166,0.16817284543091382,0.06793257348530293,0.021968526294741053,0.0024009598080383925,0.00014909018196360727,0.00037284543091381723,3.7992401519696063e-06
6	4031422477	5000.0	0.001	0.00096	-0.136425	0.35496880623875227,0.3362002399520096,0.19920487902419515,0.08150777844431113,0.022394521095780842,0.005469666066786643,0.000251749650069986,2.359528094381124e-06
