sim_id	seed	popsize	selcoef	mutrate	velocity	profile
4	3070816275	5000.0	0.00208192	0.006	0.169322	0.04806022795440912,0.15251969606078783,0.23082347530493902,0.22294229154169165,0.16434641071785644,0.10622639472105579,0.0437370125974805,0.021236752649470107,0.005771525694861028,0.0031787642471505697,0.0008265546890621876,0.0002854629074185163,4.395120975804839e-05,1.4797040591881624e-06
6	720975910	5000.0	0.00208192	0.006	0.032339	0.10591669666066787,0.18778532293541292,0.22855248950209958,0.20229094181163768,0.14165262947410517,0.07961479704059188,0.03529142171565687,0.012442231553689263,0.004777684463107379,0.0011322935412917416,0.0004725454909018196,4.799040191961608e-05,2.2675464907018596e-05,2.7994401119776043e-07
1	2160621574	5000.0	0.00208192	0.006	0.021218	0.07493305338932213,0.15516620675864828,0.22776036792641471,0.21102039592081584,0.16164507098580283,0.09179824035192961,0.045489342131573685,0.02139416116776645,0.00833137372525495,0.0019134573085382923,0.00037204559088182366,0.0001494501099780044,1.8996200759848032e-05,7.558488302339532e-06,2.7994401119776043e-07
15	1077678151	5000.0	0.00208192	0.006	0.109779	0.07278060387922415,0.193899900019996,0.2284365926814637,0.21418052389522096,0.14303299340131972,0.08313841231753649,0.039805838832233556,0.017546050789842033,0.00502619476104779,0.0017736052789442112,0.00024323135372925414,0.00012757448510297941,7.758448310337932e-06,7.198560287942411e-07
10	1180848183	5000.0	0.00208192	0.006	0.017541	0.1399116576684663,0.1948251949610078,0.22377088582283544,0.19407998400319937,0.12450825834833033,0.07005710857828434,0.03323891221755649,0.013513897220555888,0.0037814437112577487,0.0017886822635472905,0.00044123175364927015,7.886422715456909e-05,3.879224155168966e-06
3	4268679181	5000.0	0.00208192	0.006	0.064534	0.015573765246950609,0.14599464107178564,0.2427976404719056,0.24474725054989002,0.18070897820435913,0.102449350129974,0.0410373925214957,0.01748122375524895,0.007006398720255949,0.00156124775044991,0.0005876424715056988,5.1749650069986e-05,1.999600079984003e-06,7.198560287942411e-07
19	1404923994	5000.0	0.00208192	0.006	0.091260	0.041364087182563486,0.14339664067186564,0.23386746650669865,0.23556600679864026,0.16924155168966207,0.10226822635472906,0.04973509298140372,0.01802635472905419,0.005265546890621876,0.0010302739452109579,0.00021979604079184163,1.887622475504899e-05,7.998400319936013e-08
12	3128551484	5000.0	0.00208192	0.006	0.037969	0.06930417916416717,0.157298100379924,0.23288686262747452,0.21665326934613077,0.1638757848430314,0.09138480303939212,0.04392937412517497,0.01744639072185563,0.005321935612877425,0.0015614877024595082,0.00026314737052589483,4.951009798040392e-05,2.40751849630074e-05,1.0797840431913617e-06
11	3097841719	5000.0	0.00208192	0.006	0.093225	0.07166038792241551,0.19337140571885622,0.2630832233553289,0.20345730853829233,0.14339092181563687,0.07455892821435713,0.03394517096580684,0.010639752049590083,0.004254189162167566,0.0012241951609678065,0.0003576884623075385,5.474905018996201e-05,2.0795840831833635e-06
13	2910208062	5000.0	0.00208192	0.006	0.179018	0.025387042591481702,0.13410453909218156,0.23056508698260347,0.2407257348530294,0.18385914817036592,0.10389410117976405,0.05140123975204959,0.018365206958608278,0.008875864827034593,0.002060987802439512,0.0005890421915616876,0.00014117176564687063,2.7914417116576685e-05,2.639472105578884e-06,2.7994401119776043e-07
