sim_id	seed	popsize	selcoef	mutrate	velocity	profile
19	1753983026	5000.0	0.00035644	0.006	0.489952	0.003233513297340532,0.019987082583483303,0.04702323535292941,0.07415492901419717,0.10461883623275345,0.11914893021395721,0.11763487302539492,0.10790433913217357,0.0951252949410118,0.0951996800639872,0.07946362727454509,0.06219316136772646,0.035183443311337735,0.020548010397920417,0.009472385522895421,0.0037906818636272745,0.0019912817436512696,0.0011345330933813238,0.0004179564087182563,0.0008357128574285143,0.0005604879024195161,0.0003147770445910818,5.3629274145170965e-05,9.438112377524495e-06,1.5996800639872026e-07
3	431508489	5000.0	0.00035644	0.006	0.718567	0.0020500299940011996,0.009164807038592281,0.02057128574285143,0.050930413917216553,0.13081743651269745,0.19246794641071785,0.17592289542091583,0.14488098380323935,0.10708434313137373,0.07135420915816837,0.0435748850229954,0.025494141171765648,0.013807438512297541,0.005885582883423316,0.0042750649870026,0.0012510697860427915,0.000376124775044991,8.618276344731053e-05,5.158968206358728e-06
18	2466772013	5000.0	0.00035644	0.006	0.550663	0.0013372125574885024,0.00658508298340332,0.01668998200359928,0.047023355328934216,0.08420743851229755,0.11239184163167366,0.11631705658868226,0.11493105378924215,0.10984219156168766,0.10141755648870227,0.0847367726454709,0.07238644271145771,0.05693413317336533,0.03171609678064387,0.014197680463907219,0.010438152369526095,0.009681583683263347,0.004134013197360528,0.0017995200959808038,0.0017291741651669667,0.0010299540091981603,0.0003854829034193161,8.398320335932813e-05,1.6796640671865626e-06,1.5596880623875224e-06,9.998000399920016e-07
9	2908293656	5000.0	0.00035644	0.006	0.507697	0.0031408118376324737,0.013620995800839832,0.0413742451509698,0.0753388922215557,0.11387094581083783,0.13413053389322135,0.14145906818636272,0.12344035192961408,0.0964122375524895,0.07212745450909817,0.054996640671865625,0.04437044591081784,0.03326486702659468,0.0236624675064987,0.011063227354529094,0.008740851829634072,0.004286742651469706,0.0027451709658068385,0.000943011397720456,0.00041951609678064387,0.00046662667466506696,0.00011949610077984403,5.318936212757449e-06,7.998400319936013e-08
2	66755592	5000.0	0.00035644	0.006	0.661593	0.0009432113577284543,0.00632869426114777,0.02252885422915417,0.054618076384723054,0.11141059788042391,0.16605674865026995,0.17021547690461908,0.1513511297740452,0.11531481703659269,0.08390705858828235,0.05397592481503699,0.028039592081583683,0.014556688662267546,0.006365926814637072,0.005019156168766247,0.0035482103579284143,0.002634233153369326,0.0018261547690461909,0.000593121375724855,0.00019344131173765246,0.00041975604879024194,0.00012349530093981205,2.8914217156568685e-05,7.198560287942411e-07
8	1518698008	5000.0	0.00035644	0.006	0.454331	0.0036353129374125173,0.01721747650469906,0.03852113577284543,0.07938060387922416,0.10915208958208358,0.13184047190561887,0.13588474305138973,0.12547014597080583,0.09458428314337132,0.05360079984003199,0.04798840231953609,0.046427154569086186,0.04183095380923815,0.027964327134573086,0.017808278344331133,0.0101998400319936,0.006701059788042391,0.002568286342731454,0.001652989402119576,0.0016279144171165768,0.0030100379924015196,0.0012896620675864826,0.0007270545890821835,0.0005171365726854629,0.00033609278144371125,6.274745050989802e-05,9.998000399920016e-07
11	1835754529	5000.0	0.00035644	0.006	0.777520	0.0005835232953409318,0.0031106978604279146,0.012767726454709059,0.04199084183163367,0.09118484303139372,0.13555744851029794,0.1518097580483903,0.1475750449910018,0.1339646870625875,0.10355992801439712,0.07445950809838033,0.05087770445910818,0.028481783643271346,0.013642271545690862,0.006513657268546291,0.002861387722455509,0.0008352729454109178,0.0002128374325134973,1.0877824435112978e-05,1.9996000799840033e-07
5	931117069	5000.0	0.00035644	0.006	0.647835	0.0011779644071185764,0.004062747450509898,0.016423355328934214,0.03640079984003199,0.07162895420915817,0.13162247550489903,0.13481891621675665,0.15003103379324134,0.14222139572085582,0.11892329534093181,0.08984207158568286,0.05151873625274945,0.028681743651269746,0.011763407318536293,0.006155168966206759,0.002347890421915617,0.0013214557088582284,0.0008062387522495501,0.00023951209758048392,1.275744851029794e-05,7.998400319936013e-08
7	965597716	5000.0	0.00035644	0.006	0.579080	0.0018799040191961607,0.010619676064787042,0.030710297940411916,0.0842761847630474,0.1385846830633873,0.1621497300539892,0.16786750649870025,0.13427358528294342,0.09971769646070786,0.061111977604479104,0.04520867826434713,0.027321895620875825,0.016840511897620477,0.009405798840231953,0.005906498700259948,0.002893381323735253,0.0010879024195160967,0.00013929214157168567,4.799040191961608e-06
10	2324376608	5000.0	0.00035644	0.006	0.594262	0.0033320935812837433,0.018661627674465105,0.04827754449110178,0.08034661067786443,0.12689026194761047,0.16148230353929213,0.15568178364327134,0.12453645270945811,0.11530953809238152,0.07805790841831634,0.04397700459908018,0.02767606478704259,0.011009118176364727,0.003545650869826035,0.0010617876424715057,0.00013665266946610678,1.7196560687862427e-05,3.9992001599680065e-07
0	3822273536	5000.0	0.00035644	0.006	0.489971	0.001795360927814437,0.0060050389922015595,0.027614317136572687,0.08293593281343731,0.127024475104979,0.13935128974205158,0.13034745050989802,0.1226373925214957,0.10764043191361727,0.08900487902419515,0.05589910017996401,0.040089262147570484,0.0275877624475105,0.015240431913617276,0.012783283343331333,0.008699020195960808,0.002844511097780444,0.0018845430913817236,0.0004969806038792241,0.00010665866826634673,1.18376324735053e-05,3.9992001599680065e-08
13	1377000994	5000.0	0.00035644	0.006	0.445485	0.0001863627274545091,0.0005354129174165166,0.005606438712257548,0.01838260347930414,0.032753889222155566,0.0628630673865227,0.08930937812437513,0.10361539692061587,0.10638720255948811,0.11048602279544091,0.13202135572885423,0.10849142171565687,0.08586010797840432,0.05583107378524295,0.03425774845030994,0.022936972605478903,0.011371565686862628,0.0084000399920016,0.006092221555688862,0.0023846830633873226,0.0017900819836032793,0.0003606478704259148,7.098580283943211e-05,5.278944211157768e-06,3.9992001599680065e-08
6	3210614291	5000.0	0.00035644	0.006	0.536098	0.0032779444111177766,0.01323495300939812,0.04034233153369326,0.07759400119976005,0.1200365526894621,0.14170745850829833,0.139598800239952,0.12078292341531693,0.10334297140571885,0.08156804639072185,0.05826134773045391,0.032556368726254746,0.019483463307338533,0.014463187362527495,0.010835232953409319,0.008432993401319736,0.006658228354329134,0.0037286942611477704,0.0026041991601679663,0.0010383923215356928,0.00033073385322935413,0.00011477704459108178,6.3987202559488104e-06
4	1342251532	5000.0	0.00035644	0.006	0.748654	0.003801759648070386,0.029272065586882622,0.04869878024395121,0.0704500299940012,0.11673381323735253,0.18788314337132572,0.17881583683263347,0.13701759648070386,0.09118244351129774,0.06269202159568087,0.033556888622275544,0.021006838632273546,0.00976500699860028,0.005318656268746251,0.002887382523495301,0.0006870225954809039,0.0002074385122975405,2.3235352929414118e-05,3.9992001599680065e-08
1	1683965445	5000.0	0.00035644	0.006	0.422405	0.0074954209158168365,0.06400907818436313,0.12260287942411517,0.16332309538092382,0.1768116776644671,0.14506006798640272,0.10473897220555889,0.07948194361127775,0.05644731053789242,0.034765646870625874,0.023998200359928015,0.010040031993601279,0.006036912617476505,0.0029548090381923617,0.0012731053789242152,0.0007786842631473705,0.00016896620675864828,1.3197360527894422e-05
17	317031979	5000.0	0.00035644	0.006	0.461499	0.005655828834233153,0.03387182563487302,0.08085590881823636,0.13652065586882622,0.1571881223755249,0.14980991801639673,0.1304614677064587,0.10002059588082383,0.06632277544491101,0.04497116576684663,0.03257980403919216,0.02040107978404319,0.0147375324935013,0.012940731853629274,0.00898252349530094,0.00301127774445111,0.0007267746450709858,0.00038460307938412315,0.0003301739652069586,0.00020327934413117376,2.3235352929414118e-05,7.198560287942411e-07
14	706889766	5000.0	0.00035644	0.006	0.367848	0.0053671665666866625,0.0267878424315137,0.055879224155168966,0.07910937812437513,0.10561663667266546,0.11520279944011198,0.11900431913617276,0.1111886022795441,0.0984866626674665,0.07899508098380324,0.0649991201759648,0.04945622875424915,0.03422855428914217,0.02369894021195761,0.015859428114377124,0.010269346130773845,0.003791481703659268,0.0014925414917016596,0.000415876824635073,0.00014353129374125175,6.798640271945611e-06,4.399120175964807e-07
12	3106786850	5000.0	0.00035644	0.006	0.593271	0.000611757648470306,0.008545210957808438,0.031160847830433915,0.08491569686062787,0.1571494101179764,0.18748322335532894,0.1687899620075985,0.12051025794841032,0.08265826834633073,0.06006930613877225,0.04465874825034993,0.024258508298340333,0.015177284543091382,0.009749570085982803,0.0033739252149570086,0.0007171365726854629,0.0001233353329334133,4.6950609878024394e-05,5.99880023995201e-07
15	2352808998	5000.0	0.00035644	0.006	0.629099	0.002845230953809238,0.017894621075784843,0.04849810037992402,0.10919812037592481,0.15060575884823035,0.1699998400319936,0.16361791641671666,0.12780195960807839,0.08349514097180565,0.05541995600879824,0.03203887222555489,0.020092861427714458,0.011287142571485703,0.0037747650469906018,0.001712617476504699,0.0012385122975404918,0.00043283343331333734,4.335132973405319e-05,2.399520095980804e-06
16	2877679656	5000.0	0.00035644	0.006	0.569517	0.005705338932213557,0.03268506298740252,0.06199532093581284,0.09982951409718056,0.12770877824435112,0.1531228554289142,0.1499855628874225,0.12240815836832633,0.08385182963407319,0.055370525894821034,0.03739240151969606,0.028835312937412517,0.02030389922015597,0.011782363527294542,0.005810237952409518,0.0019686862627474504,0.0009746850629874025,0.0002290741851629674,3.947210557888422e-05,9.198160367926415e-07
20	3562267189	5000.0	0.00035644	0.006	0.360701	0.0013541691661667667,0.009890621875624875,0.03693501299740052,0.06708074385122975,0.08619524095180964,0.10559560087982403,0.11090389922015596,0.10874257148570286,0.11626590681863627,0.11529682063587282,0.09518360327934414,0.060289742051589684,0.037143091381723656,0.02519888022395521,0.013022835432913417,0.005870305938812237,0.002672225554889022,0.001484623075384923,0.0005065386922615477,0.0003026994601079784,2.9274145170965806e-05,3.379324135172965e-05,1.799640071985603e-06
21	3036357685	5000.0	0.00035644	0.006	0.634855	0.0022829034193161367,0.018377964407118575,0.029969046190761846,0.06931857628474306,0.10399288142371525,0.12757840431913617,0.14158968206358727,0.1339764447110578,0.11834073185362927,0.09409138172365526,0.06398200359928015,0.03900199960007998,0.028366766646670667,0.016604359128174366,0.007450389922015597,0.003286502699460108,0.0011454509098180363,0.0004420715856828634,0.00016296740651869626,3.7992401519696064e-05,1.4797040591881624e-06
22	204505141	5000.0	0.00035644	0.006	0.678275	0.0015584883023395321,0.0024784243151369724,0.007206358728254349,0.020093061387722457,0.044665946810637874,0.08541855628874225,0.11680651869626074,0.11842299540091981,0.126049350129974,0.13564027194561087,0.10353981203759248,0.07686510697860428,0.050864627074585084,0.035920775844831034,0.025640711857628475,0.018636032793441313,0.01565486902619476,0.0055030193961207756,0.002763167366526695,0.001538372325534893,0.0010440311937612477,0.0005658868226354729,0.0008225954809038192,0.0016765046990601879,0.0004389122175564887,0.00011821635672865427,5.790841831633673e-05,6.07878424315137e-06,1.839632073585283e-06,1.5596880623875224e-06
27	2831379522	5000.0	0.00035644	0.006	0.515589	0.0004772245550889822,0.000732133573285343,0.0017620075984803038,0.018241431713657268,0.05179724055188962,0.079599200159968,0.11746998600279944,0.14679852029594082,0.12005794841031793,0.0961610877824435,0.09515712857428514,0.07984083183363327,0.06613137372525495,0.04171741651669666,0.0296875024995001,0.019028274345130974,0.013762607478504298,0.00825254949010198,0.0044614277144571085,0.005023035392921415,0.002262907418516297,0.001253629274145171,0.0002766646670665867,4.499100179964007e-05,2.8794241151769645e-06
26	753189441	5000.0	0.00035644	0.006	0.436727	0.004622355528894221,0.021075344931013797,0.06326454709058188,0.11218940211957608,0.12848510297940413,0.12192257548490303,0.11723191361727654,0.10815108978204359,0.09359872025594881,0.07218316336732654,0.062269466106778644,0.04037228554289142,0.024342731453709257,0.018486662667466507,0.007135332933413317,0.002719616076784643,0.0014561487702459508,0.0003644071185762847,0.00012029594081183763,8.718256348730255e-06,1.199760047990402e-07
28	1402802243	5000.0	0.00035644	0.006	0.490119	0.005041911617676464,0.036261987602479506,0.09423027394521095,0.1564874225154969,0.17949882023595282,0.15430053989202158,0.12480211957608478,0.08496624675064987,0.05884767046590682,0.04064487102579484,0.027270905818836233,0.018419236152769445,0.009499900019996,0.007254749050189962,0.002038512297540492,0.0003396120775844831,7.774445110977804e-05,1.7476504699060186e-05
