sim_id	seed	popsize	selcoef	mutrate	velocity	profile
1	3347324929	5000.0	0.000485	0.006	0.449918	0.001020755848830234,0.0032039592081583683,0.02081135772845431,0.045546690661867624,0.07627838432313537,0.11536128774245151,0.1149744051189762,0.11976104779044192,0.12925922815436913,0.13845462907418515,0.09866982603479305,0.06553389322135574,0.03132089582083583,0.01712013597280544,0.011146650669866026,0.006815236952609478,0.003247150569886023,0.001221995600879824,0.00023915216956608677,1.3157368526294741e-05,1.5996800639872026e-07
4	3944310799	5000.0	0.000485	0.006	0.382338	0.0013510097980403918,0.00841859628074385,0.034310497900419915,0.07812137572485503,0.12545730853829234,0.14750681863627274,0.14228462307538492,0.11001947610477904,0.09482987402519497,0.07980119976004799,0.06674345130973805,0.04662775444911018,0.030307778444311137,0.017852749450109978,0.008962167566486703,0.005166806638672266,0.0017757248550289942,0.0003627274545090982,9.254149170165967e-05,7.358528294341132e-06,1.5996800639872026e-07
15	277887069	5000.0	0.000485	0.006	0.470048	0.002226594681063787,0.017514537092581484,0.04384291141771646,0.10061371725654869,0.1292894621075785,0.1476129174165167,0.16453189362127574,0.13532993401319737,0.09833217356528694,0.06600963807238552,0.041584163167366524,0.024432913417316536,0.015341731653669265,0.00897128574285143,0.003348250349930014,0.0007271745650869826,5.7508498300339934e-05,0.0001614477104579084,6.986602679464108e-05,1.879624075184963e-06
12	1883885630	5000.0	0.000485	0.006	0.219552	0.013162247550489902,0.03985746850629874,0.06933013397320537,0.09306602679464107,0.12130817836432714,0.1486112377524495,0.1463882823435313,0.11548170365926815,0.08904391121775646,0.06303383323335333,0.039775524895020994,0.022215756848630273,0.01639368126374725,0.007624635072985403,0.00775248950209958,0.0036041591681663667,0.0016513497300539891,0.0007899220155968806,0.0004808638272345531,0.00033625274945011,8.822235552889422e-05,4.119176164767047e-06
2	1601210370	5000.0	0.000485	0.006	0.155412	0.0023344131173765248,0.021070505898820237,0.05195172965406918,0.07962139572085583,0.12627134573085383,0.13638868226354728,0.14397084583083383,0.13384743051389722,0.0952747050589882,0.07194641071785643,0.05011369726054789,0.03623895220955809,0.023724495100979803,0.014719256148770246,0.007945490901819636,0.0033663267346530695,0.0010858228354329133,0.00012069586082783444,7.518496300739852e-06,2.7994401119776043e-07
6	3894929433	5000.0	0.000485	0.006	0.426142	0.00429618076384723,0.03457944411117776,0.08366514697060588,0.1143238952209558,0.12491561687662467,0.13155352929414116,0.12823211357728453,0.11208058388322335,0.084624875024995,0.06384375124975004,0.04665994801039792,0.0313621675664867,0.020446830633873224,0.01124247150569886,0.003631473705258948,0.0019803239352129574,0.0012335132973405319,0.00048138372325534894,0.0001986002799440112,0.0002363127374525095,0.0002744251149770046,0.00013129374125174964,6.038792241551689e-06,7.998400319936013e-08
3	472207370	5000.0	0.000485	0.006	0.493723	0.004444471105778844,0.01333501299740052,0.03219408118376325,0.07308658268346331,0.11653121375724855,0.15232605478904218,0.13886846630673866,0.12478372325534894,0.11014945010997801,0.08799412117576484,0.06214861027794441,0.03811525694861028,0.02126486702659468,0.013417796440711857,0.007351529694061188,0.00281123775244951,0.0009527694461107779,0.00019024195160967806,2.8274345130973805e-05,5.6388722255548894e-06,5.99880023995201e-07
18	3372697701	5000.0	0.000485	0.006	0.316387	0.0022796640671865626,0.025813517296540692,0.0518753049390122,0.07506846630673865,0.09334677064587082,0.10220787842431514,0.1112631873625275,0.14024419116176765,0.1350857428514297,0.09680407918416317,0.05732261547690462,0.04445978804239152,0.023868106378724257,0.013924935012997401,0.010667866426714656,0.007244071185762847,0.004118616276744651,0.0026528294341131775,0.0015934013197360529,0.0001548890221955609,4.079184163167366e-06
10	1860542513	5000.0	0.000485	0.006	0.482527	0.006562447510497901,0.023339212157568488,0.04089394121175765,0.08510477904419116,0.1610495900819836,0.20258164367126574,0.16226798640271944,0.11199236152769446,0.08478248350329934,0.053167966406718656,0.030350569886022794,0.015765846830633874,0.00956620675864827,0.005748450309938012,0.0027000199960007997,0.0014799040191961607,0.0009762447510497901,0.00128874225154969,0.00035860827834433115,2.2995400919816036e-05
13	1567246417	5000.0	0.000485	0.006	0.366982	0.0017192961407718457,0.012062907418516297,0.05269514097180564,0.10117864427114577,0.12075908818236353,0.12567106578684265,0.12537220555888823,0.12515428914217155,0.10744075184963008,0.07952893421315736,0.05461723655268946,0.038707778444311135,0.020554769046190764,0.017382923415316935,0.010758168366326735,0.004632633473305339,0.0014295940811837632,0.0003088582283543291,2.399520095980804e-05,1.7196560687862428e-06
8	642433069	5000.0	0.000485	0.006	0.542721	0.0013973205358928215,0.020249670065986804,0.047636512697460505,0.07792329534093181,0.10939752049590082,0.13221875624875026,0.11748034393121376,0.12285902819436113,0.10453465306938613,0.08819424115176965,0.07665650869826035,0.04551077784443111,0.025874745050989804,0.01408362327534493,0.008600519896020797,0.004806638672265547,0.0019207758448310337,0.00043719256148770245,0.0001626874625074985,5.1269746050789844e-05,2.0795840831833635e-06,1.839632073585283e-06
0	1914396672	5000.0	0.000485	0.006	0.519301	0.002565406918616277,0.01653609278144371,0.0656754649070186,0.11173361327734453,0.12762979404119176,0.15620983803239352,0.14387046590681862,0.11649002199560088,0.09651757648470306,0.058806838632273546,0.038669586082783446,0.025174605078984204,0.013786522695460908,0.012263027394521096,0.008101219756048791,0.00315620875824835,0.0013817236552689462,0.0003901619676064787,0.0006169566086782644,0.00034913017396520694,7.334533093381324e-05,2.359528094381124e-06,3.9992001599680065e-08
9	2775859249	5000.0	0.000485	0.006	0.446286	0.0031241751649670065,0.0066574685062987405,0.004484143171365727,0.025391841631673667,0.08158448310337932,0.13754485102979405,0.16244351129774046,0.16370181963607278,0.14516936612677464,0.10011585682863428,0.07358664267146571,0.043914297140571885,0.020011917616476704,0.01444499100179964,0.009953009398120376,0.00520243951209758,0.0017856828634273145,0.00067250549890022,0.0002,9.638072385522896e-06,1.3597280543891223e-06
5	4150636566	5000.0	0.000485	0.006	0.536926	0.0014652269546090782,0.01710605878824235,0.06745794841031794,0.1488875824835033,0.16934789042191561,0.15142055588882222,0.12262863427314537,0.10818008398320336,0.08149054189162168,0.05390865826834633,0.038339492101579685,0.021101939612077583,0.01044887022595481,0.004604719056188762,0.0019418916216756648,0.0007887222555488903,0.0006956608678264347,0.00014933013397320537,1.4037192561487702e-05,2.2115576884623077e-05,3.9992001599680065e-08
