sim_id	seed	popsize	selcoef	mutrate	velocity	profile
8	1334800425	5000.0	0.000338	0.006	0.283190	0.002787122575484903,0.0198126774645071,0.058574565086982604,0.0999252149570086,0.11161799640071986,0.1105504899020196,0.11650541891621675,0.10311505698860228,0.09371541691661668,0.06107206558688262,0.0492499900019996,0.04722243551289742,0.03991629674065187,0.0336007198560288,0.02123531293741252,0.011956408718256348,0.009480823835232953,0.00494501099780044,0.0029756848630273945,0.0010539892021595681,0.0005480903819236152,0.00013045390921815638,6.43871225754849e-06,2.319536092781444e-06
6	3073912860	5000.0	0.000338	0.006	0.617080	0.0025355328934213157,0.008351729654069186,0.03336560687862428,0.06028074385122975,0.10472345530893822,0.13343247350529894,0.1375861227754449,0.13659036192761448,0.1277481303739252,0.10588226354729054,0.07730113977204559,0.04014797040591882,0.019298180363927213,0.006896500699860028,0.003268266346730654,0.001353009398120376,0.0009668066386722655,0.00026246750649870025,9.198160367926415e-06,3.9992001599680065e-08
18	3313158215	5000.0	0.000338	0.006	0.422999	0.0042764247150569885,0.016922655468906218,0.03357704459108178,0.08520927814437113,0.11501011797640472,0.12218392321535693,0.11678380323935213,0.10304179164167167,0.1049381723655269,0.09852361527694461,0.07060607878424315,0.04812953409318137,0.028865186962607477,0.0176374725054989,0.01099128174365127,0.006687142571485703,0.006289582083583284,0.005099060187962408,0.001934493101379724,0.00038360327934413115,1.703659268146371e-05,0.0008899820035992802,0.0016511897620475906,0.0002714257148570286,6.426714657068586e-05,1.4957008598280344e-05,7.998400319936013e-07,7.998400319936013e-08
1	2667057167	5000.0	0.000338	0.006	0.613479	0.0016360327934413117,0.01076116776644671,0.032074345130973805,0.05969622075584883,0.08812873425314938,0.11563939212157569,0.12679248150369926,0.1320618276344731,0.1161879224155169,0.08378500299940012,0.06929722055588883,0.05859592081583683,0.03986034793041392,0.02570865826834633,0.013662267546490702,0.010379844031193762,0.007246910617876425,0.003082863427314537,0.0021389322135572887,0.0014327134573085382,0.00047310537892421517,0.0007839232153569286,0.00033989202159568087,0.000134373125374925,8.166366726654668e-05,1.815636872625475e-05,7.998400319936013e-08
5	2082779161	5000.0	0.000338	0.006	0.553837	0.0007181763647270546,0.00630377924415117,0.027864427114577085,0.07792781443711258,0.11980859828034393,0.14261795640871824,0.14508418316336733,0.12313301339732054,0.10962055588882223,0.08672261547690462,0.058890341931613674,0.03849894021195761,0.023023075384923014,0.018026794641071785,0.012495900819836033,0.004729814037192561,0.002713497300539892,0.0014632673465306938,0.00031745650869826036,3.767246550689862e-05,2.1195760847830435e-06
0	2297382917	5000.0	0.000338	0.006	0.189619	0.0013124575084983003,0.007626634673065387,0.037854389122175564,0.04351101779644071,0.043294501099780044,0.06032757448510298,0.10028002399520096,0.12200323935212957,0.11290445910817837,0.0978253949210158,0.0839880823835233,0.07994425114977005,0.06035592881423715,0.04465266946610678,0.03060107978404319,0.021113217356528696,0.014333133373325336,0.017740811837632472,0.010186882623475306,0.004627634473105379,0.0030318336332733455,0.0013714857028594282,0.0010120775844831033,9.898020395920816e-05,2.2395520895820834e-06
12	2057855028	5000.0	0.000338	0.006	0.447849	0.004384843031393721,0.028453269346130773,0.05918504299140172,0.10329430113977205,0.13573605278944212,0.1543990401919616,0.14079808038392322,0.1123624075184963,0.085200799840032,0.06484095180963807,0.045497780443911215,0.026179284143171364,0.0159250549890022,0.009875704859028195,0.0067604079184163165,0.002785482903419316,0.002783603279344131,0.001344011197760448,0.0001825634873025395,1.1277744451109779e-05,3.9992001599680065e-08
7	1430648864	5000.0	0.000338	0.006	0.596955	0.0015409318136372725,0.009998520295940812,0.021036672665466907,0.057604559088182364,0.10804791041791642,0.14129670065986802,0.15003347330533892,0.1395490901819636,0.1251881623675265,0.1014994201159768,0.06347086582683463,0.03780959808038392,0.018760647870425914,0.011124175164967007,0.007406638672265547,0.0032465506898620277,0.001356128774245151,0.0008555888822235553,0.000162127574485103,1.22375524895021e-05
14	1132277820	5000.0	0.000338	0.006	0.406679	0.00761627674465107,0.03405238952209558,0.06341807638472305,0.08795920815836833,0.12530837832433514,0.13688022395520896,0.13401895620875826,0.1264870625874825,0.09346942611477704,0.07270637872425514,0.049125334933013395,0.03021151769646071,0.02189894021195761,0.009495540891821636,0.0027164167166566686,0.0007597280543891222,0.0012253149370125974,0.0008975404919016196,0.0004924215156968606,0.0005575684863027394,0.0001726854629074185,0.0003834033193361328,0.00013693261347730453,1.0117976404719055e-05,1.5996800639872026e-07
9	1831510061	5000.0	0.000338	0.006	0.591252	0.0038316336732653468,0.03114477104579084,0.07334697060587883,0.12159404119176165,0.14307046590681863,0.1607139372125575,0.14805314937012598,0.10854673065386923,0.06899488102379524,0.0512869826034793,0.0319504099180164,0.02273897220555889,0.014917976404719056,0.00902867426514697,0.005420075984803039,0.0029608078384323134,0.0013363327334533093,0.0006909818036392721,0.0002850229954009198,7.986402719456109e-05,7.238552289542091e-06,7.998400319936013e-08
13	2050652213	5000.0	0.000338	0.006	0.539223	0.0018620275944811037,0.00848878224355129,0.027399400119976006,0.07126810637872426,0.13205286942611477,0.15022831433713257,0.13795916816636672,0.11849278144371125,0.10602935412917416,0.08896760647870426,0.06455816836632673,0.03955776844631074,0.02689142171565687,0.014790321935612877,0.005501699660067986,0.002290461907618476,0.0008296340731853629,0.0005952409518096381,0.0014479104179164167,0.00033013397320535894,0.0003614077184563087,9.558088382323536e-05,1.7596480703859228e-06,7.998400319936013e-08
16	677982273	5000.0	0.000338	0.006	0.410401	0.0065585682863427315,0.020234073185362928,0.03962187562487503,0.05955676864627075,0.0864500299940012,0.07196712657468507,0.09069550089982004,0.10195868826234752,0.10093201359728055,0.08908430313937213,0.08624695060987803,0.0784629074185163,0.04884815036992601,0.038862347530493904,0.024270865826834635,0.015684423115376926,0.010391801639672066,0.005864107178564287,0.002551489702059588,0.0015410517896420717,0.0036653069386122774,0.0023360527894421114,0.0038274745050989804,0.0020273145370925815,0.0035659668066386724,0.002683103379324135,0.000916376724655069,0.00030221955608878223,0.0004312737452509498,0.0001763247350529894,0.00024439112177564485,3.8992201559688064e-05,2.1595680863827235e-06
19	702005320	5000.0	0.000338	0.006	0.374882	0.0030499500099980003,0.021706858628274345,0.0541244551089782,0.09496864627074585,0.1282383923215357,0.1512017596480704,0.13325754849030194,0.12136808638272345,0.08812173565286943,0.06295720855828835,0.050359368126374725,0.03307578484303139,0.02511845630873825,0.015272905418916218,0.00807766446710658,0.003555128974205159,0.004131773645270946,0.0011300539892021596,0.00023639272145570885,4.7470505898820236e-05,3.5992801439712056e-07
17	839950406	5000.0	0.000338	0.006	0.635000	0.0006014797040591882,0.004050509898020396,0.018348970205958808,0.0446500299940012,0.08996724655068986,0.13563035392921416,0.12518588282343532,0.11096404719056188,0.11321571685662868,0.10275292941411718,0.08375668866226754,0.058695540891821635,0.038721735652869425,0.029731853629274146,0.01963339332133573,0.011435472905418916,0.005647630473905219,0.0028869426114777044,0.0024283543291341732,0.0011379724055188961,0.000484503099380124,7.090581883623276e-05,1.839632073585283e-06
2	491157522	5000.0	0.000338	0.006	0.729729	0.00046022795440911815,0.0009514897020595881,0.002217716456708658,0.007655308938212357,0.022794241151769645,0.059193921215756846,0.10823467306538692,0.13618280343931213,0.1473027794441112,0.1516758648270346,0.1377503299340132,0.0988367126574685,0.06512633473305339,0.035677144571085784,0.014694101179764047,0.004987842431513697,0.002822395520895821,0.0018200359928014398,0.0011222955408918217,0.0003656868626274745,0.00012025594881023796,7.638472305538892e-06,1.9996000799840033e-07
11	2199371825	5000.0	0.000338	0.006	0.553021	0.00287878424315137,0.00962859428114377,0.01812777444511098,0.03880739852029594,0.06945610877824435,0.1117254949010198,0.13365746850629873,0.12028974205158968,0.10660355928814237,0.09026486702659468,0.09561843631273745,0.08081399720055989,0.051819716056788645,0.02854897020595881,0.0151374125174965,0.01067630473905219,0.006514017196560688,0.005815036992601479,0.002224875024995001,0.0011485702859428115,0.00022111577684463108,2.1595680863827235e-05,1.5996800639872026e-07
15	2856865855	5000.0	0.000338	0.006	0.600723	0.0009914817036592682,0.0015157368526294741,0.011208478304339133,0.04236108778244351,0.07424863027394521,0.10619488102379523,0.10708430313937213,0.1103758848230354,0.1170114377124575,0.12790473905218958,0.10619132173565286,0.07425186962607479,0.04416700659868027,0.02576508698260348,0.020613917216556688,0.01448374325134973,0.0067924015196960605,0.0036906618676264746,0.0029794041191761648,0.0017095380923815237,0.00038524295140971804,5.782843431313737e-05,1.3797240551889623e-05,1.5196960607878424e-06
10	1066518577	5000.0	0.000338	0.006	0.458354	0.001190881823635273,0.005950529894021196,0.015098260347930414,0.037008918216356726,0.06036636672665467,0.09928230353929214,0.12605234953009398,0.11808310337932414,0.11194449110177965,0.0985740051989602,0.07963343331333733,0.0589129374125175,0.05076976604679064,0.048925734853029396,0.03666614677064587,0.021788042391521694,0.01194493101379724,0.00754129174165167,0.005916736652669466,0.002577164567086583,0.0013823235352929415,0.0003226154769046191,6.74265146970606e-05,2.399520095980804e-07
4	389664790	5000.0	0.000338	0.006	0.483989	0.001352609478104379,0.010074625074985003,0.047929294141171766,0.10989062187562487,0.14868562287542492,0.12836964607078585,0.13467294541091782,0.11234389122175564,0.08677412517496501,0.06740147970405919,0.0490994601079784,0.03938552289542092,0.026621835632873424,0.017469306138772244,0.00737624475104979,0.00385374925014997,0.003084143171365727,0.0013364127174565086,0.00187626474705059,0.0012309138172365527,0.000819116176764647,0.00031749650069986,3.3113377324535094e-05,1.5596880623875224e-06
3	1578557459	5000.0	0.000338	0.006	0.444331	0.0009390521895620876,0.005342091581683663,0.015560407918416317,0.024041591681663668,0.055416036792641475,0.1007613677264547,0.13092029594081184,0.13728406318736253,0.11840927814437112,0.11090825834833033,0.09740567886422716,0.06895404919016197,0.045493301339732055,0.0369994401119776,0.023715256948610278,0.013397920415916817,0.0074160367926414715,0.004365086982603479,0.0019878024395120976,0.0005616876624675065,0.00011281743651269746,8.438312337532494e-06,3.9992001599680065e-08
24	3173402715	5000.0	0.000338	0.006	0.597544	0.002289262147570486,0.017700659868026394,0.05413257348530294,0.08476780643871226,0.12347154569086183,0.14780787842431514,0.1429600479904019,0.11967978404319136,0.08992269546090782,0.06759500099980004,0.046434073185362926,0.03634773045390922,0.025632953409318135,0.018375604879024194,0.011180963807238552,0.007219756048790242,0.0026684663067386523,0.0013596080783843231,0.0003859628074385123,6.354729054189162e-05,3.839232153569286e-06,2.399520095980804e-07
20	1548113991	5000.0	0.000338	0.006	0.568191	0.0019581683663267347,0.009911497700459909,0.02731893621275745,0.05769078184363127,0.0990757048590282,0.11475828834233154,0.13403591281743651,0.15595464907018597,0.16139864027194561,0.10693493301339732,0.05456332733453309,0.029763247350529893,0.01632753449310138,0.01050145970805839,0.008134213157368526,0.005004239152169566,0.003080583883223355,0.0026254349130173963,0.0008638672265546891,9.438112377524495e-05,4.1991601679664066e-06
26	2118058083	5000.0	0.000338	0.006	0.935348	0.0006276344731053789,0.002824115176964607,0.010892541491701659,0.022072545490901818,0.036248430313937215,0.06492901419716057,0.09350049990001999,0.11748450309938012,0.13359172165566888,0.13551813637272545,0.12730569886022797,0.10559296140771846,0.06846410717856428,0.04012381523695261,0.020978084383123374,0.010902899420115977,0.00610125974805039,0.0021913217356528693,0.0005048990201959608,6.554689062187562e-05,6.766646670665867e-05,1.231753649270146e-05,2.7994401119776043e-07
38	799541404	5000.0	0.000338	0.006	0.495371	0.004204519096180764,0.02466626674665067,0.0472749850029994,0.06948622275544891,0.09929942011597681,0.11015464907018596,0.10397952409518096,0.11918276344731053,0.1165750849830034,0.0940250349930014,0.06431113777244551,0.05558240351929614,0.04081115776844631,0.027241511697660467,0.014055388922215558,0.005644391121775645,0.0022667866426714658,0.0007710457908418316,0.0004363127374525095,2.9714057188562287e-05,1.6796640671865626e-06
36	1581869206	5000.0	0.000338	0.006	0.518123	0.0011818036392721456,0.010051829634073185,0.04138000399920016,0.08982159568086383,0.13699496100779843,0.1445404119176165,0.13387094581083783,0.12263543291341732,0.1007366126774645,0.08606430713857229,0.058720335932813436,0.03497760447910418,0.021121695660867825,0.008857748450309937,0.004920615876824635,0.002863867226554689,0.0008138372325534892,0.000397880423915217,4.451109778044391e-05,2.9194161167766445e-06,1.0397920415916818e-06,3.9992001599680065e-08
25	2548459618	5000.0	0.000338	0.006	0.536457	0.001592361527694461,0.006305858828234353,0.025907658468306338,0.05484571085782843,0.09165958808238352,0.10650933813237352,0.09781327734453109,0.1001135372925415,0.10129654069186163,0.09471029794041191,0.09926582683463307,0.07600031993601279,0.049606478704259147,0.033505498900219956,0.02049858028394321,0.010961567686462708,0.008653189362127575,0.008362967406518696,0.005965086982603479,0.0036059188162367527,0.0024555488902219557,0.00034089182163567287,2.3835232953409317e-05,1.199760047990402e-07
23	1131018328	5000.0	0.000338	0.006	0.553304	0.001343251349730054,0.007100299940011998,0.013296980603879224,0.03314305138972205,0.07192281543691262,0.0887622475504899,0.08902591481703659,0.10929434113177365,0.12444787042591482,0.11131093781243752,0.09800567886422716,0.08089450109978004,0.06675912817436512,0.04201907618476305,0.024743291341731654,0.013821515696860628,0.01008986202759448,0.007348090381923615,0.0038701859628074383,0.001918856228754249,0.0006464707058588282,0.00021719656068786242,1.811637672465507e-05,3.199360127974405e-07
27	963192932	5000.0	0.000338	0.006	0.719687	0.0004581483703259348,0.002011957608478304,0.007953689262147571,0.02948650269946011,0.07061463707258549,0.1177621675664867,0.1435110177964407,0.15272649470105978,0.143548650269946,0.11487118576284742,0.08202191561687662,0.04814261147770446,0.029349850029994,0.018237872425514896,0.011929014197160567,0.009010437912417516,0.006380443911217756,0.004861507698460308,0.004136692661467706,0.0019584083183363326,0.0007793641271745651,0.00024363127374525095,3.7992401519696063e-06
