sim_id	seed	popsize	selcoef	mutrate	velocity	profile
6	3223222285	5000.0	0.00011029	0.006	0.617040	0.0012374725054989002,0.010191041791641672,0.021991481703659266,0.042675904819036194,0.06055404919016197,0.05575296940611878,0.0654111577684463,0.09063131373725256,0.08823343331333733,0.0967872825434913,0.10167366526694661,0.09270377924415117,0.067500099980004,0.0616124375124975,0.05277608478304339,0.03202375524895021,0.021705698860227954,0.013049550089982003,0.005591521695660868,0.004824035192961408,0.0038263947210557888,0.00504879024195161,0.00261123775244951,0.0010831833633273345,0.00019532093581283743,4.7470505898820236e-05,0.0001684863027394521,8.118376324735053e-05,7.518496300739852e-06,3.319336132773445e-06,3.5992801439712056e-07
3	1375860743	5000.0	0.00011029	0.006	0.742456	0.0016232753449310139,0.01151741651669666,0.03398904219156169,0.07904395120975805,0.12181119776044791,0.12802079584083184,0.11958848230353929,0.12061343731253749,0.1103254549090182,0.08872437512497501,0.06471745650869826,0.047715416916616675,0.03231541691661668,0.01855256948610278,0.01125770845830834,0.00736740651869626,0.002349010197960408,0.00039732053589282144,6.006798640271945e-05,1.0197960407918416e-05
0	2446276608	5000.0	0.00011029	0.006	0.984457	0.00030837832433513296,0.0009135772845430914,0.0010601879624075185,0.0018993401319736052,0.0004698660267946411,0.0016384323135372925,0.002578244351129774,0.0053439312137572486,0.0069253349330133974,0.017791641671665668,0.041460267946410716,0.07453301339732053,0.0968117176564687,0.11886750649870026,0.14276000799840033,0.12549122175564886,0.09119204159168166,0.061925334933013394,0.04708462307538492,0.04386750649870026,0.04525802839432114,0.031384483103379324,0.017089902019596082,0.009667626474705059,0.0073287742451509695,0.004085542891421715,0.0016327934413117376,0.0005464507098580283,8.170365926814637e-05,2.279544091181764e-06,2.399520095980804e-07
1	4283498501	5000.0	0.00011029	0.006	0.868909	0.0003743651269746051,0.002987962407518496,0.011056108778244351,0.03025478904219156,0.060457148570285946,0.09206014797040592,0.12055792841431713,0.14236680663867227,0.12352193561287743,0.11612005598880223,0.0872379524095181,0.06029258148370326,0.039680583883223354,0.03224867026594681,0.029163287342531492,0.017397680463907217,0.011350289942011598,0.01042003599280144,0.0071856828634273145,0.0026754649070185963,0.001288982203559288,0.0008737452509498101,0.00034381123775244953,7.7624475104979e-05,6.35872825434913e-06
19	474574893	5000.0	0.00011029	0.006	0.568754	0.0009593281343731253,0.012737292541491701,0.04537424515096981,0.07115332933413317,0.10399588082383524,0.10673349330133973,0.11125746850629874,0.09733073385322935,0.0839619276144771,0.07548502299540091,0.07131673665266947,0.05650137972405519,0.042191521695660865,0.029913137372525496,0.024865666866626675,0.020120815836832635,0.01692625474905019,0.014023275344931014,0.007574885022995401,0.004509258148370326,0.0015220955808838232,0.0013125374925014998,0.00020335932813437312,2.9074185162967407e-05,1.279744051189762e-06
2	670566407	5000.0	0.00011029	0.006	0.754875	0.002599120175964807,0.013356808638272346,0.02268110377924415,0.04545990801839632,0.062452989402119574,0.07257836432713458,0.1045992801439712,0.10975816836632674,0.11517056588682263,0.11950661867626475,0.09365886822635473,0.06820371925614876,0.05115128974205159,0.04153113377324535,0.03144151169766047,0.015104019196160768,0.00897612477504499,0.00733245350929814,0.007323495300939812,0.003324415116976605,0.002439632073585283,0.0012139172165566887,0.0001340131973605279,2.439512097580484e-06,3.9992001599680065e-08
7	3807072270	5000.0	0.00011029	0.006	0.838036	0.0008007598480303939,0.004335652869426115,0.013751489702059588,0.037174085182963404,0.08109590081983603,0.12670621875624874,0.13969034193161367,0.12341103779244152,0.12023655268946211,0.12045902819436113,0.0967004599080184,0.061272145570885825,0.03423003399320136,0.01965246950609878,0.011407358528294342,0.006051469706058788,0.002415956808638272,0.0005457308538292341,6.294741051789642e-05,3.5992801439712056e-07
18	1852080162	5000.0	0.00011029	0.006	0.829164	0.001676864627074585,0.004967406518696261,0.006830713857228554,0.01143631273745251,0.015273025394921015,0.02775748850229954,0.04854945010997801,0.09912393521295741,0.13388334333133373,0.1478645070985803,0.15564827034593082,0.10926502699460108,0.08720667866426715,0.054299420115976806,0.03770309938012398,0.029933253349330134,0.016099900019996,0.006336732653469306,0.004147090581883623,0.001503859228154369,0.0003922015596880624,9.650069986002799e-05,4.079184163167366e-06,8.398320335932813e-07
9	3146127376	5000.0	0.00011029	0.006	0.607238	0.0011412117576484703,0.007779844031193761,0.022234433113377326,0.030442911417716458,0.05913641271745651,0.09594093181363728,0.12250157968406318,0.12715476904619077,0.11164547090581883,0.09510229954009199,0.07717608478304339,0.05668638272345531,0.040812797440511896,0.03717808438312337,0.03297860427914417,0.028235552889422116,0.020720335932813437,0.019168526294741053,0.007281823635272945,0.004337172565486902,0.0019072185562887423,0.00039464107178564285,4.1351729654069184e-05,1.2397520495900819e-06,3.199360127974405e-07
4	1329223689	5000.0	0.00011029	0.006	0.603177	0.005450709858028395,0.025670865826834633,0.06100351929614077,0.09408622275544891,0.10734401119776045,0.09975564887022595,0.10980371925614878,0.09733037392521496,0.08857180563887222,0.06538672265546891,0.06134613077384523,0.06881791641671665,0.044938092381523694,0.025825474905018995,0.012070545890821835,0.007056348730253949,0.007947370525894821,0.007888982203559288,0.004750809838032393,0.0030169166166766647,0.0014578284343131373,0.00044127174565086985,3.5832833433313335e-05,2.7594481103779245e-06,1.199760047990402e-07
17	3605958690	5000.0	0.00011029	0.006	0.795214	0.0024172765446910617,0.010387642471505698,0.027104459108178363,0.03997748450309938,0.05454277144571086,0.07404207158568286,0.09942127574485103,0.10920167966406719,0.1043634473105379,0.10098596280743852,0.08843587282543491,0.06722999400119976,0.05167938412317537,0.04608398320335933,0.041398520295940815,0.038803879224155166,0.023144691061787643,0.009682943411317736,0.004064027194561088,0.0031270145970805838,0.002279744051189762,0.001150369926014797,0.0004316736652669466,4.375124975004999e-05,7.998400319936013e-08
12	2865307671	5000.0	0.00011029	0.006	0.965249	0.0004002399520095981,0.0025160567886422717,0.011155288942211558,0.03268558288342332,0.062874825034993,0.0912627074585083,0.13747914417116577,0.16761931613677264,0.1716481903619276,0.14172077584483103,0.088624875024995,0.04470249950009998,0.021812117576484703,0.013928374325134973,0.0058331533693261346,0.0035396120775844832,0.0011655268946210758,0.00019816036792641472,0.00011909618076384724,0.0005716856628674265,0.0001400119976004799,2.359528094381124e-06,3.9992001599680065e-07
8	2504292368	5000.0	0.00011029	0.006	0.893275	0.0004814637072585483,0.0016222755448910217,0.008724215156968607,0.021725774845030993,0.038162047590481904,0.06044635072985403,0.08795164967006598,0.1267129374125175,0.14837196560687863,0.14172069586082783,0.11821163767246551,0.0952373525294941,0.05934885022995401,0.03885762847430514,0.026269586082783444,0.013447270545890821,0.0071696860627874425,0.0036691861627674467,0.0016028394321135773,0.00025278944211157766,1.3757248550289942e-05,3.9992001599680065e-08
10	546469906	5000.0	0.00011029	0.006	0.651278	0.000991361727654469,0.0028151969606078782,0.011338132373525295,0.041544451109778044,0.07539012197560488,0.10728906218756248,0.12455864827034593,0.11673049390121976,0.12434081183763247,0.10935060987802439,0.09578176364727055,0.0689380123975205,0.03889658068386323,0.023123095380923817,0.01525738852229554,0.014053229354129174,0.0132375924815037,0.006660267946410718,0.002431353729254149,0.0020385922815436912,0.002854869026194761,0.0016529094181163767,0.0005818836232753449,9.822035592881423e-05,4.415116976604679e-05,1.159768046390722e-06,3.9992001599680065e-08
5	2943756300	5000.0	0.00011029	0.006	1.075243	0.00039808038392321536,0.0019379724055188963,0.0036604279144171166,0.011356648670265947,0.026596000799840033,0.029779404119176164,0.0379754849030194,0.05715988802239552,0.0859250949810038,0.10896744651069785,0.09980695860827835,0.08775600879824035,0.0889631273745251,0.07494569086182763,0.06221355728854229,0.05360763847230554,0.045571005798840235,0.03749514097180564,0.03228094381123775,0.024543171365726854,0.014496060787842432,0.007448950209958009,0.0033764047190561887,0.0018793441311737652,0.0013779244151169766,0.0004282743451309738,4.9470105978804236e-05,3.879224155168966e-06
14	3225757726	5000.0	0.00011029	0.006	0.749026	0.002571765646870626,0.01046746650669866,0.0334124775044991,0.06926490701859628,0.08706790641871626,0.08941991601679664,0.07934353129374125,0.06865882823435313,0.05973393321335733,0.057045230953809235,0.06735676864627074,0.07538012397520497,0.0743132573485303,0.06765302939412117,0.05681427714457109,0.03512081583683263,0.02576368726254749,0.019432113577284544,0.013389722055588882,0.005038632273545291,0.0016125574885022995,0.0007266546690661868,0.00036796640671865627,3.947210557888422e-05,4.9590081983603276e-06
