sim_id	seed	popsize	selcoef	mutrate	velocity	profile
14	3668508747	5000.0	0.000675	0.006	0.296636	0.001367126574685063,0.022540371925614876,0.07191089782043592,0.12015860827834433,0.15024079184163167,0.14619872025594882,0.14190469906018796,0.1267874425114977,0.09573209358128375,0.05832989402119576,0.034687942411517694,0.01606150769846031,0.00708378324335133,0.003076104779044191,0.0025458108378324336,0.0009054189162167566,0.00030697860427914415,0.0001428514297140572,1.3997200559888023e-05,4.9590081983603276e-06
1	2424961034	5000.0	0.000675	0.006	0.425159	0.0026237152569486104,0.010699540091981603,0.03733405318936213,0.06389810037992401,0.11371741651669666,0.15042199560087982,0.17432693461307738,0.1477764847030594,0.10746858628274344,0.07824167166566687,0.05423319336132774,0.030968166366726654,0.01654505098980204,0.007728014397120576,0.002176124775044991,0.0009718456308738252,0.0005136572685462907,0.00019416116776644672,0.00014553089382123575,1.3397320535892822e-05,2.359528094381124e-06
5	445593615	5000.0	0.000675	0.006	0.344458	0.003714777044591082,0.02366650669866027,0.05582263547290542,0.10715416916616677,0.1516847030593881,0.15611821635672865,0.15636540691861628,0.11746766646670666,0.08811541691661667,0.06124035192961408,0.04111857628474305,0.02470097980403919,0.008787922415516897,0.002791521695660868,0.0009300939812037593,0.00022839432113577285,6.406718656268747e-05,2.7874425114977005e-05,7.198560287942411e-07
0	1383950338	5000.0	0.000675	0.006	0.263451	0.01353997200559888,0.052100259948010395,0.111451349730054,0.12060883823235354,0.15174417116576686,0.16224771045790842,0.14533061387722457,0.09361999600079984,0.061129534093181365,0.038580323935212955,0.02155360927814437,0.015135772845430913,0.006479184163167367,0.0023529294141171764,0.001175244951009798,0.0008180763847230554,0.000768246350729854,0.0010505898820235952,0.0002706658668266347,3.99120175964807e-05,2.7194561087782445e-06,2.7994401119776043e-07
10	2732331064	5000.0	0.000675	0.006	0.312913	0.009494701059788042,0.062029834033193364,0.1360609078184363,0.1590758648270346,0.17766838632273546,0.15666742651469706,0.12368130373925215,0.07891557688462307,0.050465146970605876,0.02539388122375525,0.010815276944611077,0.006011717656468706,0.0027519296140771847,0.0006911817636472705,0.00023199360127974404,4.355128974205159e-05,1.319736052789442e-06
7	3579007013	5000.0	0.000675	0.006	0.388404	0.009183163367326535,0.07038944211157769,0.12169834033193361,0.17084687062587484,0.18110369926014797,0.1580250349930014,0.1189372125574885,0.07679124175164967,0.042751649670065985,0.023497780443911216,0.012293461307738453,0.007230713857228554,0.0047499300139972,0.0021829234153169365,0.00029642071585682866,2.1635672865426915e-05,4.799040191961608e-07
4	4056401930	5000.0	0.000675	0.006	0.348642	0.007951049790041992,0.031317976404719054,0.0728387522495501,0.15120883823235354,0.17165294941011797,0.1497718456308738,0.13594309138172367,0.10587318536292742,0.07662663467306538,0.0508126774645071,0.027391321735652868,0.01205754849030194,0.004159408118376325,0.0015336932613477304,0.0005784443111377725,0.00026714657068586283,1.4557088582283544e-05,8.798240351929614e-07
16	3990528095	5000.0	0.000675	0.006	0.405519	0.008208158368326335,0.050952729454109176,0.12950893821235754,0.16258524295140972,0.1679513697260548,0.16702983403319335,0.126049350129974,0.0898244351129774,0.04748514297140572,0.028449510097980402,0.013779164167166567,0.004866946610677865,0.0019304139172165568,0.0009064187162567487,0.0003300139972005599,0.00011429714057188563,2.6434713057388524e-05,1.5996800639872026e-06
3	1256898572	5000.0	0.000675	0.006	0.256379	0.009841551689662068,0.046023355328934215,0.08340527894421115,0.1467362927414517,0.1665997200559888,0.1578373925214957,0.1377752449510098,0.09512213557288542,0.05937392521495701,0.04250773845230954,0.025337732453509298,0.014439792041591681,0.006691581683663268,0.004540411917616477,0.0020939412117576485,0.0010118776244751049,0.0004777844431113777,9.574085182963407e-05,8.74625074985003e-05,1.0397920415916818e-06
9	3998175281	5000.0	0.000675	0.006	0.367792	0.003655868826234753,0.017485742851429713,0.045121055788842235,0.10826658668266347,0.1515149770045991,0.16536796640671866,0.15694397120575884,0.12102319536092782,0.08189570085982803,0.056348370325934816,0.034160287942411514,0.022356208758248352,0.01834129174165167,0.009837032593481303,0.003997960407918416,0.0018968206358728253,0.0010878224355128975,0.0004349930013997201,0.00013529294141171767,8.194361127774446e-05,4.6190761847630476e-05,7.198560287942411e-07
18	1757530215	5000.0	0.000675	0.006	0.219384	0.002632153569286143,0.02643843231353729,0.09270173965206958,0.1513131373725255,0.1626648270345931,0.13914549090181963,0.12175212957408518,0.11009326134773045,0.07228566286742652,0.05456940611877625,0.03439244151169766,0.014759528094381124,0.008623595280943811,0.004680263947210558,0.002963967206558688,0.0008482703459308139,0.00012425514897020597,1.1437712457508499e-05
17	799256672	5000.0	0.000675	0.006	0.274299	0.00013125374925014997,3.3753249350129974e-05,0.0009640471905618877,0.01416608678264347,0.06051157768446311,0.11950857828434314,0.13627998400319935,0.14860859828034392,0.12530817836432714,0.11213661267746451,0.0925125774845031,0.0804874625074985,0.05195860827834433,0.029635032993401318,0.013816836632673465,0.006270985802839432,0.004951129774045191,0.0015473705258948211,0.0008199160167966406,0.0003087382523495301,4.259148170365927e-05,7.998400319936013e-08
19	2087202926	5000.0	0.000675	0.006	0.300432	0.005942611477704459,0.016805478904219157,0.05299884023195361,0.13746834633073385,0.17922663467306538,0.17153117376524696,0.13405350929814036,0.11036560687862428,0.08250709858028395,0.054238152369526095,0.027104059188162367,0.01673649270145971,0.007736692661467707,0.0020515496900619878,0.0008445110977804439,0.00026726654669066187,0.00010965806838632274,1.231753649270146e-05
11	1836124220	5000.0	0.000675	0.006	0.455045	0.002144251149770046,0.02153249350129974,0.04044503099380124,0.06501803639272145,0.08503003399320136,0.12034073185362927,0.15949242151569687,0.16870197960407918,0.11906802639472105,0.08717796440711857,0.05250981803639272,0.03227934413117377,0.022195360927814437,0.014610197960407918,0.005970125974805039,0.0016801039792041592,0.0012348330333933214,0.0005144571085782843,5.2709458108378326e-05,2.0795840831833635e-06
2	2236717067	5000.0	0.000675	0.006	0.425665	0.0035172165566886623,0.018292301539692062,0.04875080983803239,0.10431721655668866,0.16060659868026395,0.17597892421515696,0.14931993601279744,0.12196404719056189,0.08999748050389922,0.06082243551289742,0.036369166166766644,0.01419364127174565,0.007214717056588682,0.004478264347130574,0.0030766646670665867,0.0009544491101779644,0.00014237152569486104,3.759248150369926e-06
13	2183487558	5000.0	0.000675	0.006	0.523303	0.0015427314537092582,0.03219040191961608,0.09094233153369326,0.1379619276144771,0.16908578284343131,0.1442875824835033,0.12116416716656668,0.10581699660067986,0.08338868226354729,0.05449382123575285,0.034369406118776244,0.013582043591281744,0.005908898220355929,0.0026889822035592883,0.0009456908618276344,0.0009986802639472105,0.0003938412317536493,0.00021807638472305538,1.963607278544291e-05,3.199360127974405e-07
15	3126546510	5000.0	0.000675	0.006	0.528030	0.007748050389922016,0.02856592681463707,0.07851673665266946,0.15171521695660867,0.18805498900219955,0.19479304139172166,0.14685622875424914,0.0872631073785243,0.05122687462507498,0.03440079984003199,0.01830525894821036,0.00840627874425115,0.003026754649070186,0.001019636072785443,8.990201959608079e-05,9.758048390321935e-06,1.4397120575884822e-06
