sim_id	seed	popsize	selcoef	mutrate	velocity	profile
19	3255900214	5000.0	0.0024016	0.006	0.039791	0.07003395320935812,0.1415984403119376,0.24023235352929415,0.236150449910018,0.1666625074985003,0.08468482303539292,0.0390505898820236,0.013373605278944212,0.005641871625674865,0.0019054589082183563,0.0005197760447910418,0.00013929214157168567,6.758648270345931e-06,1.199760047990402e-07
13	1390372904	5000.0	0.0024016	0.006	0.078685	0.0034746650669866025,0.09750481903619276,0.2203973605278944,0.2572997800439912,0.20226634673065386,0.12667382523495302,0.05642319536092782,0.02415392921415717,0.009111897620475904,0.002126894621075785,0.0005184563087382523,4.479104179164167e-05,3.279344131173765e-06,7.598480303939212e-07
18	3677765685	5000.0	0.0024016	0.006	0.097602	0.04889154169166167,0.216852549490102,0.26197952409518094,0.2167396120775845,0.1375468106378724,0.0711760447910418,0.030517096580683863,0.011551049790041991,0.0035285342931413717,0.0010363127374525096,0.00017624475104979003,3.999200159968006e-06,6.798640271945611e-07
8	3873353743	5000.0	0.0024016	0.006	0.136172	0.012144531093781243,0.07966890621875625,0.21002995400919816,0.2576095980803839,0.21651113777244552,0.12735368926214757,0.0607375724855029,0.023842191561687664,0.007615796840631873,0.003148410317936413,0.0008744651069786043,0.0003627274545090982,8.402319536092781e-05,1.5556888622275544e-05,1.4397120575884822e-06
0	1943705601	5000.0	0.0024016	0.006	0.149324	0.01733405318936213,0.09772005598880223,0.21922327534493102,0.2645648470305939,0.20149686062787442,0.11430141971605678,0.05300679864027195,0.023782563487302538,0.006682263547290542,0.0014349530093981204,0.00034173165366926613,9.662067586482703e-05,1.3717256548690262e-05,8.398320335932813e-07
4	2878543884	5000.0	0.0024016	0.006	0.062767	0.07191757648470307,0.22390753849230155,0.2683572085582883,0.20915344931013796,0.1229364127174565,0.05860763847230554,0.028553849230153968,0.01013129374125175,0.0040923015396920615,0.0018446710657868425,0.0004125974805038992,6.798640271945611e-05,1.6916616676664667e-05,5.598880223955209e-07
7	350371856	5000.0	0.0024016	0.006	0.059755	0.062421635672865426,0.20681863627274544,0.270203799240152,0.21979656068786244,0.1327348130373925,0.06438492301539692,0.029251909618076385,0.011033873225354929,0.0028804239152169565,0.0004057988402319536,6.530693861227754e-05,2.319536092781444e-06
10	1602539543	5000.0	0.0024016	0.006	0.148065	0.042906978604279146,0.16520535892821436,0.23917844431113777,0.23020727854429116,0.16681311737652468,0.09331133773245351,0.04300611877624475,0.01324375124975005,0.004613037392521496,0.0011055388922215556,0.0003372925414917017,6.578684263147371e-05,5.91881623675265e-06,3.9992001599680065e-08
3	116834315	5000.0	0.0024016	0.006	0.046514	0.09866866626674665,0.19898152369526095,0.24787834433113376,0.20543663267346532,0.13363303339332133,0.06921131773645271,0.03128074385122975,0.009948650269946012,0.003992081583683263,0.0008521095780843831,0.00010809838032393521,8.398320335932813e-06,3.9992001599680065e-07
15	2158635052	5000.0	0.0024016	0.006	0.057965	0.04023635272945411,0.18810433913217356,0.23618980203959208,0.22482667466506698,0.15774085182963407,0.09224051189762048,0.04085214957008598,0.013937932413517297,0.0038024395120975804,0.0014915816836632673,0.0004755848830233953,5.9148170365926814e-05,4.259148170365927e-05,3.9992001599680065e-08
12	2951100455	5000.0	0.0024016	0.006	0.128130	0.03649118176364727,0.19057664467106578,0.27287254549090184,0.23749534093181363,0.14414753049390122,0.06792341531693662,0.03086002799440112,0.01378112377524495,0.0037672865426914615,0.0015640071985602879,0.000475504899020196,4.319136172765447e-05,2.1995600879824035e-06
14	3804026919	5000.0	0.0024016	0.006	0.062105	0.09159756048790242,0.1963119776044791,0.2529827234553089,0.2062762647470506,0.1320003599280144,0.07236328734253149,0.03017380523895221,0.012896380723855228,0.0038460707858428314,0.000988242351529694,0.00042155568886222757,0.00013033393321335734,1.1317736452709458e-05,1.199760047990402e-07
5	4235620364	5000.0	0.0024016	0.006	-0.000651	0.001520495900819836,0.11752729454109179,0.22687846430713857,0.24219256148770246,0.19993001399720056,0.11747110577884423,0.05510417916416717,0.027078344331133774,0.008992041591681663,0.0023285742851429712,0.0007607678464307139,0.0001874025194961008,2.515496900619876e-05,3.1593681263747252e-06,4.399120175964807e-07
11	3142789153	5000.0	0.0024016	0.006	0.056614	0.08840771845630874,0.21408054389122175,0.251903899220156,0.20925874825034993,0.1316994201159768,0.06131889622075585,0.029900419916016798,0.009969686062787442,0.00270621875624875,0.0006130373925214958,0.00010425914817036593,3.6272745450909816e-05,8.798240351929614e-07
9	1926240276	5000.0	0.0024016	0.006	0.136584	0.05958196360727854,0.20348590281943613,0.27216004799040194,0.22799524095180965,0.13549786042791442,0.06536392721455708,0.02438484303139372,0.007807718456308738,0.003124015196960608,0.0005198160367926415,6.522695460907819e-05,1.1397720455908818e-05,2.039592081583683e-06
16	2300155951	5000.0	0.0024016	0.006	0.117673	0.10112689462107578,0.22240695860827833,0.254774325134973,0.188124375124975,0.12061763647270546,0.067499700059988,0.030480983803239353,0.010643151369726055,0.0034483903219356127,0.0007814437112577485,9.422115576884623e-05,1.919616076784643e-06
2	1420339210	5000.0	0.0024016	0.006	0.091429	0.07812661467706458,0.18622079584083184,0.2582092381523695,0.2248355528894221,0.14041451709658068,0.06695340931813637,0.02946642671465707,0.010981923615276945,0.0034666666666666665,0.001125734853029394,0.00018948210357928413,9.558088382323535e-06,7.998400319936013e-08
6	2054451215	5000.0	0.0024016	0.006	0.027123	0.10493069386122776,0.2222121175764847,0.2504525094981004,0.21091877624475106,0.12442347530493901,0.052992881423715256,0.023192121575684864,0.008077264547090582,0.0020858228354329136,0.0005054589082183563,0.00013297340531893623,7.486502699460108e-05,1.0397920415916818e-06
1	2219429893	5000.0	0.0024016	0.006	0.115467	0.05758028394321136,0.20276684663067387,0.2680122375524895,0.2226629874025195,0.13324339132173565,0.07506942611477704,0.029495980803839233,0.00829878024395121,0.0022066786642671466,0.0005668066386722656,8.546290741851629e-05,7.878424315136973e-06,3.239352129574085e-06
17	3701923890	5000.0	0.0024016	0.006	0.117521	0.03409918016396721,0.1565377724455109,0.26510601879624074,0.23693281343731254,0.16408514297140572,0.0900263947210558,0.03689870025994801,0.012359488102379523,0.003389002199560088,0.00043251349730053987,0.0001280143971205759,4.359128174365127e-06,5.99880023995201e-07
23	3774650454	5000.0	0.0024016	0.006	0.036434	0.10081455708858228,0.2289987202559488,0.2473006598680264,0.2023762447510498,0.12534573085382925,0.06142191561687663,0.02261499700059988,0.006901739652069586,0.0027402119576084784,0.000997880423915217,0.00031781643671265747,9.614077184563088e-05,1.811637672465507e-05,5.514897020595881e-05,1.199760047990402e-07
25	1273536613	5000.0	0.0024016	0.006	0.145695	0.06674861027794442,0.22450649870025996,0.28885758848230353,0.20767018596280745,0.12497124575084984,0.05611549690061988,0.021265906818636274,0.006912977404519096,0.0022537092581483703,0.000645750849830034,5.102979404119176e-05,9.998000399920016e-07
27	1978919018	5000.0	0.0024016	0.006	0.040050	0.11280467906418716,0.2243127374525095,0.24979312137572485,0.19099620075984802,0.12137732453509298,0.06432421515696861,0.025605998800239952,0.008325374925014997,0.0020422315536892622,0.0003383323335332933,7.886422715456909e-05,9.198160367926415e-07
26	3703681127	5000.0	0.0024016	0.006	0.101791	0.029029554089182164,0.19569006198760247,0.26120091981603677,0.2274489102179564,0.15600375924815038,0.08202947410517897,0.03017724455108978,0.012448110377924416,0.0045806838632273545,0.0009982003599280143,0.0003502899420115977,4.2431513697260545e-05,2.7994401119776043e-07,7.998400319936013e-08
33	2991956108	5000.0	0.0024016	0.006	-0.005653	0.0038137972405518895,0.14375172965406918,0.24058192361527694,0.2520859828034393,0.1747235352929414,0.10627798440311938,0.050296820635872826,0.01811013797240552,0.0075480903819236155,0.002257108578284343,0.0004901819636072785,5.486902619476105e-05,7.518496300739852e-06,3.199360127974405e-07
29	2369958006	5000.0	0.0024016	0.006	0.058632	0.012417716456708658,0.1504127574485103,0.23853065386922614,0.24023475304939013,0.17180415916816635,0.1027377324535093,0.05176420715856828,0.021749290141971606,0.008019156168766247,0.001841511697660468,0.00045686862627474504,3.087382523495301e-05,2.7994401119776043e-07,3.9992001599680065e-08
28	1094115434	5000.0	0.0024016	0.006	0.151936	0.04750169966006799,0.2009250549890022,0.25384095180963806,0.22674457108578283,0.14426078784243151,0.07575640871825635,0.03332945410917816,0.011572445510897821,0.004959888022395521,0.0008355128974205159,0.00020015996800639872,6.606678664267147e-05,6.958608278344331e-06,3.9992001599680065e-08
