sim_id	seed	popsize	selcoef	mutrate	velocity	profile
3	1720545297	5000.0	0.00081019	0.006	0.180798	0.01880139972005599,0.09761639672065586,0.17779108178364328,0.1853505298940212,0.16673353329334134,0.14046738652269547,0.10003199360127975,0.05447034593081384,0.02862999400119976,0.015840551889622075,0.009705658868226354,0.0035159368126374724,0.000813877224555089,0.0001885622875424915,3.595280943811238e-05,6.798640271945611e-06
6	1906231317	5000.0	0.00081019	0.006	0.176065	0.0076039192161567685,0.028430313937212556,0.061166766646670666,0.11325958808238352,0.13947818436312737,0.15650917816436713,0.16114293141371724,0.125902699460108,0.08206558688262347,0.05912933413317337,0.03136052789442111,0.01829506098780244,0.008582003599280144,0.003365406918616277,0.002442631473705259,0.0009408518296340732,0.00028554289142171564,3.767246550689862e-05,1.6796640671865626e-06,1.199760047990402e-07
5	1394780175	5000.0	0.00081019	0.006	0.239708	0.0092123975204959,0.04750593881223755,0.07925206958608279,0.13060903819236153,0.165475424915017,0.16764595080983805,0.15235532893421316,0.09919940011997601,0.06368078384323135,0.039205318936212756,0.023562367526494703,0.013850869826034793,0.005725974805038992,0.002048590281943611,0.00030981803639272147,0.000340371925614877,1.983603279344131e-05,5.198960207958409e-07
15	1756534842	5000.0	0.00081019	0.006	0.276154	0.0025863227354529094,0.025702779444111177,0.08168106378724255,0.14249374125174966,0.16786742651469705,0.15283043391321735,0.1298255548890222,0.0949762447510498,0.07881027794441112,0.05202151569686063,0.031937772445510895,0.01875352929414117,0.00833613277344531,0.007224275144971006,0.003302899420115977,0.001260507898420316,0.00030333933213357327,8.546290741851629e-05,7.198560287942411e-07
13	1831299121	5000.0	0.00081019	0.006	0.443216	0.004564807038592282,0.02041587682463507,0.05454681063787242,0.12587142571485702,0.1950382323535293,0.17164859028194362,0.14341679664067186,0.11138940211957608,0.07057764447110577,0.048617756448710255,0.030980243951209758,0.013356768646270745,0.006341691661667667,0.0019904419116176767,0.0005840831833633273,0.0004120375924815037,0.00018268346330733854,6.35872825434913e-05,1.1197760447910417e-06
16	3990089787	5000.0	0.00081019	0.006	0.237894	0.014828954209158168,0.09103403319336133,0.14366482703459307,0.1774757448510298,0.15773113377324535,0.14493873225354928,0.10109850029994001,0.07072849430113977,0.0482993401319736,0.02561371725654869,0.013931933613277344,0.006772965406918617,0.0027344131173765245,0.0009547690461907619,0.00011649670065986803,7.206558688262348e-05,3.879224155168966e-06
9	2500804642	5000.0	0.00081019	0.006	0.264426	0.01657896420715857,0.07139664067186563,0.1334628674265147,0.1677627274545091,0.15871169766046792,0.14642855428914217,0.10673929214157168,0.08175776844631073,0.05347370525894821,0.02902987402519496,0.016900259948010397,0.01236384723055389,0.0037946810637872427,0.0014218356328734253,0.00016696660667866426,1.0077984403119377e-05,2.399520095980804e-07
17	1872214076	5000.0	0.00081019	0.006	0.425482	0.0030492301539692063,0.03279620075984803,0.08411805638872226,0.12420063987202559,0.19046618676264748,0.17979428114377125,0.14448422315536893,0.10665234953009398,0.06024595080983803,0.03286010797840432,0.01827626474705059,0.010986162767446512,0.006532573485302939,0.003984803039392122,0.001216756648670266,0.0003209358128374325,1.4917016596680664e-05,3.5992801439712056e-07
7	2072467478	5000.0	0.00081019	0.006	0.412883	0.0032227154569086183,0.00908262347530494,0.033118376324735056,0.105800399920016,0.16213021395720856,0.18137748450309937,0.15454649070185963,0.11726182763447311,0.09403439312137572,0.06368542291541691,0.039109538092381525,0.018529654069186163,0.010737092581483703,0.005434353129374125,0.001378484303139372,0.000495380923815237,4.7750449910017995e-05,7.718456308738253e-06,7.998400319936013e-08
14	233340982	5000.0	0.00081019	0.006	0.385655	0.002761127774445111,0.008554609078184363,0.03854685062987403,0.09743535292941412,0.17185490901819636,0.17474529094181163,0.1610861027794441,0.1483747650469906,0.09202111577684463,0.054966926614677065,0.02952641471705659,0.012955688862227555,0.004792041591681664,0.0015886422715456908,0.00046874625074985006,0.00025446910617876425,5.8228354329134175e-05,8.718256348730255e-06
1	474548239	5000.0	0.00081019	0.006	0.293147	0.008416996600679865,0.046460587882423514,0.11745166966606678,0.16810461907618476,0.1543868426314737,0.16184655068986203,0.13415480903819235,0.09010193961207759,0.05478836232753449,0.030066986602679466,0.01710101979604079,0.010622075584883024,0.004288582283543291,0.001430633873225355,0.00044159168166366727,0.00019108178364327135,0.00012753449310137972,1.767646470705859e-05,4.399120175964807e-07
18	1484900417	5000.0	0.00081019	0.006	0.276344	0.013170325934813038,0.059036552689462105,0.12135724855028994,0.1671986802639472,0.17552801439712057,0.14449206158768246,0.12035980803839232,0.08426962607478504,0.05218024395120976,0.03169386122775445,0.014084383123375325,0.007697820435912817,0.006226874625074985,0.002093101379724055,0.0004988202359528095,8.662267546490701e-05,2.50749850029994e-05,8.798240351929614e-07
19	364042308	5000.0	0.00081019	0.006	0.334520	0.007989082183563288,0.0447498100379924,0.09426718656268747,0.13751045790841832,0.15850505898820236,0.1530757048590282,0.12467426514697061,0.09314869026194761,0.06585478904219157,0.04693437312537493,0.030990561887622475,0.022583403319336132,0.010374885022995401,0.006507818436312737,0.002150249950009998,0.0004362727454509098,0.00020539892021595682,4.147170565886823e-05,3.199360127974405e-07,1.9996000799840033e-07
