sim_id	seed	popsize	selcoef	mutrate	velocity	profile
11	2318358586	5000.0	0.001	0.0001415	0.807269	0.6744155568886223,0.3079353729254149,0.01761411717656469,3.495300939812037e-05
19	2103441484	5000.0	0.001	0.0001415	-0.205660	0.806515576884623,0.18241927614477105,0.010944211157768446,0.00012089582083583283,3.9992001599680065e-08
4	1414531104	5000.0	0.001	0.0001415	-0.085355	0.8275291741651669,0.1598858628274345,0.012493901219756048,9.106178764247151e-05
0	3931529224	5000.0	0.001	0.0001415	0.399016	0.9055388922215557,0.08673649270145971,0.007310617876424715,0.0004139572085582883,3.9992001599680065e-08
2	556003346	5000.0	0.001	0.0001415	-0.387276	0.8215128174365127,0.1757354929014197,0.0027402119576084784,1.1477704459108178e-05
16	3893370954	5000.0	0.001	0.0001415	-0.103824	0.9045420115976804,0.0823864827034593,0.012884103179364127,0.00018684263147370525,5.598880223955209e-07
12	2140948539	5000.0	0.001	0.0001415	-0.201921	0.9062369926014797,0.08814541091781644,0.005609558088382324,8.038392321535693e-06
10	1934516271	5000.0	0.001	0.0001415	0.073575	0.91034625074985,0.0887750049990002,0.0008785442911417717,1.9996000799840033e-07
3	1718079513	5000.0	0.001	0.0001415	0.349273	0.8025158568286342,0.17141671665666866,0.02601979604079184,4.763047390521896e-05
17	151707723	5000.0	0.001	0.0001415	0.288304	0.7815847630473906,0.20224343131373726,0.01604007198560288,0.00013165366926614678,7.998400319936013e-08
9	2049077295	5000.0	0.001	0.0001415	-0.224617	0.8739389722055589,0.10639572085582884,0.018442791441711657,0.0012224755048990202,3.9992001599680065e-08
18	2772686924	5000.0	0.001	0.0001415	0.065577	0.8483286142771446,0.149050549890022,0.002619356128774245,1.4797040591881624e-06
1	927150092	5000.0	0.001	0.0001415	-0.092390	0.8238259548090382,0.17361531693661267,0.0025507698460307936,7.958408318336332e-06
7	338700334	5000.0	0.001	0.0001415	0.192319	0.9249091381723655,0.0716741451709658,0.0034124375124975005,4.079184163167366e-06,1.9996000799840033e-07
5	310892580	5000.0	0.001	0.0001415	-0.245369	0.8093034193161368,0.1870237152569486,0.0036698260347930414,3.039392121575685e-06
8	2238459951	5000.0	0.001	0.0001415	-0.487935	0.7455184163167367,0.24170209958008398,0.012755968806238752,2.3515296940611877e-05
6	1544681512	5000.0	0.001	0.0001415	-0.388834	0.8629132573485303,0.10796444711057789,0.029037152569486104,8.510297940411918e-05,3.9992001599680065e-08
14	342212671	5000.0	0.001	0.0001415	0.180054	0.8976621475704859,0.09873157368526295,0.003603999200159968,2.279544091181764e-06
13	3631667260	5000.0	0.001	0.0001415	-0.100879	0.7281684063187362,0.2422476304739052,0.029429074185162968,0.0001548890221955609
15	1437403206	5000.0	0.001	0.0001415	-0.514611	0.7170159168166367,0.26995724855028996,0.008514017196560688,0.004506858628274345,5.958808238352329e-06
22	3749558358	5000.0	0.001	0.0001415	0.198780	0.8753804039192161,0.11978400319936013,0.003706098780243951,0.001120895820835833,8.598280343931213e-06
28	2537412723	5000.0	0.001	0.0001415	-0.127395	0.9364442711457709,0.054575884823035395,0.00893005398920216,4.979004199160168e-05
36	3128735919	5000.0	0.001	0.0001415	0.056578	0.8965385322935413,0.09744443111377725,0.005954489102179564,6.254749050189962e-05
21	1846112341	5000.0	0.001	0.0001415	0.380054	0.8162339132173565,0.15481843631273745,0.028350689862027594,0.0005949210157968406,2.039592081583683e-06
27	2242553970	5000.0	0.001	0.0001415	0.070052	0.9282779444111178,0.07126610677864427,0.000455748850229954,1.9996000799840033e-07
20	3405142097	5000.0	0.001	0.0001415	-0.149679	0.7275694461107779,0.2681490101979604,0.0042764247150569885,5.118976204759048e-06
34	1553000608	5000.0	0.001	0.0001415	-0.056378	0.8084252349530094,0.18328482303539292,0.0069710057988402315,0.0013187762447510497,1.5996800639872026e-07
23	4073293912	5000.0	0.001	0.0001415	-0.203405	0.9217051389722055,0.07526994601079784,0.003011357728454309,1.3557288542291542e-05
35	2338928803	5000.0	0.001	0.0001415	-0.065007	0.9153474105178965,0.07753525294941012,0.0071114977004599084,5.838832233553289e-06
31	3362470027	5000.0	0.001	0.0001415	-0.368659	0.7228835032993401,0.26777040591881623,0.009324135172965407,2.1955608878224355e-05
26	665251945	5000.0	0.001	0.0001415	0.235894	0.882109298140372,0.11644123175364927,0.001448510297940412,9.598080383923216e-07
24	2050252889	5000.0	0.001	0.0001415	0.137677	0.8767003399320136,0.1186875024995001,0.0045902819436112775,2.1875624875024994e-05
32	728322196	5000.0	0.001	0.0001415	0.303149	0.8791826834633073,0.11817860427914417,0.002635232953409318,3.4793041391721655e-06
30	3005184136	5000.0	0.001	0.0001415	-0.034036	0.9238354729054189,0.06842919416116777,0.007569486102779444,0.00016580683863227355,3.9992001599680065e-08
38	494467254	5000.0	0.001	0.0001415	-0.388121	0.8796880623875225,0.10856992601479704,0.0040577084583083385,0.007297700459908019,0.0003855228954209158,1.0797840431913617e-06
37	71985329	5000.0	0.001	0.0001415	0.266090	0.8684083183363327,0.12936772645470906,0.0022231953609278144,7.598480303939212e-07
25	3763972190	5000.0	0.001	0.0001415	-0.136137	0.8394611077784443,0.12424431113777244,0.035863387322535495,0.0004310337932413517,1.5996800639872026e-07
29	2370887807	5000.0	0.001	0.0001415	0.020385	0.8835716056788643,0.11378748250349931,0.00263503299340132,5.838832233553289e-06,3.9992001599680065e-08
33	4181227677	5000.0	0.001	0.0001415	-0.249216	0.8547449310137972,0.14252877424515098,0.002716136772645471,1.0157968406318736e-05
39	2496331959	5000.0	0.001	0.0001415	-0.912490	0.7880993801239752,0.17601783643271346,0.03543839232153569,0.0004443511297740452,3.9992001599680065e-08
42	2288687318	5000.0	0.001	0.0001415	-0.238571	0.9214360327934413,0.07692133573285342,0.0016412717456508697,1.3597280543891223e-06
41	1950544081	5000.0	0.001	0.0001415	0.121023	0.8903535692861427,0.10520687862427515,0.0044332333533293345,6.3187362527494505e-06
43	1565722838	5000.0	0.001	0.0001415	0.461248	0.9263493301339732,0.029696660667866425,0.043384643071385724,0.0005668466306738652,2.519496100779844e-06
46	2586339551	5000.0	0.001	0.0001415	-0.167379	0.883501899620076,0.10503967206558688,0.011386362727454509,7.206558688262348e-05
44	2801119452	5000.0	0.001	0.0001415	1.446594	0.5868321935612878,0.3591911217756449,0.0520743451309738,0.001900099980003999,2.2395520895820834e-06
45	2331945180	5000.0	0.001	0.0001415	-0.190856	0.8159770845830834,0.16214253149370125,0.02180387922415517,7.650469906018796e-05
50	598309106	5000.0	0.001	0.0001415	-0.054957	0.9280183163367327,0.07090309938012397,0.0010784243151369726,1.5996800639872026e-07
40	1236041933	5000.0	0.001	0.0001415	-0.119681	0.9346783443311337,0.056364087182563485,0.008552209558088383,0.0004044391121775645,9.198160367926415e-07
49	2107169003	5000.0	0.001	0.0001415	0.040836	0.9531218956208758,0.046256668666266744,0.0006213957208558289,3.9992001599680065e-08
48	479744232	5000.0	0.001	0.0001415	-0.020612	0.9398067186562687,0.058454309138172365,0.0017369326134773046,2.039592081583683e-06
53	3188388105	5000.0	0.001	0.0001415	-0.182781	0.9312984203159368,0.06505682863427314,0.002033993201359728,0.0016002799440111978,1.0477904419116177e-05
51	1074499831	5000.0	0.001	0.0001415	-0.650020	0.7773198960207959,0.21677904419116176,0.005846430713857228,5.4629074185162965e-05
47	2804453602	5000.0	0.001	0.0001415	-0.472355	0.7043987202559489,0.2675625674865027,0.027957648470305938,8.094381123775244e-05,1.199760047990402e-07
