sim_id	seed	popsize	selcoef	mutrate	velocity	profile
2	1115625483	5000.0	0.000345655	0.006	0.536363	0.0023230553889222157,0.011102699460107978,0.044660707858428315,0.08348474305138973,0.10220295940811838,0.12082171565686863,0.14857920415916817,0.1286507098580284,0.10741823635272946,0.09400743851229754,0.06584743051389721,0.04015224955008998,0.025433113377324536,0.01572745450909818,0.0065588482303539294,0.002034873025394921,0.0005578484303139373,0.00039472105578884225,3.5192961407718455e-05,6.798640271945611e-06
16	104876067	5000.0	0.000345655	0.006	0.611922	0.003581643671265747,0.010735812837432513,0.01976868626274745,0.030672905418916218,0.04560895820835833,0.08374541091781644,0.12921471705658868,0.16520607878424315,0.15529146170765848,0.11333913217356528,0.0801132173565287,0.05751089782043591,0.03802731453709258,0.025035832833433313,0.014875984803039392,0.0077301739652069585,0.006673985202959408,0.0036639472105578883,0.001163887222555489,0.0004567886422715457,0.0013772845430913816,0.0009693661267746451,0.0010563887222555489,0.002085782843431314,0.0016463907218556288,0.0001823635272945411,0.00011097780443911218,7.04259148170366e-05,2.535492901419716e-05,5.818836232753449e-05,6.39872025594881e-07
4	1275326481	5000.0	0.000345655	0.006	0.583820	0.003110097980403919,0.014406918616276744,0.03303183363327335,0.07008814237152569,0.1255493301339732,0.17093269346130774,0.17527218556288743,0.15527186562687462,0.10491897620475905,0.0656988202359528,0.035139492101579684,0.019329414117176563,0.010734973005398921,0.005173525294941012,0.004166446710657868,0.002272985402919416,0.003340251949610078,0.0012621875624875024,0.00017400519896020795,9.750049990001999e-05,2.8074385122975403e-05,2.7994401119776043e-07
6	3836874776	5000.0	0.000345655	0.006	0.646965	0.0005333333333333334,0.004743211357728454,0.012805638872225555,0.03858412317536493,0.07550221955608878,0.12784407118576285,0.1621127774445111,0.16594425114977004,0.14452585482903418,0.10369638072385523,0.06590285942811437,0.04963631273745251,0.025323255348930214,0.013278064387122576,0.0062380323935212955,0.002378644271145771,0.0005414117176564688,0.00014113177364527093,0.00016356728654269147,6.274745050989802e-05,3.8352329534093184e-05,3.719256148770246e-06,3.9992001599680065e-08
19	3080249385	5000.0	0.000345655	0.006	0.285788	0.007083623275344931,0.0341624475104979,0.07719888022395521,0.08722367526494701,0.1113882023595281,0.115250549890022,0.12110041991601679,0.12013009398120376,0.09448470305938812,0.07616040791841631,0.060535772845430914,0.04042119576084783,0.029954769046190762,0.014624475104979004,0.006085622875424915,0.0029732853429314137,0.0007602879424115176,0.0004376724655068986,2.2995400919816036e-05,9.198160367926415e-07
10	1860896796	5000.0	0.000345655	0.006	0.484202	0.0011462907418516297,0.009130693861227755,0.03609586082783443,0.0867120175964807,0.10534417116576685,0.11167518496300739,0.1087112977404519,0.10106842631473706,0.08888362327534494,0.07234389122175565,0.07589342131573686,0.06491853629274145,0.04804479104179164,0.0378626274745051,0.02134525094981004,0.013105938812237553,0.00863875224955009,0.0038257148570285944,0.003649870025994801,0.0010912217556488702,0.0004510697860427914,5.022995400919816e-05,1.0997800439912018e-05,1.199760047990402e-07
14	1561108513	5000.0	0.000345655	0.006	0.671829	0.004501899620075985,0.017647830433913218,0.046813957208558285,0.09104747050589881,0.11089394121175765,0.14468306338732254,0.14774649070185963,0.13054369126174764,0.10704491101779644,0.07947190561887622,0.048132893421315735,0.03158336332733453,0.01855884823035393,0.00635500899820036,0.004370325934813037,0.005668586282743452,0.0021756848630273946,0.00165998800239952,0.00034481103779244153,0.0005622075584883024,0.00015268946210757848,3.819236152769446e-05,2.2395520895820834e-06
0	1775411201	5000.0	0.000345655	0.006	0.381785	0.005135612877424515,0.018801679664067185,0.022824475104979005,0.030833353329334134,0.06865738852229554,0.0977630873825235,0.1108753849230154,0.11825702859428114,0.1078500299940012,0.09481383723255349,0.08671425714857028,0.07959528094381124,0.06585190961807638,0.03934229154169166,0.024100419916016795,0.013789122175564886,0.007158568286342731,0.0038959408118376324,0.0026421515696860628,0.0008073585282943411,0.0002499500099980004,2.7714457108578283e-05,2.7594481103779245e-06,1.5196960607878424e-06,8.878224355128975e-06
1	786620423	5000.0	0.000345655	0.006	0.472985	0.002124775044991002,0.009434473105378925,0.03716120775844831,0.07331429714057189,0.10625926814637073,0.11569642071585683,0.1276881823635273,0.1331611277744451,0.10956720655868826,0.0861619676064787,0.06984299140171965,0.05373617276544691,0.038482903419316136,0.019505098980203958,0.009647470505898821,0.004000159968006399,0.0023784843031393723,0.0009940811837632474,0.0007180963807238552,0.0001169366126774645,8.558288342331533e-06,1.199760047990402e-07
8	3302047769	5000.0	0.000345655	0.006	0.547702	0.0006448710257948411,0.002461467706458708,0.004739852029594081,0.01203003399320136,0.04171137772445511,0.08798160367926415,0.11981563687262548,0.14221387722455509,0.13720535892821437,0.12543431313737252,0.09734673065386923,0.07258820235952809,0.05657868426314737,0.036183083383323336,0.02671633673265347,0.014612797440511898,0.009317736452709459,0.005951089782043591,0.0035360527894421115,0.0012273945210957808,0.0010290741851629675,0.0005138572285542892,0.00015792841431713658,2.639472105578884e-06
18	565643304	5000.0	0.000345655	0.006	0.633734	0.0007604479104179164,0.0030509498100379923,0.016260187962407517,0.04000603879224155,0.12091001799640072,0.17936332733453308,0.17864039192161568,0.14538208358328333,0.09995172965406919,0.07081031793641272,0.04431201759648071,0.03551037792441512,0.029140731853629274,0.01732781443711258,0.010043831233753249,0.005752929414117177,0.002004119176164767,0.0006426714657068586,0.00012345530893821235,6.518696260747851e-06,3.9992001599680065e-08
17	1866590243	5000.0	0.000345655	0.006	0.571470	0.0007620875824835033,0.005838512297540492,0.022766526694661067,0.058300859828034395,0.10560247950409918,0.13346498700259948,0.14150929814037191,0.14179012197560487,0.12982139572085583,0.0895998400319936,0.058502899420115974,0.04230397920415917,0.02639876024795041,0.01854521095780844,0.010087262547490502,0.006618956208758248,0.005177204559088182,0.0020427914417116577,0.00072125574885023,0.00014373125374925015,1.839632073585283e-06
13	2309439517	5000.0	0.000345655	0.006	0.442526	0.0052060387922415515,0.02844515096980604,0.07444123175364926,0.09968618276344732,0.13196536692661467,0.15496752649470105,0.12680935812837432,0.10089814037192561,0.09173141371725654,0.06963535292941411,0.048435392921415715,0.028096980603879225,0.020201079784043192,0.010965726854629074,0.004777004599080184,0.0019390121975604879,0.0013949610077984404,0.00035124975004999,4.8310337932413514e-05,4.519096180763847e-06
3	1059917840	5000.0	0.000345655	0.006	0.686014	0.003093101379724055,0.016923255348930213,0.05456360727854429,0.09698336332733454,0.12865998800239953,0.13574209158168365,0.1566349930013997,0.13411485702859427,0.11152133573285343,0.07655716856628675,0.03981859628074385,0.019969206158768245,0.013074425114977004,0.006824355128974205,0.0025255748850229955,0.0009775244951009798,0.0010470305938812237,0.0007925214957008598,0.00016756648670265947,9.358128374325134e-06,7.998400319936013e-08
7	632082457	5000.0	0.000345655	0.006	0.425859	0.002014117176564687,0.016171765646870624,0.0467119376124775,0.09584343131373725,0.1443622075584883,0.16265666866626674,0.13377880423915217,0.11716752649470107,0.09878096380723855,0.06938544291141771,0.048543491301739655,0.030602639472105578,0.01796964607078584,0.008525654869026195,0.00452257548490302,0.002346010797840432,0.00041179764047190564,0.00010357928414317136,8.290341931613677e-05,1.867626474705059e-05,1.5996800639872026e-07
12	3962189854	5000.0	0.000345655	0.006	0.453927	0.0020997000599880023,0.02100107978404319,0.057962287542491504,0.09156520695860827,0.12694757048590283,0.1383002599480104,0.13578340331933614,0.11579096180763847,0.09818520295940812,0.07462107578484303,0.053621875624875026,0.0394877024595081,0.023125734853029396,0.01167994401119776,0.004630873825234953,0.002007718456308738,0.0011269346130773844,0.0010976604679064188,0.0006630273945210958,0.00021871625674865026,7.506498700259948e-05,7.998400319936012e-06
5	1135425554	5000.0	0.000345655	0.006	0.546845	0.0007603279344131174,0.0025675264947010597,0.00501367726454709,0.014521655668866226,0.03231965606878624,0.06289510097980404,0.1256371925614877,0.17017060587882424,0.16122559488102378,0.12495224955008999,0.09498236352729454,0.0740117176564687,0.05200191961607679,0.03308010397920416,0.024161767646470707,0.014463947210557888,0.004622795440911817,0.0021128174365126974,0.00045746850629874023,4.047190561887622e-05,1.0397920415916818e-06
