sim_id	seed	popsize	selcoef	mutrate	velocity	profile
6	4231288863	5000.0	0.001	0.000115	-0.030415	0.9309283343331334,0.06272913417316536,0.006330653869226155,1.1877624475104978e-05
9	2645229601	5000.0	0.001	0.000115	0.030721	0.9259210157968406,0.06269522095580884,0.01117864427114577,0.00020435912817436512,7.598480303939212e-07
2	2919647247	5000.0	0.001	0.000115	0.330143	0.8751917216556688,0.1005490901819636,0.013189442111577684,0.010985642871425715,8.410317936412718e-05
18	1283301433	5000.0	0.001	0.000115	-0.097593	0.833920375924815,0.15799496100779845,0.008061787642471506,2.2875424915016998e-05
14	2406996013	5000.0	0.001	0.000115	-0.290835	0.9268527094581084,0.0719510097980404,0.001194121175764847,2.1595680863827235e-06
7	619280416	5000.0	0.001	0.000115	-0.193116	0.7635033793241351,0.22356112777444512,0.012922615476904618,1.287742451509698e-05
16	4214986803	5000.0	0.001	0.000115	0.283417	0.8040425114977005,0.18001043791241753,0.015916416716656667,3.063387322535493e-05
10	904003618	5000.0	0.001	0.000115	-0.339161	0.8673703659268146,0.1269140971805639,0.005406998600279944,0.000308498300339932,3.9992001599680065e-08
1	1035141126	5000.0	0.001	0.000115	-0.058436	0.9114060787842432,0.0824373525294941,0.005999080183963207,0.0001574885022995401
0	4122271750	5000.0	0.001	0.000115	-0.429217	0.7491112177564487,0.24719500099980005,0.0036843431313737253,9.438112377524495e-06
5	2560112668	5000.0	0.001	0.000115	0.851535	0.7487922415516897,0.23311569686062789,0.01795528894221156,0.00013673265346930615,3.9992001599680065e-08
8	2270933025	5000.0	0.001	0.000115	-0.274149	0.9017410917816436,0.0927858828234353,0.005301859628074385,0.00017116576684663066
3	3906867222	5000.0	0.001	0.000115	-0.136618	0.8834047190561888,0.11554521095780844,0.001049870025994801,1.9996000799840033e-07
11	767490081	5000.0	0.001	0.000115	0.050839	0.8949533293341332,0.09922195560887823,0.005770125974805039,5.458908218356329e-05
17	3772229687	5000.0	0.001	0.000115	0.036130	0.971625274945011,0.02817376524695061,0.0001773245350929814,2.363527294541092e-05
4	4000999448	5000.0	0.001	0.000115	0.141605	0.930997400519896,0.05996552689462108,0.009000239952009598,3.683263347330534e-05
13	3666337832	5000.0	0.001	0.000115	-0.061647	0.9254147570485903,0.07271697660467906,0.0018671865626874624,1.0797840431913617e-06
19	336023609	5000.0	0.001	0.000115	0.106288	0.7795995200959808,0.21167054589082185,0.007505498900219956,0.0012233953209358128,1.0397920415916818e-06
12	365934630	5000.0	0.001	0.000115	0.145201	0.918598800239952,0.07467030593881224,0.006659388122375525,7.150569886022795e-05
