sim_id	seed	popsize	selcoef	mutrate	velocity	profile
9	797982777	5000.0	0.000154	0.006	0.524692	0.0018843431313737252,0.006155248950209958,0.017520215956808638,0.040806758648270346,0.08746894621075785,0.11290405918816236,0.11784607078584283,0.10134481103779244,0.07149226154769046,0.06561747650469905,0.06115388922215557,0.05573013397320536,0.05568638272345531,0.05099632073585283,0.03837780443911218,0.034184203159368126,0.023295820835832832,0.017660627874425114,0.011648510297940413,0.008310217956408718,0.007834353129374125,0.004376124775044991,0.002941971605678864,0.001997720455908818,0.0018990201959608079,0.0007320135972805439,0.0001249750049990002,9.718056388722255e-06
11	3797145660	5000.0	0.000154	0.006	0.704830	0.0013650869826034792,0.013780203959208159,0.041594401119776046,0.04854857028594281,0.048640511897620475,0.0528875024995001,0.057527974405118976,0.06568870225954809,0.0673244551089782,0.07873209358128375,0.08876828634273146,0.09438496300739851,0.08343467306538692,0.07042395520895821,0.05421583683263347,0.045582203559288145,0.03399356128774245,0.018126814637072587,0.012566046790641872,0.008992321535692861,0.007399360127974405,0.003380523895220956,0.00185498900219956,0.00027434513097380526,5.486902619476105e-05,0.0003152569486102779,0.00011301739652069585,2.9354129174165166e-05,1.199760047990402e-07
6	3554351142	5000.0	0.000154	0.006	0.766675	0.00047802439512097583,0.005404039192161567,0.016084263147370527,0.03499416116776645,0.06294101179764047,0.06798448310337932,0.061360367926414715,0.0755123775244951,0.084126174765047,0.08477236552689463,0.08728578284343132,0.07953265346930614,0.061533093381323734,0.062179604079184166,0.05290537892421516,0.04800119976004799,0.03603639272145571,0.027269346130773846,0.01561507698460308,0.00934245150969806,0.010345250949810038,0.0071894821035792845,0.004867146570685862,0.002702859428114377,0.0008152369526094781,0.00039072185562887425,0.00010789842031593682,0.00018068386322735454,3.535292941411718e-05,7.118576284743051e-06
1	2225946630	5000.0	0.000154	0.006	0.610363	0.0011816036792641471,0.009055988802239552,0.02537376524695061,0.05025550889822036,0.060305338932213556,0.06012209558088382,0.06858168366326735,0.0983995200959808,0.12726662667466507,0.11933569286142771,0.08446846630673865,0.0683744051189762,0.06187862427514497,0.04786542691461708,0.035007638472305536,0.029227314537092583,0.02003635272945411,0.009424275144971005,0.005365806838632274,0.008300299940011998,0.006563247350529894,0.002840151969606079,0.000705378924215157,6.35872825434913e-05,1.199760047990402e-06
10	3445184570	5000.0	0.000154	0.006	0.679205	0.001440511897620476,0.008304339132173565,0.016095420915816838,0.0339122575484903,0.04838264347130574,0.07401603679264147,0.0888755448910218,0.08337060587882424,0.0768381523695261,0.07647990401919616,0.08265942811437713,0.09439948010397921,0.08758856228754248,0.061409278144371124,0.05057108578284343,0.035451629674065184,0.026086422715456907,0.014821515696860629,0.010101819636072786,0.007445830833833233,0.005476024795040992,0.0048250349930014,0.0053186162767446515,0.002740771845630874,0.001588002399520096,0.0006033193361327735,0.0008403119376124775,0.0002927814437112578,5.558888222355529e-05,9.078184363127375e-06
5	2718181407	5000.0	0.000154	0.006	0.786671	0.0014419516096780645,0.010869666066786642,0.02382391521695661,0.04264867026594681,0.05283927214557089,0.07515900819836033,0.09145354929014197,0.1072121575684863,0.1259381323735253,0.11974049190161967,0.11477048590281944,0.08498308338332333,0.06581619676064787,0.0385749650069986,0.02105398920215957,0.009941571685662868,0.005603239352129574,0.002630593881223755,0.0011194561087782445,0.0013694061187762448,0.0005131773645270946,0.0004613477304539092,0.0005283743251349731,0.0004059188162367526,0.0003015396920615877,0.0007274145170965807,7.158568286342732e-05,8.398320335932813e-07
12	167532616	5000.0	0.000154	0.006	0.499550	0.008085462907418517,0.027966806638672265,0.037749850029994,0.056243111377724454,0.0914868626274745,0.11874313137372526,0.10536588682263548,0.08051909618076385,0.07050221955608878,0.07997188562287542,0.061256908618276346,0.05085354929014197,0.02944787042591482,0.01941727654469106,0.01670717856428714,0.020545650869826036,0.029685902819436113,0.02741771645670866,0.01495608878224355,0.011464507098580283,0.011958448310337932,0.008967566486702659,0.007169446110777845,0.004954409118176364,0.0032142771445710858,0.0024893421315736854,0.0015190961807638472,0.0006743051389722055,0.0005245750849830034,0.00011645670865826835,2.503499300139972e-05,7.998400319936013e-08
15	594950227	5000.0	0.000154	0.006	0.468128	0.0019636872625474907,0.006814277144571086,0.018133613277344533,0.03226118776244751,0.06611049790041991,0.09518432313537292,0.10291553689262148,0.0841612477504499,0.08119044191161767,0.11138428314337133,0.11414101179764047,0.08644343131373725,0.050350049990002,0.031755048990201956,0.02671897620475905,0.02506162767446511,0.020508058388322335,0.01606014797040592,0.012843071385722856,0.008020315936812638,0.005704259148170366,0.001821115776844631,0.00039372125574885025,5.8148370325934814e-05,1.6396720655868826e-06,2.7994401119776043e-07
13	1354938449	5000.0	0.000154	0.006	0.759411	0.0018938212357528495,0.010166726654669066,0.03207982403519296,0.06756952609478105,0.10721031793641271,0.12539000199960007,0.1064126374725055,0.09420311937612477,0.08043555288942211,0.06141731653669266,0.04889026194761048,0.041479104179164165,0.03949274145170966,0.046288262347530494,0.049063187362527495,0.03772921415716857,0.02347094581083783,0.014614557088582284,0.007889622075584883,0.0029202159568086383,0.001009238152369526,0.000235752849430114,0.0001319736052789442,5.718856228754249e-06,3.5992801439712056e-07
7	4150136876	5000.0	0.000154	0.006	0.747933	0.0008229554089182163,0.0072874225154969,0.024089062187562488,0.03682679464107179,0.05758912217556489,0.06298400319936012,0.08447770445910818,0.1119513297340532,0.11869138172365527,0.1266115576884623,0.10885266946610678,0.09091809638072386,0.062088222355528896,0.04003987202559488,0.026351929614077185,0.020752569486102778,0.011376684663067387,0.0053334133173365324,0.001611517696460708,0.00099500099980004,0.0002310737852429514,0.00010841831633673265,9.078184363127375e-06,1.199760047990402e-07
